query_id	run_id	surface	endpoint_or_engine	query_family	query_string	params_json	date_run	cursor_or_page	rank_start	rank_end	n_returned	n_new_work_ids	n_new_candidate_pairs	raw_output_path	notes
02_open_full_text_value_language_pmc_plos_europepmc_full_text__means_and_0018__plos	2026-05-05_individual_replication_vast_search_batch004	plos	plos	02_open_full_text_value_language	"""means and standard deviations"" ""direct replication"" ""original"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:42.274392+00:00	page1	1	30	30	30	4	steps/searches/figure1/individualrepsearch_api_batch004/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_means_and_0018_plos.json	status=200; final_url=https://api.plos.org/search?q=%22means+and+standard+deviations%22+%22direct+replication%22+%22original%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__forest_pl_0019__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	02_open_full_text_value_language	"""forest plot"" ""original study"" ""replication"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:42.915799+00:00	page1	1	30	23	23	1	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_forest_pl_0019_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22forest+plot%22+%22original+study%22+%22replication%22+%22Cohen%27s+d%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__forest_pl_0019__plos	2026-05-05_individual_replication_vast_search_batch004	plos	plos	02_open_full_text_value_language	"""forest plot"" ""original study"" ""replication"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:43.924547+00:00	page1	1	30	30	30	3	steps/searches/figure1/individualrepsearch_api_batch004/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_forest_pl_0019_plos.json	status=200; final_url=https://api.plos.org/search?q=%22forest+plot%22+%22original+study%22+%22replication%22+%22Cohen%27s+d%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__original__0020__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	02_open_full_text_value_language	"""original effect size"" ""replication effect size"" ""sample size"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:44.848768+00:00	page1	1	30	30	30	6	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_original_0020_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22original+effect+size%22+%22replication+effect+size%22+%22sample+size%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__original__0020__plos	2026-05-05_individual_replication_vast_search_batch004	plos	plos	02_open_full_text_value_language	"""original effect size"" ""replication effect size"" ""sample size"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:46.011915+00:00	page1	1	30	9	9	0	steps/searches/figure1/individualrepsearch_api_batch004/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_original_0020_plos.json	status=200; final_url=https://api.plos.org/search?q=%22original+effect+size%22+%22replication+effect+size%22+%22sample+size%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__original__0021__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	02_open_full_text_value_language	"""original study"" ""replication study"" ""d ="""	"{""rows_per_query"": 30}"	2026-05-06T02:16:46.674936+00:00	page1	1	30	30	30	9	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_original_0021_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22original+study%22+%22replication+study%22+%22d+%3D%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__original__0021__plos	2026-05-05_individual_replication_vast_search_batch004	plos	plos	02_open_full_text_value_language	"""original study"" ""replication study"" ""d ="""	"{""rows_per_query"": 30}"	2026-05-06T02:16:48.120194+00:00	page1	1	30	30	30	8	steps/searches/figure1/individualrepsearch_api_batch004/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_original_0021_plos.json	status=200; final_url=https://api.plos.org/search?q=%22original+study%22+%22replication+study%22+%22d+%3D%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__we_replic_0022__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	02_open_full_text_value_language	"""we replicated"" ""original"" ""Cohen's d"" ""participants"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:48.945619+00:00	page1	1	30	30	30	5	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_we_replic_0022_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22we+replicated%22+%22original%22+%22Cohen%27s+d%22+%22participants%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__we_replic_0022__plos	2026-05-05_individual_replication_vast_search_batch004	plos	plos	02_open_full_text_value_language	"""we replicated"" ""original"" ""Cohen's d"" ""participants"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:50.039727+00:00	page1	1	30	30	30	4	steps/searches/figure1/individualrepsearch_api_batch004/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_we_replic_0022_plos.json	status=200; final_url=https://api.plos.org/search?q=%22we+replicated%22+%22original%22+%22Cohen%27s+d%22+%22participants%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__larger_sa_0023__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	02_open_full_text_value_language	"""larger sample"" ""failed to replicate"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:50.736771+00:00	page1	1	30	30	30	3	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_larger_sa_0023_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22larger+sample%22+%22failed+to+replicate%22+%22Cohen%27s+d%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__larger_sa_0023__plos	2026-05-05_individual_replication_vast_search_batch004	plos	plos	02_open_full_text_value_language	"""larger sample"" ""failed to replicate"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:51.825808+00:00	page1	1	30	30	30	5	steps/searches/figure1/individualrepsearch_api_batch004/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_larger_sa_0023_plos.json	status=200; final_url=https://api.plos.org/search?q=%22larger+sample%22+%22failed+to+replicate%22+%22Cohen%27s+d%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	02_open_full_text_value_language	"""event counts"" ""original"" ""replication"" ""odds ratio"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:52.830402+00:00	page1	1	30	30	30	1	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22event+counts%22+%22original%22+%22replication%22+%22odds+ratio%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	2026-05-05_individual_replication_vast_search_batch004	plos	plos	02_open_full_text_value_language	"""event counts"" ""original"" ""replication"" ""odds ratio"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:53.997834+00:00	page1	1	30	21	21	0	steps/searches/figure1/individualrepsearch_api_batch004/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json	status=200; final_url=https://api.plos.org/search?q=%22event+counts%22+%22original%22+%22replication%22+%22odds+ratio%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	02_open_full_text_value_language	"""2x2"" ""replication"" ""sample size"" ""original"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:54.906503+00:00	page1	1	30	30	30	1	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%222x2%22+%22replication%22+%22sample+size%22+%22original%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	2026-05-05_individual_replication_vast_search_batch004	plos	plos	02_open_full_text_value_language	"""2x2"" ""replication"" ""sample size"" ""original"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:55.940858+00:00	page1	1	30	30	30	1	steps/searches/figure1/individualrepsearch_api_batch004/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json	status=200; final_url=https://api.plos.org/search?q=%222x2%22+%22replication%22+%22sample+size%22+%22original%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__table_1___0026__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	02_open_full_text_value_language	"""Table 1"" ""original"" ""replication"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:56.930052+00:00	page1	1	30	30	30	1	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_table_1_0026_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22Table+1%22+%22original%22+%22replication%22+%22Cohen%27s+d%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__table_1___0026__plos	2026-05-05_individual_replication_vast_search_batch004	plos	plos	02_open_full_text_value_language	"""Table 1"" ""original"" ""replication"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:58.100902+00:00	page1	1	30	30	30	4	steps/searches/figure1/individualrepsearch_api_batch004/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_table_1_0026_plos.json	status=200; final_url=https://api.plos.org/search?q=%22Table+1%22+%22original%22+%22replication%22+%22Cohen%27s+d%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__sample_si_0027__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	02_open_full_text_value_language	"""sample size"" ""original"" ""replication"" ""validation cohort"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:58.778506+00:00	page1	1	30	30	30	10	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_sample_si_0027_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22sample+size%22+%22original%22+%22replication%22+%22validation+cohort%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__sample_si_0027__plos	2026-05-05_individual_replication_vast_search_batch004	plos	plos	02_open_full_text_value_language	"""sample size"" ""original"" ""replication"" ""validation cohort"""	"{""rows_per_query"": 30}"	2026-05-06T02:16:59.838240+00:00	page1	1	30	30	30	15	steps/searches/figure1/individualrepsearch_api_batch004/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_sample_si_0027_plos.json	status=200; final_url=https://api.plos.org/search?q=%22sample+size%22+%22original%22+%22replication%22+%22validation+cohort%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0063__crossref	2026-05-05_individual_replication_vast_search_batch004	crossref	crossref	07_clinical_d_equivalent_followup	"""single-center"" ""multicenter"" ""failed to confirm"" ""randomized trial"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:00.701221+00:00	page1	1	30	30	30	0	steps/searches/figure1/individualrepsearch_api_batch004/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0063_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22single-center%22+%22multicenter%22+%22failed+to+confirm%22+%22randomized+trial%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=30&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0063__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	07_clinical_d_equivalent_followup	"""single-center"" ""multicenter"" ""failed to confirm"" ""randomized trial"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:04.345361+00:00	page1	1	30	30	30	1	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0063_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22single-center%22+%22multicenter%22+%22failed+to+confirm%22+%22randomized+trial%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0064__crossref	2026-05-05_individual_replication_vast_search_batch004	crossref	crossref	07_clinical_d_equivalent_followup	"""landmark trial"" ""subsequent trial"" ""no benefit"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:05.386889+00:00	page1	1	30	30	30	0	steps/searches/figure1/individualrepsearch_api_batch004/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0064_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22landmark+trial%22+%22subsequent+trial%22+%22no+benefit%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=30&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0064__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	07_clinical_d_equivalent_followup	"""landmark trial"" ""subsequent trial"" ""no benefit"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:07.418566+00:00	page1	1	30	16	16	0	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0064_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22landmark+trial%22+%22subsequent+trial%22+%22no+benefit%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0065__crossref	2026-05-05_individual_replication_vast_search_batch004	crossref	crossref	07_clinical_d_equivalent_followup	"""pilot trial"" ""definitive trial"" ""same outcome"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:08.647833+00:00	page1	1	30	30	30	0	steps/searches/figure1/individualrepsearch_api_batch004/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0065_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22pilot+trial%22+%22definitive+trial%22+%22same+outcome%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=30&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0065__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	07_clinical_d_equivalent_followup	"""pilot trial"" ""definitive trial"" ""same outcome"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:12.459941+00:00	page1	1	30	15	15	0	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0065_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22pilot+trial%22+%22definitive+trial%22+%22same+outcome%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0066__crossref	2026-05-05_individual_replication_vast_search_batch004	crossref	crossref	07_clinical_d_equivalent_followup	"""phase II"" ""phase III"" ""failed to confirm"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:13.254104+00:00	page1	1	30	30	30	0	steps/searches/figure1/individualrepsearch_api_batch004/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0066_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22phase+II%22+%22phase+III%22+%22failed+to+confirm%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=30&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0066__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	07_clinical_d_equivalent_followup	"""phase II"" ""phase III"" ""failed to confirm"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:16.224236+00:00	page1	1	30	30	30	2	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0066_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22phase+II%22+%22phase+III%22+%22failed+to+confirm%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0067__crossref	2026-05-05_individual_replication_vast_search_batch004	crossref	crossref	07_clinical_d_equivalent_followup	"""trial reversal"" ""original trial"" ""mortality"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:17.208368+00:00	page1	1	30	30	30	0	steps/searches/figure1/individualrepsearch_api_batch004/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0067_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22trial+reversal%22+%22original+trial%22+%22mortality%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=30&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0067__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	07_clinical_d_equivalent_followup	"""trial reversal"" ""original trial"" ""mortality"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:21.013874+00:00	page1	1	30	0	0	0	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0067_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22trial+reversal%22+%22original+trial%22+%22mortality%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0068__crossref	2026-05-05_individual_replication_vast_search_batch004	crossref	crossref	07_clinical_d_equivalent_followup	"""larger trial"" ""no benefit"" ""mortality"" ""original"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:21.640543+00:00	page1	1	30	30	30	0	steps/searches/figure1/individualrepsearch_api_batch004/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0068_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22larger+trial%22+%22no+benefit%22+%22mortality%22+%22original%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=30&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0068__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	07_clinical_d_equivalent_followup	"""larger trial"" ""no benefit"" ""mortality"" ""original"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:24.402237+00:00	page1	1	30	30	30	1	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0068_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22larger+trial%22+%22no+benefit%22+%22mortality%22+%22original%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0069__crossref	2026-05-05_individual_replication_vast_search_batch004	crossref	crossref	07_clinical_d_equivalent_followup	"""randomized trial"" ""replication"" ""event counts"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:25.461022+00:00	page1	1	30	30	30	3	steps/searches/figure1/individualrepsearch_api_batch004/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0069_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22randomized+trial%22+%22replication%22+%22event+counts%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=30&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0069__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	07_clinical_d_equivalent_followup	"""randomized trial"" ""replication"" ""event counts"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:28.123312+00:00	page1	1	30	16	16	1	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0069_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22randomized+trial%22+%22replication%22+%22event+counts%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0070__crossref	2026-05-05_individual_replication_vast_search_batch004	crossref	crossref	07_clinical_d_equivalent_followup	"""external validation"" ""original trial"" ""odds ratio"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:29.059572+00:00	page1	1	30	30	30	0	steps/searches/figure1/individualrepsearch_api_batch004/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0070_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22external+validation%22+%22original+trial%22+%22odds+ratio%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=30&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0070__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	07_clinical_d_equivalent_followup	"""external validation"" ""original trial"" ""odds ratio"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:31.659299+00:00	page1	1	30	30	30	1	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0070_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22external+validation%22+%22original+trial%22+%22odds+ratio%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0071__crossref	2026-05-05_individual_replication_vast_search_batch004	crossref	crossref	07_clinical_d_equivalent_followup	"""failed to confirm"" ""earlier trial"" ""mortality"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:32.984725+00:00	page1	1	30	30	30	0	steps/searches/figure1/individualrepsearch_api_batch004/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0071_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22failed+to+confirm%22+%22earlier+trial%22+%22mortality%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=30&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0071__europepmc	2026-05-05_individual_replication_vast_search_batch004	europepmc	europepmc	07_clinical_d_equivalent_followup	"""failed to confirm"" ""earlier trial"" ""mortality"""	"{""rows_per_query"": 30}"	2026-05-06T02:17:35.096655+00:00	page1	1	30	4	4	1	steps/searches/figure1/individualrepsearch_api_batch004/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0071_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22failed+to+confirm%22+%22earlier+trial%22+%22mortality%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
