query_id	run_id	surface	endpoint_or_engine	query_family	query_string	params_json	date_run	cursor_or_page	rank_start	rank_end	n_returned	n_new_work_ids	n_new_candidate_pairs	raw_output_path	notes
02_open_full_text_value_language_pmc_plos_europepmc_full_text__means_and_0018__plos	2026-05-05_individual_replication_vast_search_batch007	plos	plos	02_open_full_text_value_language	"""means and standard deviations"" ""direct replication"" ""original"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:43.317640+00:00	page1	1	30	30	30	4	steps/searches/figure1/individualrepsearch_api_batch007/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_means_and_0018_plos.json	status=200; final_url=https://api.plos.org/search?q=%22means+and+standard+deviations%22+%22direct+replication%22+%22original%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__forest_pl_0019__europepmc	2026-05-05_individual_replication_vast_search_batch007	europepmc	europepmc	02_open_full_text_value_language	"""forest plot"" ""original study"" ""replication"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:44.316164+00:00	page1	1	30	23	23	1	steps/searches/figure1/individualrepsearch_api_batch007/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_forest_pl_0019_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22forest+plot%22+%22original+study%22+%22replication%22+%22Cohen%27s+d%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__forest_pl_0019__plos	2026-05-05_individual_replication_vast_search_batch007	plos	plos	02_open_full_text_value_language	"""forest plot"" ""original study"" ""replication"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:45.270681+00:00	page1	1	30	30	30	3	steps/searches/figure1/individualrepsearch_api_batch007/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_forest_pl_0019_plos.json	status=200; final_url=https://api.plos.org/search?q=%22forest+plot%22+%22original+study%22+%22replication%22+%22Cohen%27s+d%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__original__0020__europepmc	2026-05-05_individual_replication_vast_search_batch007	europepmc	europepmc	02_open_full_text_value_language	"""original effect size"" ""replication effect size"" ""sample size"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:45.900859+00:00	page1	1	30	30	30	6	steps/searches/figure1/individualrepsearch_api_batch007/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_original_0020_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22original+effect+size%22+%22replication+effect+size%22+%22sample+size%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__original__0020__plos	2026-05-05_individual_replication_vast_search_batch007	plos	plos	02_open_full_text_value_language	"""original effect size"" ""replication effect size"" ""sample size"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:47.017650+00:00	page1	1	30	9	9	0	steps/searches/figure1/individualrepsearch_api_batch007/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_original_0020_plos.json	status=200; final_url=https://api.plos.org/search?q=%22original+effect+size%22+%22replication+effect+size%22+%22sample+size%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__original__0021__europepmc	2026-05-05_individual_replication_vast_search_batch007	europepmc	europepmc	02_open_full_text_value_language	"""original study"" ""replication study"" ""d ="""	"{""rows_per_query"": 30}"	2026-05-06T03:13:47.455104+00:00	page1	1	30	30	30	9	steps/searches/figure1/individualrepsearch_api_batch007/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_original_0021_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22original+study%22+%22replication+study%22+%22d+%3D%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__original__0021__plos	2026-05-05_individual_replication_vast_search_batch007	plos	plos	02_open_full_text_value_language	"""original study"" ""replication study"" ""d ="""	"{""rows_per_query"": 30}"	2026-05-06T03:13:49.061367+00:00	page1	1	30	30	30	8	steps/searches/figure1/individualrepsearch_api_batch007/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_original_0021_plos.json	status=200; final_url=https://api.plos.org/search?q=%22original+study%22+%22replication+study%22+%22d+%3D%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__we_replic_0022__europepmc	2026-05-05_individual_replication_vast_search_batch007	europepmc	europepmc	02_open_full_text_value_language	"""we replicated"" ""original"" ""Cohen's d"" ""participants"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:50.002780+00:00	page1	1	30	30	30	5	steps/searches/figure1/individualrepsearch_api_batch007/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_we_replic_0022_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22we+replicated%22+%22original%22+%22Cohen%27s+d%22+%22participants%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__we_replic_0022__plos	2026-05-05_individual_replication_vast_search_batch007	plos	plos	02_open_full_text_value_language	"""we replicated"" ""original"" ""Cohen's d"" ""participants"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:51.079210+00:00	page1	1	30	30	30	4	steps/searches/figure1/individualrepsearch_api_batch007/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_we_replic_0022_plos.json	status=200; final_url=https://api.plos.org/search?q=%22we+replicated%22+%22original%22+%22Cohen%27s+d%22+%22participants%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__larger_sa_0023__europepmc	2026-05-05_individual_replication_vast_search_batch007	europepmc	europepmc	02_open_full_text_value_language	"""larger sample"" ""failed to replicate"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:51.646282+00:00	page1	1	30	30	30	3	steps/searches/figure1/individualrepsearch_api_batch007/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_larger_sa_0023_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22larger+sample%22+%22failed+to+replicate%22+%22Cohen%27s+d%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__larger_sa_0023__plos	2026-05-05_individual_replication_vast_search_batch007	plos	plos	02_open_full_text_value_language	"""larger sample"" ""failed to replicate"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:52.715999+00:00	page1	1	30	30	30	5	steps/searches/figure1/individualrepsearch_api_batch007/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_larger_sa_0023_plos.json	status=200; final_url=https://api.plos.org/search?q=%22larger+sample%22+%22failed+to+replicate%22+%22Cohen%27s+d%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	2026-05-05_individual_replication_vast_search_batch007	europepmc	europepmc	02_open_full_text_value_language	"""event counts"" ""original"" ""replication"" ""odds ratio"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:53.253263+00:00	page1	1	30	30	30	1	steps/searches/figure1/individualrepsearch_api_batch007/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22event+counts%22+%22original%22+%22replication%22+%22odds+ratio%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	2026-05-05_individual_replication_vast_search_batch007	plos	plos	02_open_full_text_value_language	"""event counts"" ""original"" ""replication"" ""odds ratio"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:54.350122+00:00	page1	1	30	21	21	0	steps/searches/figure1/individualrepsearch_api_batch007/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json	status=200; final_url=https://api.plos.org/search?q=%22event+counts%22+%22original%22+%22replication%22+%22odds+ratio%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	2026-05-05_individual_replication_vast_search_batch007	europepmc	europepmc	02_open_full_text_value_language	"""2x2"" ""replication"" ""sample size"" ""original"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:54.919728+00:00	page1	1	30	30	30	1	steps/searches/figure1/individualrepsearch_api_batch007/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%222x2%22+%22replication%22+%22sample+size%22+%22original%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	2026-05-05_individual_replication_vast_search_batch007	plos	plos	02_open_full_text_value_language	"""2x2"" ""replication"" ""sample size"" ""original"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:55.956824+00:00	page1	1	30	30	30	1	steps/searches/figure1/individualrepsearch_api_batch007/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json	status=200; final_url=https://api.plos.org/search?q=%222x2%22+%22replication%22+%22sample+size%22+%22original%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__table_1___0026__europepmc	2026-05-05_individual_replication_vast_search_batch007	europepmc	europepmc	02_open_full_text_value_language	"""Table 1"" ""original"" ""replication"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:56.716714+00:00	page1	1	30	30	30	1	steps/searches/figure1/individualrepsearch_api_batch007/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_table_1_0026_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22Table+1%22+%22original%22+%22replication%22+%22Cohen%27s+d%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__table_1___0026__plos	2026-05-05_individual_replication_vast_search_batch007	plos	plos	02_open_full_text_value_language	"""Table 1"" ""original"" ""replication"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:57.855887+00:00	page1	1	30	30	30	4	steps/searches/figure1/individualrepsearch_api_batch007/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_table_1_0026_plos.json	status=200; final_url=https://api.plos.org/search?q=%22Table+1%22+%22original%22+%22replication%22+%22Cohen%27s+d%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__sample_si_0027__europepmc	2026-05-05_individual_replication_vast_search_batch007	europepmc	europepmc	02_open_full_text_value_language	"""sample size"" ""original"" ""replication"" ""validation cohort"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:58.401372+00:00	page1	1	30	30	30	10	steps/searches/figure1/individualrepsearch_api_batch007/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_sample_si_0027_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22sample+size%22+%22original%22+%22replication%22+%22validation+cohort%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__sample_si_0027__plos	2026-05-05_individual_replication_vast_search_batch007	plos	plos	02_open_full_text_value_language	"""sample size"" ""original"" ""replication"" ""validation cohort"""	"{""rows_per_query"": 30}"	2026-05-06T03:13:59.477357+00:00	page1	1	30	30	30	15	steps/searches/figure1/individualrepsearch_api_batch007/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_sample_si_0027_plos.json	status=200; final_url=https://api.plos.org/search?q=%22sample+size%22+%22original%22+%22replication%22+%22validation+cohort%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=30&wt=json
03_repository_source_object_search_osf_figshare_dataverse_zenodo_github__0028__datacite	2026-05-05_individual_replication_vast_search_batch007	datacite	datacite	03_repository_source_object_search	"""direct replication"" ""data"" ""Cohen"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:00.078874+00:00	page1	1	30	3	3	3	steps/searches/figure1/individualrepsearch_api_batch007/raw/datacite/03_repository_source_object_search_osf_figshare_dataverse_zenodo_github_0028_datacite.json	status=200; final_url=https://api.datacite.org/dois?query=%22direct+replication%22+%22data%22+%22Cohen%22&page%5Bsize%5D=30&sort=relevance
03_repository_source_object_search_osf_figshare_dataverse_zenodo_github__0029__datacite	2026-05-05_individual_replication_vast_search_batch007	datacite	datacite	03_repository_source_object_search	"""failed replication"" ""data"" ""original"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:01.770866+00:00	page1	1	30	6	6	1	steps/searches/figure1/individualrepsearch_api_batch007/raw/datacite/03_repository_source_object_search_osf_figshare_dataverse_zenodo_github_0029_datacite.json	status=200; final_url=https://api.datacite.org/dois?query=%22failed+replication%22+%22data%22+%22original%22&page%5Bsize%5D=30&sort=relevance
03_repository_source_object_search_osf_figshare_dataverse_zenodo_github__0030__datacite	2026-05-05_individual_replication_vast_search_batch007	datacite	datacite	03_repository_source_object_search	"""registered replication report"" ""data"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:03.124360+00:00	page1	1	30	12	12	5	steps/searches/figure1/individualrepsearch_api_batch007/raw/datacite/03_repository_source_object_search_osf_figshare_dataverse_zenodo_github_0030_datacite.json	status=200; final_url=https://api.datacite.org/dois?query=%22registered+replication+report%22+%22data%22&page%5Bsize%5D=30&sort=relevance
03_repository_source_object_search_osf_figshare_dataverse_zenodo_github__0031__datacite	2026-05-05_individual_replication_vast_search_batch007	datacite	datacite	03_repository_source_object_search	"""replication package"" ""original"" ""replication"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:03.920676+00:00	page1	1	30	30	30	0	steps/searches/figure1/individualrepsearch_api_batch007/raw/datacite/03_repository_source_object_search_osf_figshare_dataverse_zenodo_github_0031_datacite.json	status=200; final_url=https://api.datacite.org/dois?query=%22replication+package%22+%22original%22+%22replication%22&page%5Bsize%5D=30&sort=relevance
03_repository_source_object_search_osf_figshare_dataverse_zenodo_github__0032__datacite	2026-05-05_individual_replication_vast_search_batch007	datacite	datacite	03_repository_source_object_search	"""original_effect"" ""replication_effect"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:05.056393+00:00	page1	1	30	0	0	0	steps/searches/figure1/individualrepsearch_api_batch007/raw/datacite/03_repository_source_object_search_osf_figshare_dataverse_zenodo_github_0032_datacite.json	status=200; final_url=https://api.datacite.org/dois?query=%22original_effect%22+%22replication_effect%22&page%5Bsize%5D=30&sort=relevance
03_repository_source_object_search_osf_figshare_dataverse_zenodo_github__0033__datacite	2026-05-05_individual_replication_vast_search_batch007	datacite	datacite	03_repository_source_object_search	"""original_N"" ""replication_N"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:05.513268+00:00	page1	1	30	0	0	0	steps/searches/figure1/individualrepsearch_api_batch007/raw/datacite/03_repository_source_object_search_osf_figshare_dataverse_zenodo_github_0033_datacite.json	status=200; final_url=https://api.datacite.org/dois?query=%22original_N%22+%22replication_N%22&page%5Bsize%5D=30&sort=relevance
03_repository_source_object_search_osf_figshare_dataverse_zenodo_github__0034__datacite	2026-05-05_individual_replication_vast_search_batch007	datacite	datacite	03_repository_source_object_search	"""replication study"" ""means"" ""standard deviations"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:05.957536+00:00	page1	1	30	0	0	0	steps/searches/figure1/individualrepsearch_api_batch007/raw/datacite/03_repository_source_object_search_osf_figshare_dataverse_zenodo_github_0034_datacite.json	status=200; final_url=https://api.datacite.org/dois?query=%22replication+study%22+%22means%22+%22standard+deviations%22&page%5Bsize%5D=30&sort=relevance
03_repository_source_object_search_osf_figshare_dataverse_zenodo_github__0035__datacite	2026-05-05_individual_replication_vast_search_batch007	datacite	datacite	03_repository_source_object_search	"""replication"" ""effect_size"" ""sample_size"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:06.891765+00:00	page1	1	30	1	1	0	steps/searches/figure1/individualrepsearch_api_batch007/raw/datacite/03_repository_source_object_search_osf_figshare_dataverse_zenodo_github_0035_datacite.json	status=200; final_url=https://api.datacite.org/dois?query=%22replication%22+%22effect_size%22+%22sample_size%22&page%5Bsize%5D=30&sort=relevance
03_repository_source_object_search_osf_figshare_dataverse_zenodo_github__0036__datacite	2026-05-05_individual_replication_vast_search_batch007	datacite	datacite	03_repository_source_object_search	"""original study"" ""replication study"" ""csv"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:08.293765+00:00	page1	1	30	4	4	0	steps/searches/figure1/individualrepsearch_api_batch007/raw/datacite/03_repository_source_object_search_osf_figshare_dataverse_zenodo_github_0036_datacite.json	status=200; final_url=https://api.datacite.org/dois?query=%22original+study%22+%22replication+study%22+%22csv%22&page%5Bsize%5D=30&sort=relevance
03_repository_source_object_search_osf_figshare_dataverse_zenodo_github__0037__datacite	2026-05-05_individual_replication_vast_search_batch007	datacite	datacite	03_repository_source_object_search	"""direct replication"" ""analysis script"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:08.979843+00:00	page1	1	30	0	0	0	steps/searches/figure1/individualrepsearch_api_batch007/raw/datacite/03_repository_source_object_search_osf_figshare_dataverse_zenodo_github_0037_datacite.json	status=200; final_url=https://api.datacite.org/dois?query=%22direct+replication%22+%22analysis+script%22&page%5Bsize%5D=30&sort=relevance
04_psychology_long_tail_openalex_crossref_pubmed_web__behavioral_priming_0038__openalex	2026-05-05_individual_replication_vast_search_batch007	openalex	openalex	04_psychology_long_tail	"""behavioral priming"" ""failed to replicate"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:09.943100+00:00	page1	1	30	15	15	4	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/04_psychology_long_tail_openalex_crossref_pubmed_web_behavioral_priming_0038_openalex.json	status=200; final_url=https://api.openalex.org/works?search=%22behavioral+priming%22+%22failed+to+replicate%22+%22Cohen%27s+d%22&filter=from_publication_date%3A1990-01-01%2Ctype%3Aarticle&per-page=30&mailto=rexdouglass%40gmail.com&select=id%2Cdoi%2Ctitle%2Cdisplay_name%2Cpublication_year%2Cauthorships%2Cabstract_inverted_index%2Cprimary_location%2Clocations%2Ctype%2Ccited_by_count
04_psychology_long_tail_openalex_crossref_pubmed_web__behavioral_priming_0038__crossref	2026-05-05_individual_replication_vast_search_batch007	crossref	crossref	04_psychology_long_tail	"""behavioral priming"" ""failed to replicate"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:10.919678+00:00	page1	1	30	30	30	8	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/04_psychology_long_tail_openalex_crossref_pubmed_web_behavioral_priming_0038_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22behavioral+priming%22+%22failed+to+replicate%22+%22Cohen%27s+d%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=30&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
04_psychology_long_tail_openalex_crossref_pubmed_web__behavioral_priming_0038__europepmc	2026-05-05_individual_replication_vast_search_batch007	europepmc	europepmc	04_psychology_long_tail	"""behavioral priming"" ""failed to replicate"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:15.654057+00:00	page1	1	30	3	3	1	steps/searches/figure1/individualrepsearch_api_batch007/raw/europepmc/04_psychology_long_tail_openalex_crossref_pubmed_web_behavioral_priming_0038_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22behavioral+priming%22+%22failed+to+replicate%22+%22Cohen%27s+d%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
04_psychology_long_tail_openalex_crossref_pubmed_web__social_priming___d_0039__openalex	2026-05-05_individual_replication_vast_search_batch007	openalex	openalex	04_psychology_long_tail	"""social priming"" ""direct replication"" ""original"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:17.392300+00:00	page1	1	30	25	25	5	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/04_psychology_long_tail_openalex_crossref_pubmed_web_social_priming_d_0039_openalex.json	status=200; final_url=https://api.openalex.org/works?search=%22social+priming%22+%22direct+replication%22+%22original%22&filter=from_publication_date%3A1990-01-01%2Ctype%3Aarticle&per-page=30&mailto=rexdouglass%40gmail.com&select=id%2Cdoi%2Ctitle%2Cdisplay_name%2Cpublication_year%2Cauthorships%2Cabstract_inverted_index%2Cprimary_location%2Clocations%2Ctype%2Ccited_by_count
04_psychology_long_tail_openalex_crossref_pubmed_web__social_priming___d_0039__crossref	2026-05-05_individual_replication_vast_search_batch007	crossref	crossref	04_psychology_long_tail	"""social priming"" ""direct replication"" ""original"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:18.478178+00:00	page1	1	30	30	30	13	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/04_psychology_long_tail_openalex_crossref_pubmed_web_social_priming_d_0039_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22social+priming%22+%22direct+replication%22+%22original%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=30&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
04_psychology_long_tail_openalex_crossref_pubmed_web__social_priming___d_0039__europepmc	2026-05-05_individual_replication_vast_search_batch007	europepmc	europepmc	04_psychology_long_tail	"""social priming"" ""direct replication"" ""original"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:22.014433+00:00	page1	1	30	12	12	3	steps/searches/figure1/individualrepsearch_api_batch007/raw/europepmc/04_psychology_long_tail_openalex_crossref_pubmed_web_social_priming_d_0039_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22social+priming%22+%22direct+replication%22+%22original%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
04_psychology_long_tail_openalex_crossref_pubmed_web__embodied_cognition_0040__openalex	2026-05-05_individual_replication_vast_search_batch007	openalex	openalex	04_psychology_long_tail	"""embodied cognition"" ""failed to replicate"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:23.032976+00:00	page1	1	30	11	11	1	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/04_psychology_long_tail_openalex_crossref_pubmed_web_embodied_cognition_0040_openalex.json	status=200; final_url=https://api.openalex.org/works?search=%22embodied+cognition%22+%22failed+to+replicate%22+%22Cohen%27s+d%22&filter=from_publication_date%3A1990-01-01%2Ctype%3Aarticle&per-page=30&mailto=rexdouglass%40gmail.com&select=id%2Cdoi%2Ctitle%2Cdisplay_name%2Cpublication_year%2Cauthorships%2Cabstract_inverted_index%2Cprimary_location%2Clocations%2Ctype%2Ccited_by_count
04_psychology_long_tail_openalex_crossref_pubmed_web__embodied_cognition_0040__crossref	2026-05-05_individual_replication_vast_search_batch007	crossref	crossref	04_psychology_long_tail	"""embodied cognition"" ""failed to replicate"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:23.769489+00:00	page1	1	30	30	30	3	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/04_psychology_long_tail_openalex_crossref_pubmed_web_embodied_cognition_0040_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22embodied+cognition%22+%22failed+to+replicate%22+%22Cohen%27s+d%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=30&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
04_psychology_long_tail_openalex_crossref_pubmed_web__embodied_cognition_0040__europepmc	2026-05-05_individual_replication_vast_search_batch007	europepmc	europepmc	04_psychology_long_tail	"""embodied cognition"" ""failed to replicate"" ""Cohen's d"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:27.370653+00:00	page1	1	30	1	1	0	steps/searches/figure1/individualrepsearch_api_batch007/raw/europepmc/04_psychology_long_tail_openalex_crossref_pubmed_web_embodied_cognition_0040_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22embodied+cognition%22+%22failed+to+replicate%22+%22Cohen%27s+d%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=30&resultType=core
04_psychology_long_tail_openalex_crossref_pubmed_web__moral_psychology___0041__openalex	2026-05-05_individual_replication_vast_search_batch007	openalex	openalex	04_psychology_long_tail	"""moral psychology"" ""direct replication"" ""effect size"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:28.215939+00:00	page1	1	30	30	30	2	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/04_psychology_long_tail_openalex_crossref_pubmed_web_moral_psychology_0041_openalex.json	status=200; final_url=https://api.openalex.org/works?search=%22moral+psychology%22+%22direct+replication%22+%22effect+size%22&filter=from_publication_date%3A1990-01-01%2Ctype%3Aarticle&per-page=30&mailto=rexdouglass%40gmail.com&select=id%2Cdoi%2Ctitle%2Cdisplay_name%2Cpublication_year%2Cauthorships%2Cabstract_inverted_index%2Cprimary_location%2Clocations%2Ctype%2Ccited_by_count
04_psychology_long_tail_openalex_crossref_pubmed_web__moral_psychology___0041__crossref	2026-05-05_individual_replication_vast_search_batch007	crossref	crossref	04_psychology_long_tail	"""moral psychology"" ""direct replication"" ""effect size"""	"{""rows_per_query"": 30}"	2026-05-06T03:14:29.361611+00:00	page1	1	30	30	30	11	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/04_psychology_long_tail_openalex_crossref_pubmed_web_moral_psychology_0041_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22moral+psychology%22+%22direct+replication%22+%22effect+size%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=30&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
