query_id	run_id	surface	endpoint_or_engine	query_family	query_string	params_json	date_run	cursor_or_page	rank_start	rank_end	n_returned	n_new_work_ids	n_new_candidate_pairs	raw_output_path	notes
02_open_full_text_value_language_pmc_plos_europepmc_full_text__means_and_0018__plos	2026-05-05_individual_replication_vast_search_batch003	plos	plos	02_open_full_text_value_language	"""means and standard deviations"" ""direct replication"" ""original"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:26.665258+00:00	page1	1	20	20	20	2	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_means_and_0018_plos.json	status=200; final_url=https://api.plos.org/search?q=%22means+and+standard+deviations%22+%22direct+replication%22+%22original%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=20&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__forest_pl_0019__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	02_open_full_text_value_language	"""forest plot"" ""original study"" ""replication"" ""Cohen's d"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:27.696685+00:00	page1	1	20	20	20	1	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_forest_pl_0019_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22forest+plot%22+%22original+study%22+%22replication%22+%22Cohen%27s+d%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__forest_pl_0019__plos	2026-05-05_individual_replication_vast_search_batch003	plos	plos	02_open_full_text_value_language	"""forest plot"" ""original study"" ""replication"" ""Cohen's d"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:29.296958+00:00	page1	1	20	20	20	1	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_forest_pl_0019_plos.json	status=200; final_url=https://api.plos.org/search?q=%22forest+plot%22+%22original+study%22+%22replication%22+%22Cohen%27s+d%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=20&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__original__0020__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	02_open_full_text_value_language	"""original effect size"" ""replication effect size"" ""sample size"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:30.168502+00:00	page1	1	20	20	20	4	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_original_0020_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22original+effect+size%22+%22replication+effect+size%22+%22sample+size%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__original__0020__plos	2026-05-05_individual_replication_vast_search_batch003	plos	plos	02_open_full_text_value_language	"""original effect size"" ""replication effect size"" ""sample size"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:31.727960+00:00	page1	1	20	9	9	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_original_0020_plos.json	status=200; final_url=https://api.plos.org/search?q=%22original+effect+size%22+%22replication+effect+size%22+%22sample+size%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=20&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__original__0021__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	02_open_full_text_value_language	"""original study"" ""replication study"" ""d ="""	"{""rows_per_query"": 20}"	2026-05-06T01:50:32.157754+00:00	page1	1	20	20	20	6	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_original_0021_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22original+study%22+%22replication+study%22+%22d+%3D%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__original__0021__plos	2026-05-05_individual_replication_vast_search_batch003	plos	plos	02_open_full_text_value_language	"""original study"" ""replication study"" ""d ="""	"{""rows_per_query"": 20}"	2026-05-06T01:50:34.425426+00:00	page1	1	20	20	20	3	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_original_0021_plos.json	status=200; final_url=https://api.plos.org/search?q=%22original+study%22+%22replication+study%22+%22d+%3D%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=20&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__we_replic_0022__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	02_open_full_text_value_language	"""we replicated"" ""original"" ""Cohen's d"" ""participants"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:34.989138+00:00	page1	1	20	20	20	5	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_we_replic_0022_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22we+replicated%22+%22original%22+%22Cohen%27s+d%22+%22participants%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__we_replic_0022__plos	2026-05-05_individual_replication_vast_search_batch003	plos	plos	02_open_full_text_value_language	"""we replicated"" ""original"" ""Cohen's d"" ""participants"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:36.498550+00:00	page1	1	20	20	20	3	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_we_replic_0022_plos.json	status=200; final_url=https://api.plos.org/search?q=%22we+replicated%22+%22original%22+%22Cohen%27s+d%22+%22participants%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=20&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__larger_sa_0023__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	02_open_full_text_value_language	"""larger sample"" ""failed to replicate"" ""Cohen's d"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:37.033933+00:00	page1	1	20	20	20	3	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_larger_sa_0023_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22larger+sample%22+%22failed+to+replicate%22+%22Cohen%27s+d%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__larger_sa_0023__plos	2026-05-05_individual_replication_vast_search_batch003	plos	plos	02_open_full_text_value_language	"""larger sample"" ""failed to replicate"" ""Cohen's d"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:38.884063+00:00	page1	1	20	20	20	4	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_larger_sa_0023_plos.json	status=200; final_url=https://api.plos.org/search?q=%22larger+sample%22+%22failed+to+replicate%22+%22Cohen%27s+d%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=20&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	02_open_full_text_value_language	"""event counts"" ""original"" ""replication"" ""odds ratio"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:39.391079+00:00	page1	1	20	20	20	1	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22event+counts%22+%22original%22+%22replication%22+%22odds+ratio%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__event_cou_0024__plos	2026-05-05_individual_replication_vast_search_batch003	plos	plos	02_open_full_text_value_language	"""event counts"" ""original"" ""replication"" ""odds ratio"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:41.216831+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_event_cou_0024_plos.json	status=200; final_url=https://api.plos.org/search?q=%22event+counts%22+%22original%22+%22replication%22+%22odds+ratio%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=20&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	02_open_full_text_value_language	"""2x2"" ""replication"" ""sample size"" ""original"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:41.817538+00:00	page1	1	20	20	20	1	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%222x2%22+%22replication%22+%22sample+size%22+%22original%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	2026-05-05_individual_replication_vast_search_batch003	plos	plos	02_open_full_text_value_language	"""2x2"" ""replication"" ""sample size"" ""original"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:43.298971+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json	status=200; final_url=https://api.plos.org/search?q=%222x2%22+%22replication%22+%22sample+size%22+%22original%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=20&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__table_1___0026__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	02_open_full_text_value_language	"""Table 1"" ""original"" ""replication"" ""Cohen's d"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:43.875999+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_table_1_0026_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22Table+1%22+%22original%22+%22replication%22+%22Cohen%27s+d%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__table_1___0026__plos	2026-05-05_individual_replication_vast_search_batch003	plos	plos	02_open_full_text_value_language	"""Table 1"" ""original"" ""replication"" ""Cohen's d"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:45.989084+00:00	page1	1	20	20	20	2	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_table_1_0026_plos.json	status=200; final_url=https://api.plos.org/search?q=%22Table+1%22+%22original%22+%22replication%22+%22Cohen%27s+d%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=20&wt=json
02_open_full_text_value_language_pmc_plos_europepmc_full_text__sample_si_0027__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	02_open_full_text_value_language	"""sample size"" ""original"" ""replication"" ""validation cohort"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:46.533838+00:00	page1	1	20	20	20	6	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_sample_si_0027_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22sample+size%22+%22original%22+%22replication%22+%22validation+cohort%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
02_open_full_text_value_language_pmc_plos_europepmc_full_text__sample_si_0027__plos	2026-05-05_individual_replication_vast_search_batch003	plos	plos	02_open_full_text_value_language	"""sample size"" ""original"" ""replication"" ""validation cohort"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:48.088028+00:00	page1	1	20	20	20	10	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_sample_si_0027_plos.json	status=200; final_url=https://api.plos.org/search?q=%22sample+size%22+%22original%22+%22replication%22+%22validation+cohort%22&fl=id%2Ctitle%2Cabstract%2Cauthor_display%2Cjournal%2Cpublication_date&rows=20&wt=json
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0063__crossref	2026-05-05_individual_replication_vast_search_batch003	crossref	crossref	07_clinical_d_equivalent_followup	"""single-center"" ""multicenter"" ""failed to confirm"" ""randomized trial"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:48.746566+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0063_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22single-center%22+%22multicenter%22+%22failed+to+confirm%22+%22randomized+trial%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=20&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0063__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	07_clinical_d_equivalent_followup	"""single-center"" ""multicenter"" ""failed to confirm"" ""randomized trial"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:50.708947+00:00	page1	1	20	20	20	1	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0063_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22single-center%22+%22multicenter%22+%22failed+to+confirm%22+%22randomized+trial%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0064__crossref	2026-05-05_individual_replication_vast_search_batch003	crossref	crossref	07_clinical_d_equivalent_followup	"""landmark trial"" ""subsequent trial"" ""no benefit"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:52.350685+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0064_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22landmark+trial%22+%22subsequent+trial%22+%22no+benefit%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=20&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0064__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	07_clinical_d_equivalent_followup	"""landmark trial"" ""subsequent trial"" ""no benefit"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:54.720135+00:00	page1	1	20	16	16	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0064_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22landmark+trial%22+%22subsequent+trial%22+%22no+benefit%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0065__crossref	2026-05-05_individual_replication_vast_search_batch003	crossref	crossref	07_clinical_d_equivalent_followup	"""pilot trial"" ""definitive trial"" ""same outcome"""	"{""rows_per_query"": 20}"	2026-05-06T01:50:57.836594+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0065_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22pilot+trial%22+%22definitive+trial%22+%22same+outcome%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=20&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0065__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	07_clinical_d_equivalent_followup	"""pilot trial"" ""definitive trial"" ""same outcome"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:00.798536+00:00	page1	1	20	15	15	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0065_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22pilot+trial%22+%22definitive+trial%22+%22same+outcome%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0066__crossref	2026-05-05_individual_replication_vast_search_batch003	crossref	crossref	07_clinical_d_equivalent_followup	"""phase II"" ""phase III"" ""failed to confirm"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:02.649449+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0066_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22phase+II%22+%22phase+III%22+%22failed+to+confirm%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=20&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0066__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	07_clinical_d_equivalent_followup	"""phase II"" ""phase III"" ""failed to confirm"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:04.877484+00:00	page1	1	20	20	20	1	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0066_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22phase+II%22+%22phase+III%22+%22failed+to+confirm%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0067__crossref	2026-05-05_individual_replication_vast_search_batch003	crossref	crossref	07_clinical_d_equivalent_followup	"""trial reversal"" ""original trial"" ""mortality"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:08.188995+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0067_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22trial+reversal%22+%22original+trial%22+%22mortality%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=20&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0067__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	07_clinical_d_equivalent_followup	"""trial reversal"" ""original trial"" ""mortality"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:10.145916+00:00	page1	1	20	0	0	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0067_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22trial+reversal%22+%22original+trial%22+%22mortality%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0068__crossref	2026-05-05_individual_replication_vast_search_batch003	crossref	crossref	07_clinical_d_equivalent_followup	"""larger trial"" ""no benefit"" ""mortality"" ""original"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:10.856554+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0068_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22larger+trial%22+%22no+benefit%22+%22mortality%22+%22original%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=20&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0068__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	07_clinical_d_equivalent_followup	"""larger trial"" ""no benefit"" ""mortality"" ""original"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:13.258711+00:00	page1	1	20	20	20	1	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0068_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22larger+trial%22+%22no+benefit%22+%22mortality%22+%22original%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0069__crossref	2026-05-05_individual_replication_vast_search_batch003	crossref	crossref	07_clinical_d_equivalent_followup	"""randomized trial"" ""replication"" ""event counts"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:15.050741+00:00	page1	1	20	20	20	3	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0069_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22randomized+trial%22+%22replication%22+%22event+counts%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=20&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0069__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	07_clinical_d_equivalent_followup	"""randomized trial"" ""replication"" ""event counts"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:16.667637+00:00	page1	1	20	16	16	1	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0069_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22randomized+trial%22+%22replication%22+%22event+counts%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0070__crossref	2026-05-05_individual_replication_vast_search_batch003	crossref	crossref	07_clinical_d_equivalent_followup	"""external validation"" ""original trial"" ""odds ratio"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:18.333717+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0070_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22external+validation%22+%22original+trial%22+%22odds+ratio%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=20&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0070__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	07_clinical_d_equivalent_followup	"""external validation"" ""original trial"" ""odds ratio"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:20.410632+00:00	page1	1	20	20	20	1	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0070_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22external+validation%22+%22original+trial%22+%22odds+ratio%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0071__crossref	2026-05-05_individual_replication_vast_search_batch003	crossref	crossref	07_clinical_d_equivalent_followup	"""failed to confirm"" ""earlier trial"" ""mortality"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:27.010104+00:00	page1	1	20	20	20	0	steps/searches/figure1/individualrepsearch_api_batch003/raw/crossref/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0071_crossref.json	status=200; final_url=https://api.crossref.org/works?query.bibliographic=%22failed+to+confirm%22+%22earlier+trial%22+%22mortality%22&filter=type%3Ajournal-article%2Cfrom-pub-date%3A1990-01-01&rows=20&select=DOI%2Ctitle%2Cauthor%2Cissued%2Ccontainer-title%2Cabstract%2CURL%2Ctype&mailto=rexdouglass%40gmail.com
07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0071__europepmc	2026-05-05_individual_replication_vast_search_batch003	europepmc	europepmc	07_clinical_d_equivalent_followup	"""failed to confirm"" ""earlier trial"" ""mortality"""	"{""rows_per_query"": 20}"	2026-05-06T01:51:28.630036+00:00	page1	1	20	4	4	1	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/07_clinical_d_equivalent_followup_pubmed_pmc_clinicaltrials_gov_crossref_0071_europepmc.json	status=200; final_url=https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22failed+to+confirm%22+%22earlier+trial%22+%22mortality%22%29+AND+FIRST_PDATE%3A%5B1990-01-01+TO+2026-12-31%5D&format=json&pageSize=20&resultType=core
