run_id	query_id	surface	rank	title	doi	year	journal	url	relation_score	relation_evidence_type	relation_quote	value_score	negative_flag	raw_record_path
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__high_0005__crossref	crossref	7	The Atalanta Effect: How High-Powered Compensation Reduces Risk-Taking	10.2139/ssrn.3136305	2018	SSRN Electronic Journal	https://doi.org/10.2139/ssrn.3136305	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_high_0005_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__high_0005__crossref	crossref	8	“Watching Eyes” Do Not Strengthen the Behavioral Intention of Donating Blood: A High-Powered Pre-registered Replication Study	10.5178/lebs.2023.105	2023	Letters on Evolutionary Behavioral Science	https://doi.org/10.5178/lebs.2023.105	5	title_exact_replication	“Watching Eyes” Do Not Strengthen the Behavioral Intention of Donating Blood: A High-Powered Pre-registered Replication Study	1	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_high_0005_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__high_0005__crossref	crossref	9	Does exposure to sedentary temptations activate physical activity goals? A high-powered replication study.	10.1037/mot0000308	2024	Motivation Science	https://doi.org/10.1037/mot0000308	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_high_0005_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__high_0005__crossref	crossref	10	Addressing the “Replication Crisis”: Using Original Studies to Design Replication Studies with Appropriate Statistical Power	10.1080/00273171.2017.1289361	2017	Multivariate Behavioral Research	https://doi.org/10.1080/00273171.2017.1289361	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_high_0005_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__high_0005__crossref	crossref	11	Letters to our Future Selves? High-Powered Replication Attempts Question Effects on Future Orientation, Delinquent Decisions, and Risky Investments	10.1521/soco.2020.38.6.521	2020	Social Cognition	https://doi.org/10.1521/soco.2020.38.6.521	4	abstract_direct_replication	future selves, has been proposed as promising to mitigate self-control–related problem behavior. In two pre-registered, direct replication studies, we tested a subtle manipulation, that is, writing a letter to one's future self, in order to reduce delinquent decisions (van Gelder et al., 2013, Study 1) and risky investments (Monroe et al., 2017, Study 1).	0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_high_0005_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__high_0005__crossref	crossref	12	Do individual differences in cognitive and affective empathy predict greater or reduced intentionality bias? A high-powered replication and extension of Slavny and Moore (2018)	10.1016/j.paid.2025.113572	2026	Personality and Individual Differences	https://doi.org/10.1016/j.paid.2025.113572	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_high_0005_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__openalex	openalex	1	The effect of transcranial direct current stimulation on the interplay between executive control, behavioral variability and mind wandering: A registered report	10.1016/j.ynirp.2022.100109	2022	Neuroimage Reports	https://openalex.org/W4286884489	4	abstract_direct_replication	nce for the efficacy of HD-tDCS in interfering with mind wandering. The current study is a high-powered, pre-registered direct replication attempt of the effect found by Boayue et al. (2020). In addition, we investigated whether the effects of HD-tDCS on mind wandering would be prolonged and assessed the underlying processes of mind wandering using electro	0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__openalex	openalex	2	The Mirror Effect: A Preregistered Replication	10.1525/collabra.321	2020	Collabra Psychology	https://openalex.org/W3014153239	5	title_exact_replication	The Mirror Effect: A Preregistered Replication	0	True	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__openalex	openalex	3	The Replication Recipe: What makes for a convincing replication?	10.1016/j.jesp.2013.10.005	2013	Journal of Experimental Social Psychology	https://openalex.org/W3124580540	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__openalex	openalex	4	Large-scale replication study reveals a limit on probabilistic prediction in language comprehension	10.7554/elife.33468	2018	eLife	https://openalex.org/W2796350793	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__openalex	openalex	5	Conservatives and liberals have similar physiological responses to threats	10.1038/s41562-020-0823-z	2020	Nature Human Behaviour	https://openalex.org/W3002055841	4	abstract_direct_replication	ng scientific and popular impact, independent laboratories have not replicated the study. We conducted a pre-registered direct replication (n = 202) and conceptual replications in the United States (n = 352) and the Netherlands (n = 81). Our analyses do not support the conclusions of the original study, nor do we find evidence for broader claims regarding	0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__openalex	openalex	6	Publication bias and the limited strength model of self-control: has the evidence for ego depletion been overestimated?	10.3389/fpsyg.2014.00823	2014	Frontiers in Psychology	https://openalex.org/W2007393966	-5	same_data_or_review_negative		0	True	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__openalex	openalex	7	Predicting the replicability of social science lab experiments	10.1371/journal.pone.0225826	2019	PLoS ONE	https://openalex.org/W2937339363	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__openalex	openalex	8	The general fault in our fault lines	10.1038/s41562-021-01092-x	2021	Nature Human Behaviour	https://openalex.org/W3155880636	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__openalex	openalex	9	Replicability Crisis in Social Psychology: Looking at the Past to Find New Pathways for the Future	10.5334/irsp.66	2017	International review of social psychology	https://openalex.org/W2611715956	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__openalex	openalex	10	Many Labs 4: Failure to Replicate Mortality Salience Effect With and Without Original Author Involvement	10.1525/collabra.35271	2022	Collabra Psychology	https://openalex.org/W4225656869	5	title_exact_replication	Many Labs 4: Failure to Replicate Mortality Salience Effect With and Without Original Author Involvement	2	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__openalex	openalex	11	The metronome response task for measuring mind wandering: Replication attempt and extension of three studies by Seli et al	10.3758/s13414-020-02131-x	2020	Attention Perception & Psychophysics	https://openalex.org/W3089533529	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__openalex	openalex	12	Self-interest Is Overestimated: Two Successful Pre-registered Replications and Extensions of Miller and Ratner (1998)	10.1525/collabra.23443	2021	Collabra Psychology	https://openalex.org/W3160195574	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__crossref	crossref	1	Commentary: “Misguided Effort with Elusive Implications” and “A Multi-Lab Pre-Registered Replication of the Ego Depletion Effect”	10.3389/fpsyg.2017.00273	2017	Frontiers in Psychology	https://doi.org/10.3389/fpsyg.2017.00273	5	title_exact_replication	Commentary: “Misguided Effort with Elusive Implications” and “A Multi-Lab Pre-Registered Replication of the Ego Depletion Effect”	0	True	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__crossref	crossref	2	The tainted altruism effect: a successful pre-registered replication	10.1098/rsos.211152	2022	Royal Society Open Science	https://doi.org/10.1098/rsos.211152	5	title_exact_replication	The tainted altruism effect: a successful pre-registered replication	0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__crossref	crossref	3	Americans Still Overestimate Social Class Mobility: A Pre-Registered Self-Replication	10.3389/fpsyg.2015.01709	2015	Frontiers in Psychology	https://doi.org/10.3389/fpsyg.2015.01709	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__crossref	crossref	4	Can race really be erased? A pre-registered replication study	10.3389/fpsyg.2014.01035	2014	Frontiers in Psychology	https://doi.org/10.3389/fpsyg.2014.01035	5	title_exact_replication	Can race really be erased? A pre-registered replication study	0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__crossref	crossref	5	Estimating the effect size of moral contagion in online networks: A pre-registered replication and meta-analysis	10.1093/pnasnexus/pgaf327	2025	PNAS Nexus	https://doi.org/10.1093/pnasnexus/pgaf327	5	title_exact_replication	Estimating the effect size of moral contagion in online networks: A pre-registered replication and meta-analysis	1	True	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__crossref	crossref	6	A minor role for hemispheric specialization in determining pseudoneglect: A pre-registered replication-extension study	10.1016/j.cortex.2024.11.016	2025	Cortex	https://doi.org/10.1016/j.cortex.2024.11.016	5	title_exact_replication	A minor role for hemispheric specialization in determining pseudoneglect: A pre-registered replication-extension study	0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__crossref	crossref	7	Measuring the crowd within again: a pre-registered replication study	10.3389/fpsyg.2014.00786	2014	Frontiers in Psychology	https://doi.org/10.3389/fpsyg.2014.00786	5	title_exact_replication	Measuring the crowd within again: a pre-registered replication study	0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__crossref	crossref	8	Darwinian Grandparenting Redux: a Pre-registered Replication and Extension	10.1007/s40806-022-00323-2	2022	Evolutionary Psychological Science	https://doi.org/10.1007/s40806-022-00323-2	5	title_exact_replication	Darwinian Grandparenting Redux: a Pre-registered Replication and Extension	1	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__crossref	crossref	9	Convergence in the Bilingual Lexicon: A Pre-registered Replication of Previous Studies	10.3389/fpsyg.2016.02081	2017	Frontiers in Psychology	https://doi.org/10.3389/fpsyg.2016.02081	5	title_exact_replication	Convergence in the Bilingual Lexicon: A Pre-registered Replication of Previous Studies	0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__crossref	crossref	10	Corrigendum: Measuring the crowd within again: a pre-registered replication study	10.3389/fpsyg.2015.00238	2015	Frontiers in Psychology	https://doi.org/10.3389/fpsyg.2015.00238	5	title_exact_replication	Corrigendum: Measuring the crowd within again: a pre-registered replication study	0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__crossref	crossref	11	Social memory in children from urban and rural Mozambique: A pre-registered replication study	10.1016/j.cogdev.2026.101690	2026	Cognitive Development	https://doi.org/10.1016/j.cogdev.2026.101690	5	title_exact_replication	Social memory in children from urban and rural Mozambique: A pre-registered replication study	0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__pre__0006__crossref	crossref	12	Estudios de replicación, pre-registros y ciencia abierta en Psicología	10.55414/ap.v36i1-2.713	2018	Apuntes de Psicología	https://doi.org/10.55414/ap.v36i1-2.713	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_pre_0006_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__openalex	openalex	1	Registered Replication Report: Rand, Greene, and Nowak (2012)	10.1177/1745691617693624	2017	Perspectives on Psychological Science	https://openalex.org/W2594755663	5	title_registered_replication_report	Registered Replication Report: Rand, Greene, and Nowak (2012)	1	True	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__openalex	openalex	2	Registered Replication Report on Mazar, Amir, and Ariely (2008)	10.1177/2515245918781032	2018	Advances in Methods and Practices in Psychological Science	https://openalex.org/W2891039941	5	title_registered_replication_report	Registered Replication Report on Mazar, Amir, and Ariely (2008)	1	True	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__openalex	openalex	3	Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds	10.3758/s13414-020-02021-2	2020	Attention Perception & Psychophysics	https://openalex.org/W3086688132	5	title_registered_replication_report	Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds	1	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__openalex	openalex	4	Replicability, Robustness, and Reproducibility in Psychological Science	10.1146/annurev-psych-020821-114157	2021	Annual Review of Psychology	https://openalex.org/W3161588210	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__openalex	openalex	5	A Multilab Preregistered Replication of the Ego-Depletion Effect	10.1177/1745691616652873	2016	Perspectives on Psychological Science	https://openalex.org/W2499154041	5	title_exact_replication	A Multilab Preregistered Replication of the Ego-Depletion Effect	1	True	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__openalex	openalex	6	The Replication Recipe: What makes for a convincing replication?	10.1016/j.jesp.2013.10.005	2013	Journal of Experimental Social Psychology	https://openalex.org/W3124580540	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__openalex	openalex	7	Making replication mainstream	10.1017/s0140525x17001972	2017	Behavioral and Brain Sciences	https://openalex.org/W2767099881	4	abstract_direct_replication	rative summary, we review various types of replication studies and then discuss the most commonly voiced concerns about direct replication. We provide detailed responses to these concerns and consider different statistical ways to evaluate replications. We conclude there are no theoretical or statistical obstacles to making direct replication a routine asp	0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__openalex	openalex	8	Registered Reports	10.1027/1864-9335/a000192	2014	Social Psychology	https://openalex.org/W2113085067	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__openalex	openalex	9	The Psychological Science Accelerator: Advancing Psychology Through a Distributed Collaborative Network	10.1177/2515245918797607	2018	Advances in Methods and Practices in Psychological Science	https://openalex.org/W2810320295	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__openalex	openalex	10	An Excess of Positive Results: Comparing the Standard Psychology Literature With Registered Reports	10.1177/25152459211007467	2021	Advances in Methods and Practices in Psychological Science	https://openalex.org/W3082857103	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__openalex	openalex	11	A Conceptual Introduction to Bayesian Model Averaging	10.1177/2515245919898657	2020	Advances in Methods and Practices in Psychological Science	https://openalex.org/W3001129757	-5	same_data_or_review_negative		0	True	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__openalex	openalex	12	Reproducibility of preclinical animal research improves with heterogeneity of study samples	10.1371/journal.pbio.2003693	2018	PLoS Biology	https://openalex.org/W2787981664	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_openalex.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__crossref	crossref	1	The Representativeness Heuristic Revisited: Registered Replication Report of Kahneman and Tversky (1973)	10.24072/pci.rr.100609	2024	Peer Community in Registered Reports	https://doi.org/10.24072/pci.rr.100609	5	title_registered_replication_report	The Representativeness Heuristic Revisited: Registered Replication Report of Kahneman and Tversky (1973)	0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__crossref	crossref	2	Review of: Revisiting diversification bias and partition dependence: Replication and extension Registered Report of Fox, Ratner, and Lieb (2005) Studies 1, 2, and 5. Round#1/Reviewer#1	10.24072/pci.rr.100314.rev11	2022	Peer Community in Registered Reports	https://doi.org/10.24072/pci.rr.100314.rev11	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__crossref	crossref	3	Decision Revise: Revisiting diversification bias and partition dependence: Replication and extension Registered Report of Fox, Ratner, and Lieb (2005) Studies 1, 2, and 5. Round#1	10.24072/pci.rr.100314.d1	2022	Peer Community in Registered Reports	https://doi.org/10.24072/pci.rr.100314.d1	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__crossref	crossref	4	Review of: Revisiting diversification bias and partition dependence: Replication and extension Registered Report of Fox, Ratner, and Lieb (2005) Studies 1, 2, and 5. Round#1/Reviewer#2	10.24072/pci.rr.100314.rev12	2022	Peer Community in Registered Reports	https://doi.org/10.24072/pci.rr.100314.rev12	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__crossref	crossref	5	Decision Revise: Revisiting stigma attributions and reactions to stigma: Replication Registered Report of Weiner et al. (1988) with extensions examining new stigmas and stigma origin categorization. Round#1	10.24072/pci.rr.100885.d1	2024	Peer Community in Registered Reports	https://doi.org/10.24072/pci.rr.100885.d1	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__crossref	crossref	6	Recommendation of: Revisiting diversification bias and partition dependence: Replication and extension Registered Report of Fox, Ratner, and Lieb (2005) Studies 1, 2, and 5. Round#2	10.24072/pci.rr.100314	2025	Peer Community in Registered Reports	https://doi.org/10.24072/pci.rr.100314	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__crossref	crossref	7	Review of: Revisiting stigma attributions and reactions to stigma: Replication Registered Report of Weiner et al. (1988) with extensions examining new stigmas and stigma origin categorization. Round#1/Reviewer#2	10.24072/pci.rr.100885.rev12	2024	Peer Community in Registered Reports	https://doi.org/10.24072/pci.rr.100885.rev12	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__crossref	crossref	8	Recommendation of: Revisiting stigma attributions and reactions to stigma: Replication Registered Report of Weiner et al. (1988) with extensions examining new stigmas and stigma origin categorization. Round#2	10.24072/pci.rr.100885	2025	Peer Community in Registered Reports	https://doi.org/10.24072/pci.rr.100885	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__crossref	crossref	9	Review of: Revisiting stigma attributions and reactions to stigma: Replication Registered Report of Weiner et al. (1988) with extensions examining new stigmas and stigma origin categorization. Round#1/Reviewer#1	10.24072/pci.rr.100885.rev11	2024	Peer Community in Registered Reports	https://doi.org/10.24072/pci.rr.100885.rev11	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__crossref	crossref	10	Author response of: Revisiting diversification bias and partition dependence: Replication and extension Registered Report of Fox, Ratner, and Lieb (2005) Studies 1, 2, and 5. Round#1	10.24072/pci.rr.100314.ar1	2025	Peer Community in Registered Reports	https://doi.org/10.24072/pci.rr.100314.ar1	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__crossref	crossref	11	Author response of: Revisiting stigma attributions and reactions to stigma: Replication Registered Report of Weiner et al. (1988) with extensions examining new stigmas and stigma origin categorization. Round#1	10.24072/pci.rr.100885.ar1	2025	Peer Community in Registered Reports	https://doi.org/10.24072/pci.rr.100885.ar1	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_crossref.json
2026-05-05_individual_replication_vast_search_batch002	01_metadata_replication_language_openalex_crossref_semanticscholar__regi_0007__crossref	crossref	12	Reflection on the Smiling Registered Replication Report	10.1177/1745691616674460	2016	Perspectives on Psychological Science	https://doi.org/10.1177/1745691616674460	5	title_registered_replication_report	Reflection on the Smiling Registered Replication Report	0	False	steps/searches/figure1/individualrepsearch_api_batch002/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_regi_0007_crossref.json
