artifact_id	parent_corpus_database_id	artifact_role	candidate_parser_family	file_type	file_name	raw_url	source_local_path	mirror_status	mirror_local_path	mirror_sha256	mirror_byte_size	sample_status	sample_path	sample_kind	sample_error
source_artifact_771c8f101c7da021	lead_harvest:covid_online_2021	source_access_metadata	json_metadata_inventory	json	dataverse_05_download.json		data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_05_download.json	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_05_download.json	04b4386d0207a0f64339e1c81e53e87e343c970a5012b452a1a5d2685ee1f456	1005	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_771c8f101c7da021.json	json_object	
source_artifact_7f1a7d4701e54d20	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	dataverse_06__psv_original.rds	https://dvn-cloud-iqss.s3.amazonaws.com/10.7910/DVN/38UTBF/17967c5292e-01a9f9b55a6c?response-content-disposition=attachment%3B%20filename%2A%3DUTF-8%27%27psv_original.rds&response-content-type=application%2Foctet-stream&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20260423T050429Z&X-Amz-SignedHeaders=host&X-Amz-Credential=AKIAZT3GWQ6FKBSH5I56%2F20260423%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Expires=3600&X-Amz-Signature=8aabadb83f64f090107cb022743c3aa31d521b0b6ddc110ca290d2da5279988d	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_06__psv_original.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_06__psv_original.rds	ba5ee0a5ba27c3c520dae0a599f0f6885c7f9d70d71898ac3780310225e82f3c	103932	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_7f1a7d4701e54d20.json	r_data	
source_artifact_214f17075c477790	lead_harvest:covid_online_2021	source_access_metadata	json_metadata_inventory	json	dataverse_06_download.json		data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_06_download.json	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_06_download.json	2c4336031605d05c9db1d7eb8e19ec7e801c36713a21cd2177066ec3f89c3720	999	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_214f17075c477790.json	json_object	
source_artifact_13f24e2ba128e192	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	dataverse_07__tw_original.rds	https://dvn-cloud-iqss.s3.amazonaws.com/10.7910/DVN/38UTBF/17967c5245b-5b31766dc906?response-content-disposition=attachment%3B%20filename%2A%3DUTF-8%27%27tw_original.rds&response-content-type=application%2Foctet-stream&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20260423T050433Z&X-Amz-SignedHeaders=host&X-Amz-Credential=AKIAZT3GWQ6FKBSH5I56%2F20260423%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Expires=3600&X-Amz-Signature=9a21313aac5a2b785ff3f1307b73495dd2712270cef918680b184414d18f5ea3	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_07__tw_original.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_07__tw_original.rds	b124cf7730e7698e63f7f26ac451152830e0c414305d98675d1b2abd22dc8bb8	151231	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_13f24e2ba128e192.json	r_data	
source_artifact_19e84dc17f973853	lead_harvest:covid_online_2021	source_access_metadata	json_metadata_inventory	json	dataverse_07_download.json		data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_07_download.json	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_07_download.json	7056d3498ec6ae07902d07bf9691595f8b95619fec71724b637cb9506db6efa0	997	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_19e84dc17f973853.json	json_object	
source_artifact_8de0238c2ee5c595	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	dataverse_08__hp_welfare.rds	https://dvn-cloud-iqss.s3.amazonaws.com/10.7910/DVN/38UTBF/17967c728c3-3eb07f9c8ddd?response-content-disposition=attachment%3B%20filename%2A%3DUTF-8%27%27hp_welfare.rds&response-content-type=application%2Foctet-stream&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20260423T050437Z&X-Amz-SignedHeaders=host&X-Amz-Credential=AKIAZT3GWQ6FKBSH5I56%2F20260423%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Expires=3600&X-Amz-Signature=fa54a22f355345d7dd7ed62e433ba7610085a4ed1a965d3101285968f41e83ea	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_08__hp_welfare.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_08__hp_welfare.rds	35c1580b606516597c6dedaa1187d667257fb8d405d87030c1fe19875acd5cc5	185728	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_8de0238c2ee5c595.json	r_data	
source_artifact_767b7101d25cc76f	lead_harvest:covid_online_2021	source_access_metadata	json_metadata_inventory	json	dataverse_08_download.json		data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_08_download.json	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_08_download.json	b32bc68f76fb1e2027be7555ca3cd4ad88ffb430e059cf76adc6e4f4265a0d42	995	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_767b7101d25cc76f.json	json_object	
source_artifact_84d4b19a63ca4c9c	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	dataverse_09__pwk_original.rds	https://dvn-cloud-iqss.s3.amazonaws.com/10.7910/DVN/38UTBF/17967c52782-d747e828a2da?response-content-disposition=attachment%3B%20filename%2A%3DUTF-8%27%27pwk_original.rds&response-content-type=application%2Foctet-stream&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20260423T050440Z&X-Amz-SignedHeaders=host&X-Amz-Credential=AKIAZT3GWQ6FKBSH5I56%2F20260423%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Expires=3600&X-Amz-Signature=95a4c9ad46ba0acc9a6810654fe7d0ab9ed112cb25050c1ddf671b68604a3c48	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_09__pwk_original.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_09__pwk_original.rds	02c8f1251a23ada08e2aca5460f1e2951b832b0c0e388759268bdc6833f33c2b	248473	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_84d4b19a63ca4c9c.json	r_data	
source_artifact_82acac0923ea714e	lead_harvest:covid_online_2021	source_access_metadata	json_metadata_inventory	json	dataverse_09_download.json		data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_09_download.json	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_09_download.json	af71364cc316bd7fdc9c2c2435adf349d4e2b3c40f76a59d2a398e5b710bbbf4	999	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_82acac0923ea714e.json	json_object	
source_artifact_7afbce5c7fae7146	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	dataverse_10__abp_replication.rds	https://dvn-cloud-iqss.s3.amazonaws.com/10.7910/DVN/38UTBF/17967c74e6b-5e140c329938?response-content-disposition=attachment%3B%20filename%2A%3DUTF-8%27%27abp_replication.rds&response-content-type=application%2Foctet-stream&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20260423T050443Z&X-Amz-SignedHeaders=host&X-Amz-Credential=AKIAZT3GWQ6FKBSH5I56%2F20260423%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Expires=3600&X-Amz-Signature=466c1444ba152b3be328d32078b09bd5895a5e93c13200637acda7c64e93ee45	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_10__abp_replication.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_10__abp_replication.rds	1295bea4d0446db6456922501abccd001e3ac0e9d12f6227d4c44bffb74ef9c5	373029	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_7afbce5c7fae7146.json	r_data	
source_artifact_64b9e65b95c4f1d7	lead_harvest:covid_online_2021	source_access_metadata	json_metadata_inventory	json	dataverse_10_download.json		data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_10_download.json	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_10_download.json	27db5de401627a47497909100b68fe9e32095af079eafc77127139b19873a5c2	1005	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_64b9e65b95c4f1d7.json	json_object	
source_artifact_2ebdba11d834ab7d	lead_harvest:covid_online_2021	local_mirror	unknown	tab	dataverse_11__peyton_original.tab	https://dvn-cloud-iqss.s3.amazonaws.com/10.7910/DVN/38UTBF/17967c5f40c-0e637687237a?response-content-disposition=attachment%3B%20filename%2A%3DUTF-8%27%27peyton_original.tab&response-content-type=text%2Ftab-separated-values&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20260423T050446Z&X-Amz-SignedHeaders=host&X-Amz-Credential=AKIAZT3GWQ6FKBSH5I56%2F20260423%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Expires=3600&X-Amz-Signature=788baa12a75b5f4e3abe5da1cdb0b3ae175ca5e4edaece6b12e93f9963d7045c	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_11__peyton_original.tab	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_11__peyton_original.tab	7ae72ec6ed397257ff17409d0dc81844057c8fddcea43122205de8db003f767e	1071160	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_2ebdba11d834ab7d.json	delimited_table	
source_artifact_347d333420d5b9a3	lead_harvest:covid_online_2021	source_access_metadata	json_metadata_inventory	json	dataverse_11_download.json		data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_11_download.json	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_11_download.json	4d51f1abe90c36db67c3cff55ac56ab047aeacfc8ee19f091e03342fd76fd09b	1009	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_347d333420d5b9a3.json	json_object	
source_artifact_6facb56f9438a7f4	lead_harvest:covid_online_2021	local_mirror	unknown	tab	dataverse_12__conjoint_original.tab	https://dvn-cloud-iqss.s3.amazonaws.com/10.7910/DVN/38UTBF/17967c74811-2ccbc9b957ad?response-content-disposition=attachment%3B%20filename%2A%3DUTF-8%27%27conjoint_original.tab&response-content-type=text%2Ftab-separated-values&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20260423T050449Z&X-Amz-SignedHeaders=host&X-Amz-Credential=AKIAZT3GWQ6FKBSH5I56%2F20260423%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Expires=3600&X-Amz-Signature=b19b8bd5f6803e46f052db0720cff2a3a85f0064f98468aa6bce7263a475dc08	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_12__conjoint_original.tab	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_12__conjoint_original.tab	d40a380bcf8d0edcafd5899d6385f77f6bdcb1f7a94db97c937b1b6c3c6f35d6	1984815	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_6facb56f9438a7f4.json	delimited_table	
source_artifact_8245db9f543746b4	lead_harvest:covid_online_2021	source_access_metadata	json_metadata_inventory	json	dataverse_12_download.json		data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_12_download.json	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_12_download.json	2cce73f15b498662e5a4c74747f6e9a07d82403d01e846c8e71cbc827da06fd3	1013	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_8245db9f543746b4.json	json_object	
source_artifact_75b9c0d85460dfc3	lead_harvest:covid_online_2021	file_inventory	provider_file_inventory	csv	dataverse_file_list.csv		data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_file_list.csv	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_file_list.csv	ed8ff63767d4e36d248433ed92d902d9bfad9fedaaf3e7e742c3fbea857617f1	3808	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_75b9c0d85460dfc3.json	delimited_table	
source_artifact_30a1674c038cac66	lead_harvest:covid_online_2021	file_inventory	provider_file_inventory	json	dataverse_manifest.json		data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_manifest.json	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/dataverse_manifest.json	5950e1265f551ef5d02a9b969e533d5de18e549676531ff567c29117230407c4	30336	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_30a1674c038cac66.json	json_object	
source_artifact_48ef86548bde9ded	lead_harvest:covid_online_2021	source_access_metadata	json_metadata_inventory	json	landing_probe.json		data/raw/replication_projects/lead_harvest/covid_online_2021/landing_probe.json	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/landing_probe.json	df31a485e4f00778f8f698cb59cb604552faaf20316e87fb7288dea93e7d9fdb	339	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_48ef86548bde9ded.json	json_object	
source_artifact_4f3f6ee4d9afe149	lead_harvest:covid_online_2021	local_mirror	unknown	tab	manylabs_asian_disease.tab		data/raw/replication_projects/lead_harvest/covid_online_2021/manylabs_asian_disease.tab	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/manylabs_asian_disease.tab	d9d677cbe7da96b25ace74cb910bbf1ae6b64d62940b31a1471b7da4bc4531c4	41630176	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_4f3f6ee4d9afe149.json	delimited_table	
source_artifact_58cbcfacc61f7770	lead_harvest:covid_online_2021	archive_file	zip_member_inventory	zip	raw__dataverse_files.zip	https://rserve.dataverse.harvard.edu/cgi-bin/zipdownload?9b6-30ecf3e5cd11	data/raw/replication_projects/lead_harvest/covid_online_2021/raw__dataverse_files.zip	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/raw__dataverse_files.zip	dcc808bbbb8b643bebee4367ba39209f1d8dc90d4117a0e59dfd0439ac3dba89	9678134	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_58cbcfacc61f7770.json	zip_inventory	
source_artifact_ae17314a3c59091b	lead_harvest:covid_online_2021	source_access_metadata	json_metadata_inventory	json	raw_download.json		data/raw/replication_projects/lead_harvest/covid_online_2021/raw_download.json	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/raw_download.json	f947ef04e0ee42825ec2dea24973cfce2bd086408b815370b367a382029442b0	637	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_ae17314a3c59091b.json	json_object	
source_artifact_f95234301e643f57	lead_harvest:covid_online_2021	local_mirror	binary_probe_context	bin	raw_preview.bin		data/raw/replication_projects/lead_harvest/covid_online_2021/raw_preview.bin	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/raw_preview.bin	fede0a5638a67e64e31afcc5eeeba211896e89c2bea7fde54a881f6868a198b9	131072	metadata_only	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_f95234301e643f57.json	metadata_only	
source_artifact_ac84e8e2ccbb9876	lead_harvest:covid_online_2021	source_access_metadata	json_metadata_inventory	json	raw_probe.json		data/raw/replication_projects/lead_harvest/covid_online_2021/raw_probe.json	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/raw_probe.json	3070f9a167a92c3c09c8bbe9b2a0a8cc5ff3a4cae6e817c20c36de5a7e4049e7	359	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_ac84e8e2ccbb9876.json	json_object	
source_artifact_507c26043928d1a4	lead_harvest:covid_online_2021	code_file	analysis_code_inventory	r	ReadMe.R		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/ReadMe.R	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/ReadMe.R	fa912de3190e6c83da03d80efd830cc1cb3c1f986a7406758f335140511b7a5d	2129	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_507c26043928d1a4.json	text	
source_artifact_78ae99b186f3e942	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	abp_replication.rds		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/abp_replication.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/abp_replication.rds	1295bea4d0446db6456922501abccd001e3ac0e9d12f6227d4c44bffb74ef9c5	373029	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_78ae99b186f3e942.json	r_data	
source_artifact_a4f477886d904713	lead_harvest:covid_online_2021	code_file	analysis_code_inventory	r	appendix_section_a.R		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/appendix_section_a.R	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/appendix_section_a.R	4e0f7d3fe8325ef7950cb5a85350983d19c17c83b332d6223964b6d7a48392b0	91615	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_a4f477886d904713.json	text	
source_artifact_129425ff66bda335	lead_harvest:covid_online_2021	code_file	analysis_code_inventory	r	appendix_section_b.R		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/appendix_section_b.R	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/appendix_section_b.R	035dadb49e29c2fa5414da4a469fc778c9f8b0d78c69d4c1fb79d7e789f1e97d	18286	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_129425ff66bda335.json	text	
source_artifact_ba0a296a21579eda	lead_harvest:covid_online_2021	local_mirror	unknown	tex	appendix_table_a5.tex		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/appendix_table_a5.tex	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/appendix_table_a5.tex	9feb455de2bf2485a2518489dbd130356f2cec64bda97f5e2a83f29fafb44a5a	606	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_ba0a296a21579eda.json	text	
source_artifact_ada1cf700c077f8b	lead_harvest:covid_online_2021	local_mirror	unknown	tex	appendix_table_a8a_btm.tex		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/appendix_table_a8a_btm.tex	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/appendix_table_a8a_btm.tex	83722b3eee6a78c7261ca0adb652964bff508d25a24e1016758aa3be406a40aa	299	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_ada1cf700c077f8b.json	text	
source_artifact_3fcbc47910d862b1	lead_harvest:covid_online_2021	local_mirror	unknown	tex	appendix_table_a8a_top.tex		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/appendix_table_a8a_top.tex	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/appendix_table_a8a_top.tex	337495ba6eae95058493698dac3a125dda9a0f3d277e1a787045cb7566fe382e	311	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_3fcbc47910d862b1.json	text	
source_artifact_50bc87a7da77ed3f	lead_harvest:covid_online_2021	local_mirror	unknown	tex	appendix_table_a8b_btm.tex		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/appendix_table_a8b_btm.tex	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/appendix_table_a8b_btm.tex	0c7baf67174421ea41c402f1b1799ae4702dcd97a0ca80e1c0a1a1923f93bfc0	190	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_50bc87a7da77ed3f.json	text	
source_artifact_84482e5fc7528c1a	lead_harvest:covid_online_2021	local_mirror	unknown	tex	appendix_table_a8b_top.tex		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/appendix_table_a8b_top.tex	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/appendix_table_a8b_top.tex	011199341562a7af2505ccfea586e2d8ddc336ee4c896dacc8b148efd6716dd6	190	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_84482e5fc7528c1a.json	text	
source_artifact_f645021030480e5f	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	cm_asian_disease.rds		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/cm_asian_disease.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/cm_asian_disease.rds	78de2e5653ee62239eea2406dd88908878ff941d8dcb29c5061bcf1ef465f3f2	84130	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_f645021030480e5f.json	r_data	
source_artifact_284cd304376b732d	lead_harvest:covid_online_2021	data_file	statistical_package_parser	dta	conjoint_original.dta		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/conjoint_original.dta	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/conjoint_original.dta	b850e42ba064a1dff044ac7b01a7214d5b79c5e7d267b8fef89a26aa97ea75d4	2845890	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_284cd304376b732d.json	stata	
source_artifact_c4ee9f087a502b1e	lead_harvest:covid_online_2021	data_file	csv_table_parser	csv	druckman_original.csv		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/druckman_original.csv	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/druckman_original.csv	274c2e9fb6c504f72e689ec000013d329865ce5f9b0c530487a936d144d8bd2a	10938	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_c4ee9f087a502b1e.json	delimited_table	
source_artifact_5ea10385ec0158d0	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	est_study_1.rds		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_1.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_1.rds	f30bca7fc31239114e453ec1b101d6730d3cca3ba6eadd5e0cc0a3b3441c7654	820	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_5ea10385ec0158d0.json	r_data	
source_artifact_caddd3218a57f19d	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	est_study_10.rds		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_10.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_10.rds	4ce0a41fd721ae3b3c3348754e928fc7704bf09cfc609934c92e4e5aad88263e	1434	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_caddd3218a57f19d.json	r_data	
source_artifact_0cf90c74c6501a72	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	est_study_11.rds		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_11.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_11.rds	d8aa738c7e81c7602f79086cf6f16f91e124a01e336d9e1cb1b5c671fe5f3079	1314	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_0cf90c74c6501a72.json	r_data	
source_artifact_6d4b3147226e4308	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	est_study_12.rds		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_12.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_12.rds	3b1903efa46e1286ccc8aad9d5bc0eab9399cfd82a019388e11861a8aec9d91e	1053	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_6d4b3147226e4308.json	r_data	
source_artifact_faf4147955e024d8	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	est_study_2.rds		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_2.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_2.rds	dc0124abf8acbfc8c0fffc9a1283302fda282597d118f64d060d85f6dddfd916	1059	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_faf4147955e024d8.json	r_data	
source_artifact_4f6144da29c746ac	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	est_study_3.rds		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_3.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_3.rds	94ddb0cb268bedc478c6ff264445f54117009929b0aafb8d665584002bce50e3	1710	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_4f6144da29c746ac.json	r_data	
source_artifact_38ace3759580031f	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	est_study_4.rds		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_4.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_4.rds	c6bc31d8fdd223f05d84f76b0968969115427f2b123b4cd185d0422063481797	2799	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_38ace3759580031f.json	r_data	
source_artifact_e8a1754f31105589	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	est_study_5.rds		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_5.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_5.rds	b7d845e33169f521194af6db53587ae741a445c3fc29b1f82671019e4100fa60	3419	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_e8a1754f31105589.json	r_data	
source_artifact_5c6264c130de5c4b	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	est_study_6.rds		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_6.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_6.rds	4384522d2db1f92a4bbd574ca195e3e1e4ddf5699abdca3fe75df6040ac88834	597	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_5c6264c130de5c4b.json	r_data	
source_artifact_676c3406501fc614	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	est_study_7.rds		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_7.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_7.rds	3e52150d8c2cb58e021dc4ddd52713204ad1db1cc407f2a9c1161c8e4d073baa	1038	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_676c3406501fc614.json	r_data	
source_artifact_c9651600c424294e	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	est_study_8a.rds		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_8a.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_8a.rds	44c65a94e15eeb3060dd5b461ceee2fe4460c66d64c0fa8b7de751af4d07769e	2581	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_c9651600c424294e.json	r_data	
source_artifact_7351f9b9e195c32a	lead_harvest:covid_online_2021	data_file	r_data_parser	rds	est_study_8b.rds		data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_8b.rds	already_local	data/raw/replication_projects/lead_harvest/covid_online_2021/unpacked_work/est_study_8b.rds	b658f7e8277e2610e894e68dedbdd050631ec876999edc4be49404c218c48da6	1625	sampled	steps/source_inventory/figure1/mirror_sample/artifact_samples/source_artifact_7351f9b9e195c32a.json	r_data	
