source_id	identifier_type	identifier_value	identifier_url	identifier_source	is_primary	confidence	notes
work_plot2_schaefer_schwarz_2019_without_prereg_schaefer_2019_np_exp_031_6938	url	https://doi.org/10.1088/1126-6708/2006/05/031	https://doi.org/10.1088/1126-6708/2006/05/031	source.tsv	true	medium	
work_title_occurrence_of_major_amputations_at_24_weeks_after_the_end_of_study	nct	NCT00596752	https://clinicaltrials.gov/study/NCT00596752	source.tsv	true	high	
work_title_occurrence_of_major_amputations_at_24_weeks_after_the_end_of_study	url	https://clinicaltrials.gov/study/NCT00596752	https://clinicaltrials.gov/study/NCT00596752	source.tsv	true	medium	
work_title_the_origins_of_sex_differences_in_human_behavior_evolved_dispositi	doi	10.1037/0003-066x.54.6.408	https://doi.org/10.1037/0003-066x.54.6.408	source.tsv	true	high	
work_title_the_origins_of_sex_differences_in_human_behavior_evolved_dispositi	url	https://doi.org/10.1037/0003-066x.54.6.408	https://doi.org/10.1037/0003-066x.54.6.408	source.tsv	true	medium	
work_title_jap_76_6_845	url	https://doi.org/10.1037/0021-9010.76.6.845	https://doi.org/10.1037/0021-9010.76.6.845	source.tsv	true	medium	
work_title_ratner_k_g_amodio_d_m_2013_seeing_us_vs_them_minimal_group_effects	url	https://doi.org/10.1016/j.jesp.2012.10.017	https://doi.org/10.1016/j.jesp.2012.10.017	source.tsv	true	medium	
work_title_cumulative_structural_disadvantage_and_racial_health_disparities_t	doi	10.1007/s13524-014-0330-9	https://doi.org/10.1007/s13524-014-0330-9	source.tsv	true	high	
work_title_cumulative_structural_disadvantage_and_racial_health_disparities_t	url	https://doi.org/10.1007/s13524-014-0330-9	https://doi.org/10.1007/s13524-014-0330-9	source.tsv	true	medium	
work_plot2_schaefer_schwarz_2019_without_prereg_schaefer_2019_np_dev_029_6789	url	https://doi.org/10.1093/jicru/3.2.report70	https://doi.org/10.1093/jicru/3.2.report70	source.tsv	true	medium	
work_title_rt_pcr_fig_4_24h_control_x_25_mg_kg_1_lead_acetate	doi	10.1111/bcpt.12183	https://doi.org/10.1111/bcpt.12183	source.tsv	true	high	
work_title_rt_pcr_fig_4_24h_control_x_25_mg_kg_1_lead_acetate	url	https://doi.org/10.1111/bcpt.12183	https://doi.org/10.1111/bcpt.12183	source.tsv	true	medium	
work_title_nahmias_et_al_2006	url	https://doi.org/10.1097/acm.0000000000005485	https://doi.org/10.1097/acm.0000000000005485	source.tsv	true	medium	
work_title_treatment_engagement	nct	NCT00137267	https://clinicaltrials.gov/study/NCT00137267	source.tsv	true	high	
work_title_treatment_engagement	url	https://clinicaltrials.gov/study/NCT00137267	https://clinicaltrials.gov/study/NCT00137267	source.tsv	true	medium	
work_title_who_gets_a_swiss_passport_a_natural_experiment_in_immigrant_discri	doi	10.1017/S0003055412000494	https://doi.org/10.1017/S0003055412000494	source.tsv	true	high	
work_title_who_gets_a_swiss_passport_a_natural_experiment_in_immigrant_discri	url	https://doi.org/10.1017/S0003055412000494	https://doi.org/10.1017/S0003055412000494	source.tsv	true	medium	
work_title_jap_93_6_1208	url	https://doi.org/10.1037/a0012678	https://doi.org/10.1037/a0012678	source.tsv	true	medium	
work_title_mutualism_and_manipulation_in_hadza_honeyguide_interactions	doi	10.1016/j.evolhumbehav.2014.07.007	https://doi.org/10.1016/j.evolhumbehav.2014.07.007	source.tsv	true	high	
work_title_mutualism_and_manipulation_in_hadza_honeyguide_interactions	url	https://doi.org/10.1016/j.evolhumbehav.2014.07.007	https://doi.org/10.1016/j.evolhumbehav.2014.07.007	source.tsv	true	medium	
work_plot2_kuhberger_2014_main_results_kuhberger_899_2785	doi	10.1371/journal.pone.0105825	https://doi.org/10.1371/journal.pone.0105825	source.tsv	true	high	
work_plot2_kuhberger_2014_main_results_kuhberger_899_2785	url	https://doi.org/10.1371/journal.pone.0105825	https://doi.org/10.1371/journal.pone.0105825	source.tsv	true	medium	
work_nct_nct01816295	nct	NCT01816295	https://clinicaltrials.gov/study/NCT01816295	source.tsv	true	high	
work_nct_nct01816295	url	https://clinicaltrials.gov/study/NCT01816295	https://clinicaltrials.gov/study/NCT01816295	source.tsv	true	medium	
work_title_do_women_shy_away_from_competition_do_men_compete_too_much	doi	10.1162/qjec.122.3.1067	https://doi.org/10.1162/qjec.122.3.1067	source.tsv	true	high	
work_title_do_women_shy_away_from_competition_do_men_compete_too_much	url	https://doi.org/10.1162/qjec.122.3.1067	https://doi.org/10.1162/qjec.122.3.1067	source.tsv	true	medium	
work_doi_10_1037_0096_3445_136_2_241	doi	10.1037/0096-3445.136.2.241	https://doi.org/10.1037/0096-3445.136.2.241	source.tsv	true	high	
work_doi_10_1037_0096_3445_136_2_241	url	https://doi.org/10.1037/0096-3445.136.2.241	https://doi.org/10.1037/0096-3445.136.2.241	source.tsv	true	medium	
work_title_brief_psychiatric_rating_scale_change_in_psychiatric_symptoms	nct	NCT02508480	https://clinicaltrials.gov/study/NCT02508480	source.tsv	true	high	
work_title_brief_psychiatric_rating_scale_change_in_psychiatric_symptoms	url	https://clinicaltrials.gov/study/NCT02508480	https://clinicaltrials.gov/study/NCT02508480	source.tsv	true	medium	
work_doi_10_1161_01_str_0000237124_20596_92	doi	10.1161/01.Str.0000237124.20596.92	https://doi.org/10.1161/01.Str.0000237124.20596.92	source.tsv	true	high	
work_doi_10_1161_01_str_0000237124_20596_92	url	https://doi.org/10.1161/01.Str.0000237124.20596.92	https://doi.org/10.1161/01.Str.0000237124.20596.92	source.tsv	true	medium	
work_title_change_in_polysomnographic_total_sleep_time_tst	nct	NCT01156051	https://clinicaltrials.gov/study/NCT01156051	source.tsv	true	high	
work_title_change_in_polysomnographic_total_sleep_time_tst	url	https://clinicaltrials.gov/study/NCT01156051	https://clinicaltrials.gov/study/NCT01156051	source.tsv	true	medium	
work_title_pmcid_5055753	url	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5055753/	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5055753/	source.tsv	true	medium	
work_title_time_to_vaginal_delivery_during_the_first_hospital_admission	nct	NCT01127581	https://clinicaltrials.gov/study/NCT01127581	source.tsv	true	high	
work_title_time_to_vaginal_delivery_during_the_first_hospital_admission	url	https://clinicaltrials.gov/study/NCT01127581	https://clinicaltrials.gov/study/NCT01127581	source.tsv	true	medium	
work_title_faria_haddad_2014	url	https://doi.org/10.1590/0103-6351/1571	https://doi.org/10.1590/0103-6351/1571	source.tsv	true	medium	
work_title_percentage_of_patients_alive_and_free_of_mechanical_ventilation	nct	NCT04604184	https://clinicaltrials.gov/study/NCT04604184	source.tsv	true	high	
work_title_percentage_of_patients_alive_and_free_of_mechanical_ventilation	url	https://clinicaltrials.gov/study/NCT04604184	https://clinicaltrials.gov/study/NCT04604184	source.tsv	true	medium	
work_title_parent_child_information_frictions_and_human_capital_investment_ev	url	https://doi.org/10.1086/711410	https://doi.org/10.1086/711410	source.tsv	true	medium	
work_title_change_in_observed_cdai_scores_from_baseline_to_weeks_4	nct	NCT01514240	https://clinicaltrials.gov/study/NCT01514240	source.tsv	true	high	
work_title_change_in_observed_cdai_scores_from_baseline_to_weeks_4	url	https://clinicaltrials.gov/study/NCT01514240	https://clinicaltrials.gov/study/NCT01514240	source.tsv	true	medium	
work_title_the_variable_in_the_regression_model_of_discipline_over_inventory	doi	10.1016/s0272-6963(97)00033-8	https://doi.org/10.1016/s0272-6963(97)00033-8	source.tsv	true	high	
work_title_the_variable_in_the_regression_model_of_discipline_over_inventory	url	https://doi.org/10.1016/s0272-6963(97)00033-8	https://doi.org/10.1016/s0272-6963(97)00033-8	source.tsv	true	medium	
work_title_is_the_spread_of_covid_19_across_countries_influenced_by_environme	doi	10.1101/2020.04.08.20058164	https://doi.org/10.1101/2020.04.08.20058164	source.tsv	true	high	
work_title_is_the_spread_of_covid_19_across_countries_influenced_by_environme	url	https://doi.org/10.1101/2020.04.08.20058164	https://doi.org/10.1101/2020.04.08.20058164	source.tsv	true	medium	
work_plot2_metabus_open_bosco_jap_94_2_341_4420	url	https://doi.org/10.1037/a0014066	https://doi.org/10.1037/a0014066	source.tsv	true	medium	
work_title_jap_74_1_143	url	https://doi.org/10.1037//0021-9010.74.1.143	https://doi.org/10.1037//0021-9010.74.1.143	source.tsv	true	medium	
work_title_composite_of_mortality_ongoing_need_for_hospitalization_or_mechani	nct	NCT04397718	https://clinicaltrials.gov/study/NCT04397718	source.tsv	true	high	
work_title_composite_of_mortality_ongoing_need_for_hospitalization_or_mechani	url	https://clinicaltrials.gov/study/NCT04397718	https://clinicaltrials.gov/study/NCT04397718	source.tsv	true	medium	
work_title_watson_d_hubbard_b_wiese_d_2000_general_traits_of_personality_and	url	https://doi.org/10.1111/1467-6494.00102	https://doi.org/10.1111/1467-6494.00102	source.tsv	true	medium	
work_title_development_of_muscularity_and_weight_concerns_in_heterosexual_and	doi	10.1037/a0028964	https://doi.org/10.1037/a0028964	source.tsv	true	high	
work_title_development_of_muscularity_and_weight_concerns_in_heterosexual_and	url	https://doi.org/10.1037/a0028964	https://doi.org/10.1037/a0028964	source.tsv	true	medium	
work_title_progression_free_survival	nct	NCT01568866	https://clinicaltrials.gov/study/NCT01568866	source.tsv	true	high	
work_title_progression_free_survival	url	https://clinicaltrials.gov/study/NCT01568866	https://clinicaltrials.gov/study/NCT01568866	source.tsv	true	medium	
work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis	doi	10.1093/rfs/hhy022	https://doi.org/10.1093/rfs/hhy022	source.tsv	true	high	
work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis	url	https://doi.org/10.1093/rfs/hhy022	https://doi.org/10.1093/rfs/hhy022	source.tsv	true	medium	
work_title_do_management_interventions_last_evidence_from_india	doi	10.1257/rct.2808-1.0	https://doi.org/10.1257/rct.2808-1.0	source.tsv	true	high	
work_title_do_management_interventions_last_evidence_from_india	url	https://doi.org/10.1257/rct.2808-1.0	https://doi.org/10.1257/rct.2808-1.0	source.tsv	true	medium	
work_title_the_primary_efficacy_endpoint_of_this_study_is_the_incidence_of_co	nct	NCT00762476	https://clinicaltrials.gov/study/NCT00762476	source.tsv	true	high	
work_title_the_primary_efficacy_endpoint_of_this_study_is_the_incidence_of_co	url	https://clinicaltrials.gov/study/NCT00762476	https://clinicaltrials.gov/study/NCT00762476	source.tsv	true	medium	
work_title_participants_would_ascribe_a_greater_number_of_traits_and_a_lesser	doi	10.1037/0022-3514.90.2.197	https://doi.org/10.1037/0022-3514.90.2.197	source.tsv	true	high	
work_title_participants_would_ascribe_a_greater_number_of_traits_and_a_lesser	url	https://doi.org/10.1037/0022-3514.90.2.197	https://doi.org/10.1037/0022-3514.90.2.197	source.tsv	true	medium	
work_title_rim_s_min_k_e_uleman_j_s_chartrand_t_l_carlston_d_e_2013_seeing_ot	url	https://doi.org/10.1016/j.jesp.2013.05.007	https://doi.org/10.1016/j.jesp.2013.05.007	source.tsv	true	medium	
work_title_investigator_s_global_assessment_iga_score_at_week_6	nct	NCT00455429	https://clinicaltrials.gov/study/NCT00455429	source.tsv	true	high	
work_title_investigator_s_global_assessment_iga_score_at_week_6	url	https://clinicaltrials.gov/study/NCT00455429	https://clinicaltrials.gov/study/NCT00455429	source.tsv	true	medium	
work_title_change_from_single_blind_baseline_in_mean_pain_score_at_week_19_du	nct	NCT01057693	https://clinicaltrials.gov/study/NCT01057693	source.tsv	true	high	
work_title_change_from_single_blind_baseline_in_mean_pain_score_at_week_19_du	url	https://clinicaltrials.gov/study/NCT01057693	https://clinicaltrials.gov/study/NCT01057693	source.tsv	true	medium	
work_plot2_kuhberger_2014_main_results_kuhberger_364_2500	doi	10.1371/journal.pone.0105825	https://doi.org/10.1371/journal.pone.0105825	source.tsv	true	high	
work_plot2_kuhberger_2014_main_results_kuhberger_364_2500	url	https://doi.org/10.1371/journal.pone.0105825	https://doi.org/10.1371/journal.pone.0105825	source.tsv	true	medium	
work_nct_nct01606124	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_weight_loss_maintenance_weight_regain	doi	10.1186/1472-6882-12-19	https://doi.org/10.1186/1472-6882-12-19	real_world_grounding_sample_300.tsv	false	high	
work_title_weight_loss_maintenance_weight_regain	pmcid	PMC3375195	https://pmc.ncbi.nlm.nih.gov/articles/PMC3375195/	real_world_grounding_sample_300.tsv	false	high	
work_title_weight_loss_maintenance_weight_regain	url	https://pmc.ncbi.nlm.nih.gov/articles/PMC3375195/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3375195/	real_world_grounding_sample_300.tsv	false	medium	
work_title_weight_loss_maintenance_weight_regain	url	https://doi.org/10.1016/j.jclinepi.2023.06.017	https://doi.org/10.1016/j.jclinepi.2023.06.017	real_world_grounding_sample_300.tsv	false	medium	
work_title_shoppers_acceptance_and_perceptions_of_electronic_shelf_labels	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_jap_79_5_691	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct00373113	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct00676650	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_2016_preregistered_key_question_effect_schaefer_2019_preg_81	url	https://doi.org/10.3389/fpsyg.2019.00813	https://doi.org/10.3389/fpsyg.2019.00813	real_world_grounding_sample_300.tsv	false	medium	
work_title_host_genetic_factors_of_covid_19_susceptibility_and_disease_severi	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_disgust_photographs_lead_to_slower_discrimination_than_frightening	doi	10.1080/02699931.2020.1863187	https://doi.org/10.1080/02699931.2020.1863187	real_world_grounding_sample_300.tsv	false	high	
work_title_disgust_photographs_lead_to_slower_discrimination_than_frightening	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_turri_et_al_2015_experiment_1_darrel_squirrel_knowledge_attributio	url	https://www.rexdouglass.com	https://www.rexdouglass.com	real_world_grounding_sample_300.tsv	false	medium	
work_title_percentage_of_subjects_with_at_least_one_episode_of_shigellosis_ac	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_absolute_change_from_baseline_in_glycosylated_hemoglobin_hba1c_at	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	url	https://doi.org/10.1038/s41597-025-04417-x	https://doi.org/10.1038/s41597-025-04417-x	real_world_grounding_sample_300.tsv	false	medium	
work_title_jap_82_1_89	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_doi_10_1093_joc_jqaf007	doi	10.1080/08838151.2012.732140	https://doi.org/10.1080/08838151.2012.732140	real_world_grounding_sample_300.tsv	true	high	
work_doi_10_1093_joc_jqaf007	url	https://doi.org/10.1093/joc/jqaf007	https://doi.org/10.1093/joc/jqaf007	real_world_grounding_sample_300.tsv	false	medium	
work_title_china_aid_attitudes_survey_experiment_paper_median_of_3_preregiste	url	https://doi.org/10.7910/DVN/3VVWPL	https://doi.org/10.7910/DVN/3VVWPL	real_world_grounding_sample_300.tsv	false	medium	
work_doi_10_1073_pnas_2103313118	doi	10.1093/jcr/ucv051	https://doi.org/10.1093/jcr/ucv051	real_world_grounding_sample_300.tsv	true	high	
work_doi_10_1073_pnas_2103313118	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_percent_change_in_worst_pain_score	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_demographic_and_genome_wide_association_analyses_according_to_musc	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_some_evidence_for_the_usefulness_of_an_optimal_foraging_theory_per	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_genome_wide_association_study_identifies_multiple_hla_loci_for_sar	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_antipsychotic_efficacy	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_a_genome_wide_association_study_identifies_two_novel_susceptible_r	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_etminan_72	url	https://doi.org/10.1038/nrn3475	https://doi.org/10.1038/nrn3475	real_world_grounding_sample_300.tsv	false	medium	
work_title_genome_wide_association_analyses_of_breast_cancer_in_women_of_afri	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_walking_on_eggshells_how_expressing_relationship_insecurities_perp	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_genome_wide_association_studies_identify_137_genetic_loci_for_dna	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_morphine_milligram_equivalents_mme	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_durgin_f_h_fox_l_f_kim_d_h_2003_not_letting_the_left_leg_know_what	url	https://doi.org/10.1037/pspa0000084	https://doi.org/10.1037/pspa0000084	real_world_grounding_sample_300.tsv	false	medium	
work_title_period_1_endoscopic_remission	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_metabus_open_bosco_jap_84_3_445_3761	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_the_spectrum_of_association_in_hla_region_with_rheumatoid_arthriti	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_schaefer_2019_np_soc_079	url	https://doi.org/10.3389/fpsyg.2019.00813	https://doi.org/10.3389/fpsyg.2019.00813	real_world_grounding_sample_300.tsv	false	medium	
work_title_forest_a_l_kille_d_r_wood_j_v_holmes_j_g_2014_discount_and_disenga	url	https://doi.org/10.1037/pspa0000084	https://doi.org/10.1037/pspa0000084	real_world_grounding_sample_300.tsv	false	medium	
work_title_jap_87_1_185	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_forced_expiratory_volume_in_one_second_fev1_area_under_curve_0_3_h	nct	NCT00796653	https://clinicaltrials.gov/study/NCT00796653	real_world_grounding_sample_300.tsv	false	high	
work_title_forced_expiratory_volume_in_one_second_fev1_area_under_curve_0_3_h	url	https://clinicaltrials.gov/study/NCT00796653	https://clinicaltrials.gov/study/NCT00796653	real_world_grounding_sample_300.tsv	false	medium	
work_title_forced_expiratory_volume_in_one_second_fev1_area_under_curve_0_3_h	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_percentage_of_participants_with_a_90_improvement_in_psoriasis_area	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_genome_wide_association_and_longitudinal_analyses_reveal_genetic_l	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_the_occurrence_of_cardiovascular_event_and_peritonitis_events	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_melanesian_blond_hair_is_caused_by_an_amino_acid_change_in_tyrp1	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_pcr_corrected_adequate_clinical_and_parasitological_response_acpr	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_narcotic_use	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_the_primary_outcome_is_the_area_under_the_stimulated_c_peptide_cur	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_halberda_j_2006_is_this_a_dax_which_i_see_before_me_use_of_the_log	url	https://doi.org/10.1111/cdev.13079	https://doi.org/10.1111/cdev.13079	real_world_grounding_sample_300.tsv	false	medium	
work_title_percentage_of_subjects_who_achieved_a_composite_p_gaps1_cpns2_resp	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_young_l_durwin_a_j_2013_moral_realism_as_moral_motivation_the_impa	url	https://doi.org/10.1037/pspa0000084	https://doi.org/10.1037/pspa0000084	real_world_grounding_sample_300.tsv	false	medium	
work_title_schaefer_2019_np_cli_064	url	https://doi.org/10.3389/fpsyg.2019.00813	https://doi.org/10.3389/fpsyg.2019.00813	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct02473289	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_meltzoff_a_n_moore_m_k_1989_imitation_in_newborn_infants_exploring	url	https://doi.org/10.1111/cdev.13079	https://doi.org/10.1111/cdev.13079	real_world_grounding_sample_300.tsv	false	medium	
work_title_computer_assisted_remedial_reading_intervention_for_school_beginne	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_a_cross_validation_of_the_youth_level_of_service_case_management_i	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_pten_expression_of_sinc_vs_sicnot6l_in_dicer_ex5_hct116_cells	url	https://doi.org/10.7554/elife.71601.sa2	https://doi.org/10.7554/elife.71601.sa2	real_world_grounding_sample_300.tsv	false	medium	
work_title_psalta_l_young_a_w_thompson_p_andrews_t_j_2014_the_thatcher_illusi	url	https://doi.org/10.1037/pspa0000084	https://doi.org/10.1037/pspa0000084	real_world_grounding_sample_300.tsv	false	medium	
work_title_a_scalable_variational_inference_approach_for_increased_mixed_mode	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_ethnicity_and_altruism_after_violence_the_contact_hypothesis_in_ko	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_metabus_open_bosco_jap_93_5_1013_4374	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_genetic_correlates_of_vitamin_d_binding_protein_and_25_hydroxyvita	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_adapting_to_climate_change_the_remarkable_decline_in_the_us_temper	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_genome_wide_association_study_meta_analysis_for_parkinson_disease	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_clarkson_j_j_valente_m_j_leone_c_tormala_z_l_2013_motivated_reflec	url	https://doi.org/10.1037/pspa0000084	https://doi.org/10.1037/pspa0000084	real_world_grounding_sample_300.tsv	false	medium	
work_title_pmcid_4493951	pmcid	PMC4493951	https://pmc.ncbi.nlm.nih.gov/articles/PMC4493951/	real_world_grounding_sample_300.tsv	false	high	
work_title_pmcid_4493951	url	https://proceedings.mlr.press/v252/yun24a.html	https://proceedings.mlr.press/v252/yun24a.html	real_world_grounding_sample_300.tsv	false	medium	
work_title_linden_2018_1	url	https://doi.org/10.1371/journal.pone.0297075	https://doi.org/10.1371/journal.pone.0297075	real_world_grounding_sample_300.tsv	false	medium	
work_title_evidence_for_vav2_and_znf433_as_susceptibility_genes_for_multiple	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_mediastinal_nodal_clearance_after_completion_of_induction_chemorad	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_2016_preregistered_key_question_effect_schaefer_2019_preg_60	url	https://doi.org/10.3389/fpsyg.2019.00813	https://doi.org/10.3389/fpsyg.2019.00813	real_world_grounding_sample_300.tsv	false	medium	
work_title_do_cannabis_based_medicinal_extracts_have_general_or_specific_effe	url	https://doi.org/10.1038/s41597-025-04417-x	https://doi.org/10.1038/s41597-025-04417-x	real_world_grounding_sample_300.tsv	false	medium	
work_title_maximizing_performance	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_a_genome_wide_association_meta_analysis_of_preschool_internalizing	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_organizational_learning_in_target_setting	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_metabus_open_bosco_jap_77_4_453_3437	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_metabus_open_bosco_jap_93_3_632_4351	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_genome_wide_association_study_of_mri_markers_of_cerebral_small_ves	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_metabus_open_bosco_jap_95_1_183_4501	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
