candidate_id	result_id	represented_source_id	route_module	route_family	input_primary_doi	input_pmid	input_pmcid	input_nct	input_title	input_first_author	input_year	query_used	api_url	api_record_id	api_record_json_path	candidate_url	candidate_final_url	candidate_repository	candidate_object_type_guess	candidate_relation_type	candidate_doi	candidate_pmid	candidate_pmcid	candidate_title	candidate_authors	candidate_year	candidate_license	candidate_access_status	download_attempted	http_status	mime_type	content_length	local_path	sha256	extracted_text_path	doi_in_candidate_text	pmid_in_candidate_text	pmcid_in_candidate_text	title_similarity	author_year_match	identity_decision	identity_reason	evidence_scale_candidate	failure_code	failure_detail	created_at
cand_2ef177ba1b0b	sr_df148fcf0ce2	work_title_phase_3_psoriatic_arthritis_trial_brodalumab_140_mg_csdmard_versus	crossref_fulltext_link	crossref	10.1177/247553031600100201				Phase 3 psoriatic_arthritis trial: Brodalumab 140 mg + csDMARD versus Brodalumab Placebo + csDMARD			10.1177/247553031600100201	https://api.crossref.org/works/10.1177/247553031600100201?mailto=rexdouglass%40gmail.com	10.1177/247553031600100201		https://journals.sagepub.com/doi/pdf/10.1177/247553031600100201	https://journals.sagepub.com/doi/pdf/10.1177/247553031600100201	journals.sagepub.com	full_article_html	primary_identifier_or_repository_route	10.1177/247553031600100201							http_403_blocked	true	403	text/html; charset=UTF-8	5769				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_ec4e74d9ac1c	sr_df148fcf0ce2	work_title_phase_3_psoriatic_arthritis_trial_brodalumab_140_mg_csdmard_versus	crossref_fulltext_link	crossref	10.1177/247553031600100201				Phase 3 psoriatic_arthritis trial: Brodalumab 140 mg + csDMARD versus Brodalumab Placebo + csDMARD			10.1177/247553031600100201	https://api.crossref.org/works/10.1177/247553031600100201?mailto=rexdouglass%40gmail.com	10.1177/247553031600100201		https://journals.sagepub.com/doi/full-xml/10.1177/247553031600100201	https://journals.sagepub.com/doi/full-xml/10.1177/247553031600100201	journals.sagepub.com	full_article_html	primary_identifier_or_repository_route	10.1177/247553031600100201							http_403_blocked	true	403	text/html; charset=UTF-8	5805				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_c07a0527b4c8	sr_a9a7d2fcc0d6	work_title_explaining_explanations_how_legislators_explain_their_policy_posit	crossref_fulltext_link	crossref	10.1111/ajps.12164				Explaining Explanations: How Legislators Explain Their Policy Positions And How Citizens React			10.1111/ajps.12164	https://api.crossref.org/works/10.1111/ajps.12164?mailto=rexdouglass%40gmail.com	10.1111/ajps.12164		https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fajps.12164	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fajps.12164	api.wiley.com	unknown_candidate	primary_identifier_or_repository_route								unknown_or_non_article_bytes	true	400	text/plain	0				false			0.0		not_accepted		no_promotion	unknown_or_non_article_bytes		2026-05-01T16:30:36.659857+00:00
cand_c0d3fc256f0e	sr_a9a7d2fcc0d6	work_title_explaining_explanations_how_legislators_explain_their_policy_posit	core_fulltext_url	core	10.1111/ajps.12164				Explaining Explanations: How Legislators Explain Their Policy Positions And How Citizens React			10.1111/ajps.12164	https://api.core.ac.uk/v3/search/works	87648388		http://onlinelibrary.wiley.com/wol1/doi/10.1111/ajps.12164/fullpdf	https://onlinelibrary.wiley.com/wol1/doi/10.1111/ajps.12164/fullpdf	onlinelibrary.wiley.com	full_article_html	core_work_or_output_match	10.1111/ajps.12164			Explaining Explanations: How Legislators Explain their Policy Positions and How Citizens React				http_403_blocked	true	403	text/html; charset=UTF-8	5796				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_1738cc385482	sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	crossref_fulltext_link	crossref	10.1111/peps.2010.63.issue-2				work_plot2_metabus_open_bosco_pp_63_2_439_4994			10.1111/peps.2010.63.issue-2	https://api.crossref.org/works/10.1111/peps.2010.63.issue-2?mailto=rexdouglass%40gmail.com	10.1111/peps.2010.63.issue-2		http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fpeps.2010.63.issue-2	http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fpeps.2010.63.issue-2	api.wiley.com	unknown_candidate	primary_identifier_or_repository_route								unknown_or_non_article_bytes	true	400	text/plain	0				false			0.0		not_accepted		no_promotion	unknown_or_non_article_bytes		2026-05-01T16:30:36.659857+00:00
cand_c7bcacbe85cb	sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	openalex_location_url	openalex	10.1111/peps.2010.63.issue-2				work_plot2_metabus_open_bosco_pp_63_2_439_4994			10.1111/peps.2010.63.issue-2	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1111%2Fpeps.2010.63.issue-2?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W4251351345		http://dx.doi.org/10.1111/peps.2010.63.issue-2	https://onlinelibrary.wiley.com/toc/17446570/63/2	onlinelibrary.wiley.com	full_article_html	openalex_title_or_doi_match	10.1111/peps.2010.63.issue-2							http_403_blocked	true	403	text/html; charset=UTF-8	5721				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_5ac5b112044d	sr_9ff92c0aba20	work_plot2_metabus_open_bosco_jap_66_3_371_3048	crossref_fulltext_link	crossref	10.1037/0021-9010.66.3.371				work_plot2_metabus_open_bosco_jap_66_3_371_3048			10.1037/0021-9010.66.3.371	https://api.crossref.org/works/10.1037/0021-9010.66.3.371?mailto=rexdouglass%40gmail.com	10.1037/0021-9010.66.3.371		http://psycnet.apa.org/journals/apl/66/3/371.pdf	http://psycnet.apa.org/journals/apl/66/3/371.pdf	psycnet.apa.org	full_article_pdf	primary_identifier_or_repository_route								http_403_blocked	true	403	text/html	849				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_52cd61c57426	sr_3a4c25fbf576	work_plot2_metabus_open_bosco_pp_45_4_807_4702	crossref_fulltext_link	crossref	10.1111/j.1744-6570.1992.tb00969.x				work_plot2_metabus_open_bosco_pp_45_4_807_4702			10.1111/j.1744-6570.1992.tb00969.x	https://api.crossref.org/works/10.1111/j.1744-6570.1992.tb00969.x?mailto=rexdouglass%40gmail.com	10.1111/j.1744-6570.1992.tb00969.x		https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1744-6570.1992.tb00969.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1744-6570.1992.tb00969.x	api.wiley.com	unknown_candidate	primary_identifier_or_repository_route								unknown_or_non_article_bytes	true	400	text/plain	0				false			0.0		not_accepted		no_promotion	unknown_or_non_article_bytes		2026-05-01T16:30:36.659857+00:00
cand_e657e70c26ca	sr_3a4c25fbf576	work_plot2_metabus_open_bosco_pp_45_4_807_4702	core_fulltext_url	core	10.1111/j.1744-6570.1992.tb00969.x				work_plot2_metabus_open_bosco_pp_45_4_807_4702			10.1111/j.1744-6570.1992.tb00969.x	https://api.core.ac.uk/v3/search/works	96020372		http://onlinelibrary.wiley.com/wol1/doi/10.1111/j.1744-6570.1992.tb00969.x/fullpdf	https://onlinelibrary.wiley.com/wol1/doi/10.1111/j.1744-6570.1992.tb00969.x/fullpdf	onlinelibrary.wiley.com	full_article_html	core_work_or_output_match	10.1111/j.1744-6570.1992.tb00969.x			ORGANIZATIONAL RECRUITING AS MARKETING MANAGEMENT: AN INTERDISCIPLINARY STUDY OF ENGINEERING GRADUATES				http_403_blocked	true	403	text/html; charset=UTF-8	5866				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_d4ab49f8b9da	sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	crossref_fulltext_link	crossref	10.1093/sf/sou088				Ethnic Diversity, Economic And Cultural Contexts, And Social Trust: Cross-Sectional And Longitudinal Evidence From European Regions, 2002–2010			10.1093/sf/sou088	https://api.crossref.org/works/10.1093/sf/sou088?mailto=rexdouglass%40gmail.com	10.1093/sf/sou088		http://academic.oup.com/sf/article-pdf/93/3/1211/17164342/sou088.pdf	https://academic.oup.com/sf/article-pdf/93/3/1211/17164342/sou088.pdf	academic.oup.com	full_article_pdf	primary_identifier_or_repository_route								http_403_blocked	true	403	text/html; charset=UTF-8	5795				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_8c54b6428a0c	sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	openalex_location_url	openalex	10.1093/sf/sou088				Ethnic Diversity, Economic And Cultural Contexts, And Social Trust: Cross-Sectional And Longitudinal Evidence From European Regions, 2002–2010			10.1093/sf/sou088	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1093%2Fsf%2Fsou088?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W2154763474		https://muse.jhu.edu/article/576371	https://muse.jhu.edu/verify?url=%2Farticle%2F576371&r=438907	muse.jhu.edu	full_article_html	openalex_title_or_doi_match	10.1093/sf/sou088			Ethnic Diversity, Economic and Cultural Contexts, and Social Trust: Cross-Sectional and Longitudinal Evidence from European Regions, 2002–2010				captcha_or_bot_block	true	200	text/html; charset=utf-8	2230		4b84282bbaf1ef24fdc877e9c27442e0cc8325d6a4e404de43ad2bfd20466099		false			0.0		reject_not_full_article_text	html_landing_or_too_short_words=304_body_terms=1	reject_no_promotion	captcha_or_bot_block	html_landing_or_too_short_words=304_body_terms=1	2026-05-01T16:30:36.659857+00:00
cand_f39371775b4a	sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	openaire_instance_url	openaire	10.1093/sf/sou088				Ethnic Diversity, Economic And Cultural Contexts, And Social Trust: Cross-Sectional And Longitudinal Evidence From European Regions, 2002–2010			10.1093/sf/sou088	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1093/sf/sou088	doi_dedup___::97a20347185aa0a5974ca019ca477254		https://www.scopus.com/inward/record.url?partnerID=HzOxMe3b&origin=inward&scp=84924535799	https://www.scopus.com/pages/publications/84924535799	www.scopus.com	full_article_html	primary_identifier_or_repository_route	10.1093/sf/sou088							login_or_paywall_html	true	200	text/html; charset=utf-8	150484		66412db6c552d60a4bbe4333e0171d4b29e9d835b64a491405b053da4607cc0e		false			0.067		reject_not_full_article_text	html_landing_or_too_short_words=34257_body_terms=2	reject_no_promotion	login_or_paywall_html	html_landing_or_too_short_words=34257_body_terms=2	2026-05-01T16:30:36.659857+00:00
cand_d0768c4184c6	sr_5adb462eb079	work_title_jap_79_6_959	crossref_fulltext_link	crossref	10.1037/0021-9010.79.6.959				JAP-79-6-959			10.1037/0021-9010.79.6.959	https://api.crossref.org/works/10.1037/0021-9010.79.6.959?mailto=rexdouglass%40gmail.com	10.1037/0021-9010.79.6.959		http://psycnet.apa.org/journals/apl/79/6/959.pdf	http://psycnet.apa.org/journals/apl/79/6/959.pdf	psycnet.apa.org	full_article_pdf	primary_identifier_or_repository_route								http_403_blocked	true	403	text/html	851				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_b362586a3792	sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	crossref_fulltext_link	crossref	10.3102/0013189x16644602				Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools			10.3102/0013189x16644602	https://api.crossref.org/works/10.3102/0013189x16644602?mailto=rexdouglass%40gmail.com	10.3102/0013189x16644602		https://journals.sagepub.com/doi/pdf/10.3102/0013189X16644602	https://journals.sagepub.com/doi/pdf/10.3102/0013189X16644602	journals.sagepub.com	full_article_html	primary_identifier_or_repository_route	10.3102/0013189x16644602							http_403_blocked	true	403	text/html; charset=UTF-8	5784				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_dfa6b95262fa	sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	crossref_fulltext_link	crossref	10.3102/0013189x16644602				Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools			10.3102/0013189x16644602	https://api.crossref.org/works/10.3102/0013189x16644602?mailto=rexdouglass%40gmail.com	10.3102/0013189x16644602		https://journals.sagepub.com/doi/full-xml/10.3102/0013189X16644602	https://journals.sagepub.com/doi/full-xml/10.3102/0013189X16644602	journals.sagepub.com	full_article_html	primary_identifier_or_repository_route	10.3102/0013189x16644602							http_403_blocked	true	403	text/html; charset=UTF-8	5778				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_60f408e6c125	sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	10.3102/0013189x16644602				Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools			10.3102/0013189x16644602	https://api.core.ac.uk/v3/search/works	176005041		http://journals.sagepub.com/doi/pdf/10.3102/0013189X16644602	https://journals.sagepub.com/doi/pdf/10.3102/0013189X16644602	journals.sagepub.com	full_article_html	core_work_or_output_match	10.3102/0013189x16644602			Investigating Technology-Enhanced Teacher Professional Development in Rural, High-Poverty Middle Schools				http_403_blocked	true	403	text/html; charset=UTF-8	5763				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_db8c6becec12	sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	10.3102/0013189x16644602				Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools			10.3102/0013189x16644602	https://api.core.ac.uk/v3/search/works	176005041		http://journals.sagepub.com/doi/full-xml/10.3102/0013189X16644602	https://journals.sagepub.com/doi/full-xml/10.3102/0013189X16644602	journals.sagepub.com	full_article_html	core_work_or_output_match	10.3102/0013189x16644602			Investigating Technology-Enhanced Teacher Professional Development in Rural, High-Poverty Middle Schools				http_403_blocked	true	403	text/html; charset=UTF-8	5778				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_cc16184e1db1	sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	10.3102/0013189x16644602				Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools			10.3102/0013189x16644602	https://api.core.ac.uk/v3/search/works	8057011		https://core.ac.uk/download/13142.pdf	https://fileserver-az.core.ac.uk/download/13142.pdf	fileserver-az.core.ac.uk	full_article_pdf	core_work_or_output_match	10.3102/0013189x16644602			Is there a role for Information and Communications Technologies in rural schools and their communities?				identity_or_plausibility_failed	true	200	application/pdf	1042817		50e6390edbf56b3762b3fd0471d7a28023fc13c996cec5efe5cc950bd280f6cc		false			0.727		needs_manual_identity_check	insufficient identity signal; coverage 0.727; text_dois=[]	no_promotion	identity_or_plausibility_failed	insufficient identity signal; coverage 0.727; text_dois=[]	2026-05-01T16:30:36.659857+00:00
cand_b371ad562984	sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	10.3102/0013189x16644602				Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools			10.3102/0013189x16644602	https://api.core.ac.uk/v3/search/works	8057011		http://oro.open.ac.uk/12837/1/JLeachRThomasSMakalimaETAL2006-BERA.pdf	https://oro.open.ac.uk/12837/1/JLeachRThomasSMakalimaETAL2006-BERA.pdf	oro.open.ac.uk	full_article_pdf	core_work_or_output_match	10.3102/0013189x16644602			Is there a role for Information and Communications Technologies in rural schools and their communities?				http_403_blocked	true	403	text/html; charset=UTF-8	5802				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_3e08286a4cfd	sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	10.3102/0013189x16644602				Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools			10.3102/0013189x16644602	https://api.core.ac.uk/v3/search/works	8057011		https://oro.open.ac.uk/12837/1/JLeachRThomasSMakalimaETAL2006-BERA.pdf	https://oro.open.ac.uk/12837/1/JLeachRThomasSMakalimaETAL2006-BERA.pdf	oro.open.ac.uk	full_article_pdf	core_work_or_output_match	10.3102/0013189x16644602			Is there a role for Information and Communications Technologies in rural schools and their communities?				http_403_blocked	true	403	text/html; charset=UTF-8	5802				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_a3cc35ca3deb	sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	10.3102/0013189x16644602				Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools			10.3102/0013189x16644602	https://api.core.ac.uk/v3/search/works	43893574		https://core.ac.uk/download/86445463.pdf	https://fileserver-az.core.ac.uk/download/86445463.pdf	fileserver-az.core.ac.uk	full_article_pdf	core_work_or_output_match	10.3102/0013189x16644602			Leveraging Change: Increasing Access to Arts Education in Rural Areas				identity_or_plausibility_failed	true	200	application/pdf	712056		8ac3c69ac7d5f7ea2a6813c40135e480cc3a6ffc41f09d2b19997bf22276e919		false			0.545		needs_manual_identity_check	insufficient identity signal; coverage 0.545; text_dois=[]	no_promotion	identity_or_plausibility_failed	insufficient identity signal; coverage 0.545; text_dois=[]	2026-05-01T16:30:36.659857+00:00
cand_a3db1927785d	sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	10.3102/0013189x16644602				Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools			10.3102/0013189x16644602	https://api.core.ac.uk/v3/search/works	43893574		https://www.issuelab.org/resources/28116/28116.pdf	https://www.issuelab.org/resources/28116/28116.pdf	www.issuelab.org	full_article_pdf	core_work_or_output_match	10.3102/0013189x16644602			Leveraging Change: Increasing Access to Arts Education in Rural Areas				identity_or_plausibility_failed	true	200	application/pdf	712056		8ac3c69ac7d5f7ea2a6813c40135e480cc3a6ffc41f09d2b19997bf22276e919		false			0.545		needs_manual_identity_check	insufficient identity signal; coverage 0.545; text_dois=[]	no_promotion	identity_or_plausibility_failed	insufficient identity signal; coverage 0.545; text_dois=[]	2026-05-01T16:30:36.659857+00:00
cand_4d24bcd36020	sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	10.3102/0013189x16644602				Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools			10.3102/0013189x16644602	https://api.core.ac.uk/v3/search/works	43893574		https://issuelab.org/permalink/resource/28116	https://search.issuelab.org/resource/leveraging-change-increasing-access-to-arts-education-in-rural-areas.html	search.issuelab.org	full_article_html	core_work_or_output_match	10.3102/0013189x16644602			Leveraging Change: Increasing Access to Arts Education in Rural Areas				captcha_or_bot_block	true	200	text/html; charset=UTF-8	46845		96a66d2f84ec11257fbcfad1e63e3b9c0e89bbff8997ce2ff1e9bf0b9c992afc		false			0.182		reject_not_full_article_text	html_landing_or_too_short_words=4489_body_terms=2	reject_no_promotion	captcha_or_bot_block	html_landing_or_too_short_words=4489_body_terms=2	2026-05-01T16:30:36.659857+00:00
cand_51259e14bcc7	sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	10.3102/0013189x16644602				Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools			10.3102/0013189x16644602	https://api.core.ac.uk/v3/search/works	43893574		https://issuelab.org/resources/28116/28116.pdf	https://issuelab.org/resources/28116/28116.pdf	issuelab.org	full_article_pdf	core_work_or_output_match	10.3102/0013189x16644602			Leveraging Change: Increasing Access to Arts Education in Rural Areas				identity_or_plausibility_failed	true	200	application/pdf	712056		8ac3c69ac7d5f7ea2a6813c40135e480cc3a6ffc41f09d2b19997bf22276e919		false			0.545		needs_manual_identity_check	insufficient identity signal; coverage 0.545; text_dois=[]	no_promotion	identity_or_plausibility_failed	insufficient identity signal; coverage 0.545; text_dois=[]	2026-05-01T16:30:36.659857+00:00
cand_41d322be5279	sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	10.3102/0013189x16644602				Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools			10.3102/0013189x16644602	https://api.core.ac.uk/v3/search/works	8059672		https://core.ac.uk/download/81717.pdf	https://fileserver-az.core.ac.uk/download/81717.pdf	fileserver-az.core.ac.uk	full_article_pdf	core_work_or_output_match	10.3102/0013189x16644602			Designing Open and Distance Learning for Teacher Education in Sub-Saharan Africa:  A toolkit for educators and planners				identity_or_plausibility_failed	true	200	application/pdf	2125841		6e22b55664195eac38203de165edcad1f027deba493d381dafa6c1ff88560785		false			0.273		needs_manual_identity_check	insufficient identity signal; coverage 0.273; text_dois=[]	no_promotion	identity_or_plausibility_failed	insufficient identity signal; coverage 0.273; text_dois=[]	2026-05-01T16:30:36.659857+00:00
cand_4bd6f7e7e3f7	sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	10.3102/0013189x16644602				Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools			10.3102/0013189x16644602	https://api.core.ac.uk/v3/search/works	8059672		http://oro.open.ac.uk/8401/1/Teacher_education_Toolkit_May13.pdf	https://oro.open.ac.uk/8401/1/Teacher_education_Toolkit_May13.pdf	oro.open.ac.uk	full_article_pdf	core_work_or_output_match	10.3102/0013189x16644602			Designing Open and Distance Learning for Teacher Education in Sub-Saharan Africa:  A toolkit for educators and planners				http_403_blocked	true	403	text/html; charset=UTF-8	5787				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_db3c3089dbe7	sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	10.3102/0013189x16644602				Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools			10.3102/0013189x16644602	https://api.core.ac.uk/v3/search/works	8059672		https://oro.open.ac.uk/8401/1/Teacher_education_Toolkit_May13.pdf	https://oro.open.ac.uk/8401/1/Teacher_education_Toolkit_May13.pdf	oro.open.ac.uk	full_article_pdf	core_work_or_output_match	10.3102/0013189x16644602			Designing Open and Distance Learning for Teacher Education in Sub-Saharan Africa:  A toolkit for educators and planners				http_403_blocked	true	403	text/html; charset=UTF-8	5766				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_35680f4ab77d	sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	crossref_fulltext_link	crossref	10.1086/658469				When Your World Must Be Defended: Choosing Products To Justify The System			10.1086/658469	https://api.crossref.org/works/10.1086/658469?mailto=rexdouglass%40gmail.com	10.1086/658469		http://academic.oup.com/jcr/article-pdf/38/1/62/5098821/38-1-62.pdf	https://academic.oup.com/jcr/article-pdf/38/1/62/5098821/38-1-62.pdf	academic.oup.com	full_article_pdf	primary_identifier_or_repository_route								http_403_blocked	true	403	text/html; charset=UTF-8	5792				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_0cdb95873835	sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	openalex_location_url	openalex	10.1086/658469				When Your World Must Be Defended: Choosing Products To Justify The System			10.1086/658469	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1086%2F658469?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W2020655902		http://doi.org/10.1086/658469	https://academic.oup.com/jcr/article-lookup/doi/10.1086/658469	academic.oup.com	full_article_html	openalex_title_or_doi_match	10.1086/658469			When Your World Must Be Defended: Choosing Products to Justify the System				http_403_blocked	true	403	text/html; charset=UTF-8	5753				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_f775c1aaf0c3	sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	core_fulltext_url	core	10.1086/658469				When Your World Must Be Defended: Choosing Products To Justify The System			10.1086/658469	https://api.core.ac.uk/v3/search/works	2609089		https://marketing.wharton.upenn.edu/files/?fileID%3D1624%26whdmsaction%3Dpublic%3Amain.file	https://marketing.wharton.upenn.edu/files/?fileID%3D1624%26whdmsaction%3Dpublic%3Amain.file	marketing.wharton.upenn.edu	full_article_html	core_work_or_output_match	10.1086/658469			When Your World Must Be Defended: Choosing Products to Justify the System				http_404	true	404	text/html; charset=UTF-8	56038				false			0.0		not_accepted		no_promotion	http_404		2026-05-01T16:30:36.659857+00:00
cand_4bb50cbcba95	sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	core_fulltext_url	core	10.1086/658469				When Your World Must Be Defended: Choosing Products To Justify The System			10.1086/658469	https://api.core.ac.uk/v3/search/works	2609089		http://www.jstor.org/stable/pdfplus/10.1086/658469	https://www.jstor.org/stable/pdfplus/10.1086/658469	www.jstor.org	full_article_html	core_work_or_output_match	10.1086/658469			When Your World Must Be Defended: Choosing Products to Justify the System				http_403_blocked	true	403	text/html	5815				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_3537fb8903a5	sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	core_fulltext_url	core	10.1086/658469				When Your World Must Be Defended: Choosing Products To Justify The System			10.1086/658469	https://api.core.ac.uk/v3/search/works	2609089		http://www.jstor.org/stable/full/10.1086/658469	https://www.jstor.org/stable/full/10.1086/658469	www.jstor.org	full_article_html	core_work_or_output_match	10.1086/658469			When Your World Must Be Defended: Choosing Products to Justify the System				http_403_blocked	true	403	text/html	5815				false			0.0		not_accepted		no_promotion	http_403_blocked		2026-05-01T16:30:36.659857+00:00
cand_9a85a5590213	sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	core_fulltext_url	core	10.1086/658469				When Your World Must Be Defended: Choosing Products To Justify The System			10.1086/658469	https://api.core.ac.uk/v3/search/works	2609089		http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.724.857		citeseerx.ist.psu.edu	unknown_candidate	core_work_or_output_match	10.1086/658469			When Your World Must Be Defended: Choosing Products to Justify the System				request_error	true			0				false			0.0		not_accepted		no_promotion	request_error		2026-05-01T16:30:36.659857+00:00
cand_3b74e41f5bbc	sr_2eb0fc250a2a	work_title_violent_offending_and_victimization_in_adolescence_social_network	crossref_fulltext_link	crossref	10.1111/1745-9125.12112				Violent Offending And Victimization In Adolescence: Social Network Mechanisms And Homophily*			10.1111/1745-9125.12112	https://api.crossref.org/works/10.1111/1745-9125.12112?mailto=rexdouglass%40gmail.com	10.1111/1745-9125.12112		https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F1745-9125.12112	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F1745-9125.12112	api.wiley.com	unknown_candidate	primary_identifier_or_repository_route								unknown_or_non_article_bytes	true	400	text/plain	0				false			0.0		not_accepted		no_promotion	unknown_or_non_article_bytes		2026-05-01T16:30:36.659857+00:00
