source_result_id	represented_source_id	route	route_family	api_url	api_record_id	candidate_url	final_url	http_status	content_type	byte_count	source_byte_class	local_path	sha256	identity_decision	identity_reason	title_token_coverage	candidate_doi	candidate_relation_type	candidate_title	primary_doi	failure_code	download_attempted
sr_0372d6c4f192	work_title_wage_stagnation_and_buyer_power_how_buyer_supplier_relations_affec	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1177/0003122418762441?mailto=rexdouglass%40gmail.com	10.1177/0003122418762441	https://journals.sagepub.com/doi/pdf/10.1177/0003122418762441	https://journals.sagepub.com/doi/pdf/10.1177/0003122418762441	403	text/html; charset=UTF-8	5763	full_article_html			not_accepted		0.0	10.1177/0003122418762441			10.1177/0003122418762441	http_403_blocked	true
sr_0372d6c4f192	work_title_wage_stagnation_and_buyer_power_how_buyer_supplier_relations_affec	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1177/0003122418762441?mailto=rexdouglass%40gmail.com	10.1177/0003122418762441	https://journals.sagepub.com/doi/full-xml/10.1177/0003122418762441	https://journals.sagepub.com/doi/full-xml/10.1177/0003122418762441	403	text/html; charset=UTF-8	5778	full_article_html			not_accepted		0.0	10.1177/0003122418762441			10.1177/0003122418762441	http_403_blocked	true
sr_0372d6c4f192	work_title_wage_stagnation_and_buyer_power_how_buyer_supplier_relations_affec	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	216043873	http://journals.sagepub.com/doi/pdf/10.1177/0003122418762441	https://journals.sagepub.com/doi/pdf/10.1177/0003122418762441	403	text/html; charset=UTF-8	10409	full_article_html			not_accepted		0.0	10.1177/0003122418762441	core_work_or_output_match	Wage Stagnation and Buyer Power: How Buyer-Supplier Relations Affect U.S. Workers’ Wages, 1978 to 2014	10.1177/0003122418762441	http_403_blocked	true
sr_0372d6c4f192	work_title_wage_stagnation_and_buyer_power_how_buyer_supplier_relations_affec	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	216043873	http://journals.sagepub.com/doi/full-xml/10.1177/0003122418762441	https://journals.sagepub.com/doi/full-xml/10.1177/0003122418762441	403	text/html; charset=UTF-8	5778	full_article_html			not_accepted		0.0	10.1177/0003122418762441	core_work_or_output_match	Wage Stagnation and Buyer Power: How Buyer-Supplier Relations Affect U.S. Workers’ Wages, 1978 to 2014	10.1177/0003122418762441	http_403_blocked	true
sr_6c8fbd0ac45b	work_plot2_metabus_open_bosco_pp_53_1_153_4827	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1111/j.1744-6570.2000.tb00198.x?mailto=rexdouglass%40gmail.com	10.1111/j.1744-6570.2000.tb00198.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1744-6570.2000.tb00198.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1744-6570.2000.tb00198.x	400	text/plain	0	unknown_candidate			not_accepted		0.0				10.1111/j.1744-6570.2000.tb00198.x	unknown_or_non_article_bytes	true
sr_6c8fbd0ac45b	work_plot2_metabus_open_bosco_pp_53_1_153_4827	openalex_location_url	openalex	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1111%2Fj.1744-6570.2000.tb00198.x?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W1990800767	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1744-6570.2000.tb00198.x	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1744-6570.2000.tb00198.x	403	text/html; charset=UTF-8	5835	full_article_html			not_accepted		0.0	10.1111/j.1744-6570.2000.tb00198.x	openalex_title_or_doi_match	DEVELOPMENT OF A GLOBAL MEASURE OF PERSONALITY	10.1111/j.1744-6570.2000.tb00198.x	http_403_blocked	true
sr_df148fcf0ce2	work_title_phase_3_psoriatic_arthritis_trial_brodalumab_140_mg_csdmard_versus	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1177/247553031600100201?mailto=rexdouglass%40gmail.com	10.1177/247553031600100201	https://journals.sagepub.com/doi/pdf/10.1177/247553031600100201	https://journals.sagepub.com/doi/pdf/10.1177/247553031600100201	403	text/html; charset=UTF-8	5769	full_article_html			not_accepted		0.0	10.1177/247553031600100201			10.1177/247553031600100201	http_403_blocked	true
sr_df148fcf0ce2	work_title_phase_3_psoriatic_arthritis_trial_brodalumab_140_mg_csdmard_versus	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1177/247553031600100201?mailto=rexdouglass%40gmail.com	10.1177/247553031600100201	https://journals.sagepub.com/doi/full-xml/10.1177/247553031600100201	https://journals.sagepub.com/doi/full-xml/10.1177/247553031600100201	403	text/html; charset=UTF-8	5805	full_article_html			not_accepted		0.0	10.1177/247553031600100201			10.1177/247553031600100201	http_403_blocked	true
sr_a9a7d2fcc0d6	work_title_explaining_explanations_how_legislators_explain_their_policy_posit	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1111/ajps.12164?mailto=rexdouglass%40gmail.com	10.1111/ajps.12164	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fajps.12164	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fajps.12164	400	text/plain	0	unknown_candidate			not_accepted		0.0				10.1111/ajps.12164	unknown_or_non_article_bytes	true
sr_a9a7d2fcc0d6	work_title_explaining_explanations_how_legislators_explain_their_policy_posit	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	87648388	http://onlinelibrary.wiley.com/wol1/doi/10.1111/ajps.12164/fullpdf	https://onlinelibrary.wiley.com/wol1/doi/10.1111/ajps.12164/fullpdf	403	text/html; charset=UTF-8	5796	full_article_html			not_accepted		0.0	10.1111/ajps.12164	core_work_or_output_match	Explaining Explanations: How Legislators Explain their Policy Positions and How Citizens React	10.1111/ajps.12164	http_403_blocked	true
sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1111/peps.2010.63.issue-2?mailto=rexdouglass%40gmail.com	10.1111/peps.2010.63.issue-2	http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fpeps.2010.63.issue-2	http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fpeps.2010.63.issue-2	400	text/plain	0	unknown_candidate			not_accepted		0.0				10.1111/peps.2010.63.issue-2	unknown_or_non_article_bytes	true
sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	openalex_location_url	openalex	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1111%2Fpeps.2010.63.issue-2?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W4251351345	http://dx.doi.org/10.1111/peps.2010.63.issue-2	https://onlinelibrary.wiley.com/toc/17446570/63/2	403	text/html; charset=UTF-8	5721	full_article_html			not_accepted		0.0	10.1111/peps.2010.63.issue-2	openalex_title_or_doi_match		10.1111/peps.2010.63.issue-2	http_403_blocked	true
sr_9ff92c0aba20	work_plot2_metabus_open_bosco_jap_66_3_371_3048	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/0021-9010.66.3.371?mailto=rexdouglass%40gmail.com	10.1037/0021-9010.66.3.371	http://psycnet.apa.org/journals/apl/66/3/371.pdf	http://psycnet.apa.org/journals/apl/66/3/371.pdf	403	text/html	849	full_article_pdf			not_accepted		0.0				10.1037/0021-9010.66.3.371	http_403_blocked	true
sr_3a4c25fbf576	work_plot2_metabus_open_bosco_pp_45_4_807_4702	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1111/j.1744-6570.1992.tb00969.x?mailto=rexdouglass%40gmail.com	10.1111/j.1744-6570.1992.tb00969.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1744-6570.1992.tb00969.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1744-6570.1992.tb00969.x	400	text/plain	0	unknown_candidate			not_accepted		0.0				10.1111/j.1744-6570.1992.tb00969.x	unknown_or_non_article_bytes	true
sr_3a4c25fbf576	work_plot2_metabus_open_bosco_pp_45_4_807_4702	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	96020372	http://onlinelibrary.wiley.com/wol1/doi/10.1111/j.1744-6570.1992.tb00969.x/fullpdf	https://onlinelibrary.wiley.com/wol1/doi/10.1111/j.1744-6570.1992.tb00969.x/fullpdf	403	text/html; charset=UTF-8	5866	full_article_html			not_accepted		0.0	10.1111/j.1744-6570.1992.tb00969.x	core_work_or_output_match	ORGANIZATIONAL RECRUITING AS MARKETING MANAGEMENT: AN INTERDISCIPLINARY STUDY OF ENGINEERING GRADUATES	10.1111/j.1744-6570.1992.tb00969.x	http_403_blocked	true
sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1093/sf/sou088?mailto=rexdouglass%40gmail.com	10.1093/sf/sou088	http://academic.oup.com/sf/article-pdf/93/3/1211/17164342/sou088.pdf	https://academic.oup.com/sf/article-pdf/93/3/1211/17164342/sou088.pdf	403	text/html; charset=UTF-8	5795	full_article_pdf			not_accepted		0.0				10.1093/sf/sou088	http_403_blocked	true
sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	openalex_location_url	openalex	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1093%2Fsf%2Fsou088?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W2154763474	https://muse.jhu.edu/article/576371	https://muse.jhu.edu/verify?url=%2Farticle%2F576371&r=438907	200	text/html; charset=utf-8	2230	full_article_html		4b84282bbaf1ef24fdc877e9c27442e0cc8325d6a4e404de43ad2bfd20466099	reject_not_full_article_text	html_landing_or_too_short_words=304_body_terms=1	0.0	10.1093/sf/sou088	openalex_title_or_doi_match	Ethnic Diversity, Economic and Cultural Contexts, and Social Trust: Cross-Sectional and Longitudinal Evidence from European Regions, 2002–2010	10.1093/sf/sou088	captcha_or_bot_block	true
sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1093/sf/sou088	doi_dedup___::97a20347185aa0a5974ca019ca477254	https://www.scopus.com/inward/record.url?partnerID=HzOxMe3b&origin=inward&scp=84924535799	https://www.scopus.com/pages/publications/84924535799	200	text/html; charset=utf-8	150484	full_article_html		66412db6c552d60a4bbe4333e0171d4b29e9d835b64a491405b053da4607cc0e	reject_not_full_article_text	html_landing_or_too_short_words=34257_body_terms=2	0.067	10.1093/sf/sou088			10.1093/sf/sou088	login_or_paywall_html	true
sr_5adb462eb079	work_title_jap_79_6_959	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/0021-9010.79.6.959?mailto=rexdouglass%40gmail.com	10.1037/0021-9010.79.6.959	http://psycnet.apa.org/journals/apl/79/6/959.pdf	http://psycnet.apa.org/journals/apl/79/6/959.pdf	403	text/html	851	full_article_pdf			not_accepted		0.0				10.1037/0021-9010.79.6.959	http_403_blocked	true
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.3102/0013189x16644602?mailto=rexdouglass%40gmail.com	10.3102/0013189x16644602	https://journals.sagepub.com/doi/pdf/10.3102/0013189X16644602	https://journals.sagepub.com/doi/pdf/10.3102/0013189X16644602	403	text/html; charset=UTF-8	5784	full_article_html			not_accepted		0.0	10.3102/0013189x16644602			10.3102/0013189x16644602	http_403_blocked	true
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.3102/0013189x16644602?mailto=rexdouglass%40gmail.com	10.3102/0013189x16644602	https://journals.sagepub.com/doi/full-xml/10.3102/0013189X16644602	https://journals.sagepub.com/doi/full-xml/10.3102/0013189X16644602	403	text/html; charset=UTF-8	5778	full_article_html			not_accepted		0.0	10.3102/0013189x16644602			10.3102/0013189x16644602	http_403_blocked	true
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	176005041	http://journals.sagepub.com/doi/pdf/10.3102/0013189X16644602	https://journals.sagepub.com/doi/pdf/10.3102/0013189X16644602	403	text/html; charset=UTF-8	5763	full_article_html			not_accepted		0.0	10.3102/0013189x16644602	core_work_or_output_match	Investigating Technology-Enhanced Teacher Professional Development in Rural, High-Poverty Middle Schools	10.3102/0013189x16644602	http_403_blocked	true
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	176005041	http://journals.sagepub.com/doi/full-xml/10.3102/0013189X16644602	https://journals.sagepub.com/doi/full-xml/10.3102/0013189X16644602	403	text/html; charset=UTF-8	5778	full_article_html			not_accepted		0.0	10.3102/0013189x16644602	core_work_or_output_match	Investigating Technology-Enhanced Teacher Professional Development in Rural, High-Poverty Middle Schools	10.3102/0013189x16644602	http_403_blocked	true
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	8057011	https://core.ac.uk/download/13142.pdf	https://fileserver-az.core.ac.uk/download/13142.pdf	200	application/pdf	1042817	full_article_pdf		50e6390edbf56b3762b3fd0471d7a28023fc13c996cec5efe5cc950bd280f6cc	needs_manual_identity_check	insufficient identity signal; coverage 0.727; text_dois=[]	0.727	10.3102/0013189x16644602	core_work_or_output_match	Is there a role for Information and Communications Technologies in rural schools and their communities?	10.3102/0013189x16644602	identity_or_plausibility_failed	true
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	8057011	http://oro.open.ac.uk/12837/1/JLeachRThomasSMakalimaETAL2006-BERA.pdf	https://oro.open.ac.uk/12837/1/JLeachRThomasSMakalimaETAL2006-BERA.pdf	403	text/html; charset=UTF-8	5802	full_article_pdf			not_accepted		0.0	10.3102/0013189x16644602	core_work_or_output_match	Is there a role for Information and Communications Technologies in rural schools and their communities?	10.3102/0013189x16644602	http_403_blocked	true
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	8057011	https://oro.open.ac.uk/12837/1/JLeachRThomasSMakalimaETAL2006-BERA.pdf	https://oro.open.ac.uk/12837/1/JLeachRThomasSMakalimaETAL2006-BERA.pdf	403	text/html; charset=UTF-8	5802	full_article_pdf			not_accepted		0.0	10.3102/0013189x16644602	core_work_or_output_match	Is there a role for Information and Communications Technologies in rural schools and their communities?	10.3102/0013189x16644602	http_403_blocked	true
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	43893574	https://core.ac.uk/download/86445463.pdf	https://fileserver-az.core.ac.uk/download/86445463.pdf	200	application/pdf	712056	full_article_pdf		8ac3c69ac7d5f7ea2a6813c40135e480cc3a6ffc41f09d2b19997bf22276e919	needs_manual_identity_check	insufficient identity signal; coverage 0.545; text_dois=[]	0.545	10.3102/0013189x16644602	core_work_or_output_match	Leveraging Change: Increasing Access to Arts Education in Rural Areas	10.3102/0013189x16644602	identity_or_plausibility_failed	true
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	43893574	https://www.issuelab.org/resources/28116/28116.pdf	https://www.issuelab.org/resources/28116/28116.pdf	200	application/pdf	712056	full_article_pdf		8ac3c69ac7d5f7ea2a6813c40135e480cc3a6ffc41f09d2b19997bf22276e919	needs_manual_identity_check	insufficient identity signal; coverage 0.545; text_dois=[]	0.545	10.3102/0013189x16644602	core_work_or_output_match	Leveraging Change: Increasing Access to Arts Education in Rural Areas	10.3102/0013189x16644602	identity_or_plausibility_failed	true
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	43893574	https://issuelab.org/permalink/resource/28116	https://search.issuelab.org/resource/leveraging-change-increasing-access-to-arts-education-in-rural-areas.html	200	text/html; charset=UTF-8	46845	full_article_html		96a66d2f84ec11257fbcfad1e63e3b9c0e89bbff8997ce2ff1e9bf0b9c992afc	reject_not_full_article_text	html_landing_or_too_short_words=4489_body_terms=2	0.182	10.3102/0013189x16644602	core_work_or_output_match	Leveraging Change: Increasing Access to Arts Education in Rural Areas	10.3102/0013189x16644602	captcha_or_bot_block	true
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	43893574	https://issuelab.org/resources/28116/28116.pdf	https://issuelab.org/resources/28116/28116.pdf	200	application/pdf	712056	full_article_pdf		8ac3c69ac7d5f7ea2a6813c40135e480cc3a6ffc41f09d2b19997bf22276e919	needs_manual_identity_check	insufficient identity signal; coverage 0.545; text_dois=[]	0.545	10.3102/0013189x16644602	core_work_or_output_match	Leveraging Change: Increasing Access to Arts Education in Rural Areas	10.3102/0013189x16644602	identity_or_plausibility_failed	true
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	8059672	https://core.ac.uk/download/81717.pdf	https://fileserver-az.core.ac.uk/download/81717.pdf	200	application/pdf	2125841	full_article_pdf		6e22b55664195eac38203de165edcad1f027deba493d381dafa6c1ff88560785	needs_manual_identity_check	insufficient identity signal; coverage 0.273; text_dois=[]	0.273	10.3102/0013189x16644602	core_work_or_output_match	Designing Open and Distance Learning for Teacher Education in Sub-Saharan Africa:  A toolkit for educators and planners	10.3102/0013189x16644602	identity_or_plausibility_failed	true
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	8059672	http://oro.open.ac.uk/8401/1/Teacher_education_Toolkit_May13.pdf	https://oro.open.ac.uk/8401/1/Teacher_education_Toolkit_May13.pdf	403	text/html; charset=UTF-8	5787	full_article_pdf			not_accepted		0.0	10.3102/0013189x16644602	core_work_or_output_match	Designing Open and Distance Learning for Teacher Education in Sub-Saharan Africa:  A toolkit for educators and planners	10.3102/0013189x16644602	http_403_blocked	true
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	8059672	https://oro.open.ac.uk/8401/1/Teacher_education_Toolkit_May13.pdf	https://oro.open.ac.uk/8401/1/Teacher_education_Toolkit_May13.pdf	403	text/html; charset=UTF-8	5766	full_article_pdf			not_accepted		0.0	10.3102/0013189x16644602	core_work_or_output_match	Designing Open and Distance Learning for Teacher Education in Sub-Saharan Africa:  A toolkit for educators and planners	10.3102/0013189x16644602	http_403_blocked	true
sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1086/658469?mailto=rexdouglass%40gmail.com	10.1086/658469	http://academic.oup.com/jcr/article-pdf/38/1/62/5098821/38-1-62.pdf	https://academic.oup.com/jcr/article-pdf/38/1/62/5098821/38-1-62.pdf	403	text/html; charset=UTF-8	5792	full_article_pdf			not_accepted		0.0				10.1086/658469	http_403_blocked	true
sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	openalex_location_url	openalex	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1086%2F658469?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W2020655902	http://doi.org/10.1086/658469	https://academic.oup.com/jcr/article-lookup/doi/10.1086/658469	403	text/html; charset=UTF-8	5753	full_article_html			not_accepted		0.0	10.1086/658469	openalex_title_or_doi_match	When Your World Must Be Defended: Choosing Products to Justify the System	10.1086/658469	http_403_blocked	true
sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	2609089	https://marketing.wharton.upenn.edu/files/?fileID%3D1624%26whdmsaction%3Dpublic%3Amain.file	https://marketing.wharton.upenn.edu/files/?fileID%3D1624%26whdmsaction%3Dpublic%3Amain.file	404	text/html; charset=UTF-8	56038	full_article_html			not_accepted		0.0	10.1086/658469	core_work_or_output_match	When Your World Must Be Defended: Choosing Products to Justify the System	10.1086/658469	http_404	true
sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	2609089	http://www.jstor.org/stable/pdfplus/10.1086/658469	https://www.jstor.org/stable/pdfplus/10.1086/658469	403	text/html	5815	full_article_html			not_accepted		0.0	10.1086/658469	core_work_or_output_match	When Your World Must Be Defended: Choosing Products to Justify the System	10.1086/658469	http_403_blocked	true
sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	2609089	http://www.jstor.org/stable/full/10.1086/658469	https://www.jstor.org/stable/full/10.1086/658469	403	text/html	5815	full_article_html			not_accepted		0.0	10.1086/658469	core_work_or_output_match	When Your World Must Be Defended: Choosing Products to Justify the System	10.1086/658469	http_403_blocked	true
sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	2609089	http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.724.857				0	unknown_candidate			not_accepted		0.0	10.1086/658469	core_work_or_output_match	When Your World Must Be Defended: Choosing Products to Justify the System	10.1086/658469	request_error	true
sr_2eb0fc250a2a	work_title_violent_offending_and_victimization_in_adolescence_social_network	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1111/1745-9125.12112?mailto=rexdouglass%40gmail.com	10.1111/1745-9125.12112	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F1745-9125.12112	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F1745-9125.12112	400	text/plain	0	unknown_candidate			not_accepted		0.0				10.1111/1745-9125.12112	unknown_or_non_article_bytes	true
sr_2eb0fc250a2a	work_title_violent_offending_and_victimization_in_adolescence_social_network	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	214596826	http://onlinelibrary.wiley.com/wol1/doi/10.1111/1745-9125.12112/fullpdf	https://onlinelibrary.wiley.com/wol1/doi/10.1111/1745-9125.12112/fullpdf	403	text/html; charset=UTF-8	5811	full_article_html			not_accepted		0.0	10.1111/1745-9125.12112	core_work_or_output_match	VIOLENT OFFENDING AND VICTIMIZATION IN ADOLESCENCE: SOCIAL NETWORK MECHANISMS AND HOMOPHILY*	10.1111/1745-9125.12112	http_403_blocked	true
sr_d5187cb33c19	work_doi_10_1002_acp_1376	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1002/acp.1376?mailto=rexdouglass%40gmail.com	10.1002/acp.1376	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Facp.1376	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Facp.1376	400	text/plain	0	unknown_candidate			not_accepted		0.0				10.1002/acp.1376	unknown_or_non_article_bytes	true
sr_d5187cb33c19	work_doi_10_1002_acp_1376	openalex_location_url	openalex	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1002%2Facp.1376?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W1983681537	http://hdl.handle.net/20.500.11937/43888	https://curate.curtin.edu.au/articles/Eyewitness_Memory_Following_Discussion_Using_the_MORI_Technique_with_a_Western_Sample/31605763	202	text/html; charset=UTF-8	2009	full_article_html		baf11eeb4288c26a6764c3cbd5da8dfb64086be422b1f93b2901cf8f97f5137d	reject_not_full_article_text	html_landing_or_too_short_words=148_body_terms=0	0.0	10.1002/acp.1376	openalex_title_or_doi_match	Eyewitness memory following discussion: using the MORI technique with a Western sample	10.1002/acp.1376	html_not_full_article	true
sr_b35dc7490583	work_title_locating_supreme_court_opinions_in_doctrine_space	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1111/j.1540-5907.2010.00470.x?mailto=rexdouglass%40gmail.com	10.1111/j.1540-5907.2010.00470.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1540-5907.2010.00470.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1540-5907.2010.00470.x	400	text/plain	0	unknown_candidate			not_accepted		0.0				10.1111/j.1540-5907.2010.00470.x	unknown_or_non_article_bytes	true
sr_629af99106ba	work_title_loyal_rebels_a_test_of_the_normative_conflict_model_of_constructiv	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1002/job.2194?mailto=rexdouglass%40gmail.com	10.1002/job.2194	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fjob.2194	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fjob.2194	400	text/plain	0	unknown_candidate			not_accepted		0.0				10.1002/job.2194	unknown_or_non_article_bytes	true
sr_505408ec5cfe	work_title_gottfredson_g_d_jones_e_m_holland_j_l_1993_personality_and_vocatio	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/0022-0167.40.4.518?mailto=rexdouglass%40gmail.com	10.1037/0022-0167.40.4.518	http://psycnet.apa.org/journals/cou/40/4/518.pdf	http://psycnet.apa.org/journals/cou/40/4/518.pdf	403	text/html	854	full_article_pdf			not_accepted		0.0				10.1037/0022-0167.40.4.518	http_403_blocked	true
sr_505408ec5cfe	work_title_gottfredson_g_d_jones_e_m_holland_j_l_1993_personality_and_vocatio	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	19980471	http://eprints.ioe.ac.uk/10087/				0	unknown_candidate			not_accepted		0.0	10.1037/0022-0167.40.4.518	core_work_or_output_match	Personality and vocational interests: The relation of Holland's six interest dimensions to five robust dimensions of personality	10.1037/0022-0167.40.4.518	request_error	true
sr_459c73f90a3d	work_title_the_iraq_coalition_of_thewilling_and_politically_able_party_system	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1111/j.1540-5907.2012.00627.x?mailto=rexdouglass%40gmail.com	10.1111/j.1540-5907.2012.00627.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1540-5907.2012.00627.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1540-5907.2012.00627.x	400	text/plain	0	unknown_candidate			not_accepted		0.0				10.1111/j.1540-5907.2012.00627.x	unknown_or_non_article_bytes	true
sr_459c73f90a3d	work_title_the_iraq_coalition_of_thewilling_and_politically_able_party_system	core_fulltext_url	core	https://api.core.ac.uk/v3/search/works	110958951	http://onlinelibrary.wiley.com/wol1/doi/10.1111/j.1540-5907.2012.00627.x/fullpdf	https://onlinelibrary.wiley.com/wol1/doi/10.1111/j.1540-5907.2012.00627.x/fullpdf	403	text/html; charset=UTF-8	5859	full_article_html			not_accepted		0.0	10.1111/j.1540-5907.2012.00627.x	core_work_or_output_match	The Iraq Coalition of the Willing and	10.1111/j.1540-5907.2012.00627.x	http_403_blocked	true
