source_result_id	represented_source_id	route	route_family	api_url	api_record_id	candidate_url	final_url	http_status	content_type	byte_count	source_byte_class	local_path	sha256	identity_decision	identity_reason	title_token_coverage	candidate_doi	candidate_relation_type	candidate_title	primary_doi	failure_code	download_attempted
sr_6c3663410cb7	work_title_many_labs_2_alter_1	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/0096-3445.136.4.569?mailto=rexdouglass%40gmail.com	10.1037/0096-3445.136.4.569	http://psycnet.apa.org/journals/xge/136/4/569.pdf	http://psycnet.apa.org/journals/xge/136/4/569.pdf	403	text/html	854	full_article_pdf			not_accepted		0.0				10.1037/0096-3445.136.4.569	http_403_blocked	true
sr_6c3663410cb7	work_title_many_labs_2_alter_1	openalex_location_url	openalex	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1037%2F0096-3445.136.4.569?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W2138921773	https://pubmed.ncbi.nlm.nih.gov/17999571	https://pubmed.ncbi.nlm.nih.gov/17999571/	200	text/html; charset=utf-8	114649	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_6c3663410cb7__openalex_location_url__b3c658325765.html	a2a64dd85861064cb2fde5537096333959fd0b17b2cb558e1777f8ca6fb29d7b	accepted_full_article_text	primary DOI appears in candidate text	0.333	10.1037/0096-3445.136.4.569			10.1037/0096-3445.136.4.569	full_article_text_obtained	true
sr_0372d6c4f192	work_title_wage_stagnation_and_buyer_power_how_buyer_supplier_relations_affec	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1177/0003122418762441?mailto=rexdouglass%40gmail.com	10.1177/0003122418762441	https://journals.sagepub.com/doi/pdf/10.1177/0003122418762441	https://journals.sagepub.com/doi/pdf/10.1177/0003122418762441	403	text/html; charset=UTF-8	5763	full_article_html			not_accepted		0.0	10.1177/0003122418762441			10.1177/0003122418762441	http_403_blocked	true
sr_0372d6c4f192	work_title_wage_stagnation_and_buyer_power_how_buyer_supplier_relations_affec	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1177/0003122418762441?mailto=rexdouglass%40gmail.com	10.1177/0003122418762441	https://journals.sagepub.com/doi/full-xml/10.1177/0003122418762441	https://journals.sagepub.com/doi/full-xml/10.1177/0003122418762441	403	text/html; charset=UTF-8	5778	full_article_html			not_accepted		0.0	10.1177/0003122418762441			10.1177/0003122418762441	http_403_blocked	true
sr_6c8fbd0ac45b	work_plot2_metabus_open_bosco_pp_53_1_153_4827	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1111/j.1744-6570.2000.tb00198.x?mailto=rexdouglass%40gmail.com	10.1111/j.1744-6570.2000.tb00198.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1744-6570.2000.tb00198.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1744-6570.2000.tb00198.x	400	text/plain	0	unknown_candidate			not_accepted		0.0				10.1111/j.1744-6570.2000.tb00198.x	unknown_or_non_article_bytes	true
sr_6c8fbd0ac45b	work_plot2_metabus_open_bosco_pp_53_1_153_4827	openalex_location_url	openalex	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1111%2Fj.1744-6570.2000.tb00198.x?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W1990800767	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1744-6570.2000.tb00198.x	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1744-6570.2000.tb00198.x	403	text/html; charset=UTF-8	5835	full_article_html			not_accepted		0.0	10.1111/j.1744-6570.2000.tb00198.x			10.1111/j.1744-6570.2000.tb00198.x	http_403_blocked	true
sr_df148fcf0ce2	work_title_phase_3_psoriatic_arthritis_trial_brodalumab_140_mg_csdmard_versus	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1177/247553031600100201?mailto=rexdouglass%40gmail.com	10.1177/247553031600100201	https://journals.sagepub.com/doi/pdf/10.1177/247553031600100201	https://journals.sagepub.com/doi/pdf/10.1177/247553031600100201	403	text/html; charset=UTF-8	5769	full_article_html			not_accepted		0.0	10.1177/247553031600100201			10.1177/247553031600100201	http_403_blocked	true
sr_df148fcf0ce2	work_title_phase_3_psoriatic_arthritis_trial_brodalumab_140_mg_csdmard_versus	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1177/247553031600100201?mailto=rexdouglass%40gmail.com	10.1177/247553031600100201	https://journals.sagepub.com/doi/full-xml/10.1177/247553031600100201	https://journals.sagepub.com/doi/full-xml/10.1177/247553031600100201	403	text/html; charset=UTF-8	5805	full_article_html			not_accepted		0.0	10.1177/247553031600100201			10.1177/247553031600100201	http_403_blocked	true
sr_a9a7d2fcc0d6	work_title_explaining_explanations_how_legislators_explain_their_policy_posit	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1111/ajps.12164?mailto=rexdouglass%40gmail.com	10.1111/ajps.12164	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fajps.12164	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fajps.12164	400	text/plain	0	unknown_candidate			not_accepted		0.0				10.1111/ajps.12164	unknown_or_non_article_bytes	true
sr_5b1a0fc622e3	work_title_f_1_117_127_07	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1037/a0030836%22&format=json&resultType=core	23163749	https://doi.org/10.1037/a0030836	https://doi.apa.org/doi/10.1037/a0030836	403	text/html	856	full_article_html			not_accepted		0.0	10.1037/a0030836			10.1037/a0030836	http_403_blocked	true
sr_5b1a0fc622e3	work_title_f_1_117_127_07	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/a0030836?mailto=rexdouglass%40gmail.com	10.1037/a0030836	http://psycnet.apa.org/journals/psp/104/1/28.pdf	http://psycnet.apa.org/journals/psp/104/1/28.pdf	403	text/html	852	full_article_pdf			not_accepted		0.0				10.1037/a0030836	http_403_blocked	true
sr_5b1a0fc622e3	work_title_f_1_117_127_07	openalex_location_url	openalex	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1037%2Fa0030836?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W2150312902	https://pubmed.ncbi.nlm.nih.gov/23163749	https://pubmed.ncbi.nlm.nih.gov/23163749/	200	text/html; charset=utf-8	132293	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_5b1a0fc622e3__openalex_location_url__f69293990e9c.html	62f36f2c83ec4a7c9cde659782e09a0264bcddf99da9a3c72cb35a1ec07ab12a	accepted_full_article_text	primary DOI appears in candidate text	0.0	10.1037/a0030836			10.1037/a0030836	full_article_text_obtained	true
sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1111/peps.2010.63.issue-2?mailto=rexdouglass%40gmail.com	10.1111/peps.2010.63.issue-2	http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fpeps.2010.63.issue-2	http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fpeps.2010.63.issue-2	400	text/plain	0	unknown_candidate			not_accepted		0.0				10.1111/peps.2010.63.issue-2	unknown_or_non_article_bytes	true
sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	openalex_location_url	openalex	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1111%2Fpeps.2010.63.issue-2?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W4251351345	http://dx.doi.org/10.1111/peps.2010.63.issue-2	https://onlinelibrary.wiley.com/toc/17446570/63/2	403	text/html; charset=UTF-8	5700	full_article_html			not_accepted		0.0	10.1111/peps.2010.63.issue-2			10.1111/peps.2010.63.issue-2	http_403_blocked	true
sr_9ff92c0aba20	work_plot2_metabus_open_bosco_jap_66_3_371_3048	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/0021-9010.66.3.371?mailto=rexdouglass%40gmail.com	10.1037/0021-9010.66.3.371	http://psycnet.apa.org/journals/apl/66/3/371.pdf	http://psycnet.apa.org/journals/apl/66/3/371.pdf	403	text/html	847	full_article_pdf			not_accepted		0.0				10.1037/0021-9010.66.3.371	http_403_blocked	true
sr_3a4c25fbf576	work_plot2_metabus_open_bosco_pp_45_4_807_4702	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1111/j.1744-6570.1992.tb00969.x?mailto=rexdouglass%40gmail.com	10.1111/j.1744-6570.1992.tb00969.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1744-6570.1992.tb00969.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1744-6570.1992.tb00969.x	400	text/plain	0	unknown_candidate			not_accepted		0.0				10.1111/j.1744-6570.1992.tb00969.x	unknown_or_non_article_bytes	true
sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1093/sf/sou088?mailto=rexdouglass%40gmail.com	10.1093/sf/sou088	http://academic.oup.com/sf/article-pdf/93/3/1211/17164342/sou088.pdf	https://academic.oup.com/sf/article-pdf/93/3/1211/17164342/sou088.pdf	403	text/html; charset=UTF-8	5795	full_article_pdf			not_accepted		0.0				10.1093/sf/sou088	http_403_blocked	true
sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	openalex_location_url	openalex	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1093%2Fsf%2Fsou088?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W2154763474	https://muse.jhu.edu/article/576371	https://muse.jhu.edu/verify?url=%2Farticle%2F576371&r=5132378	200	text/html; charset=utf-8	2231	full_article_html		bdcd4fe51ade33eb76b791f9d10f26c62acb1986ab59328ee630237b8f9a779f	reject_not_full_article_text	html_landing_or_too_short_words=304_body_terms=1	0.0	10.1093/sf/sou088			10.1093/sf/sou088	captcha_or_bot_block	true
sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1093/sf/sou088	doi_dedup___::97a20347185aa0a5974ca019ca477254	https://www.scopus.com/inward/record.url?partnerID=HzOxMe3b&origin=inward&scp=84924535799	https://www.scopus.com/pages/publications/84924535799	200	text/html; charset=utf-8	150485	full_article_html		5713044150e35f885d8237acc65f4c73f8ad59089a4205b2d3e2a9ef58a8a513	reject_not_full_article_text	html_landing_or_too_short_words=34257_body_terms=2	0.067	10.1093/sf/sou088			10.1093/sf/sou088	login_or_paywall_html	true
sr_b55639792416	work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	osf_file_download	osf	https://api.osf.io/v2/search/?q=Genome-wide+association+analysis+in+primary+sclerosing+cholangitis+and+ulcerative+colitis+identifies+risk+loci+at+GPR35+and+TCF4.&page%5Bsize%5D=3	5e38448dfa39b701541dc276	https://osf.io/download/av8cs/	https://storage.googleapis.com/cos-osf-prod-files-us-east1/98c5a1cfe1c4a500cdfc5bebb557660c7fff48893839b4160eda59e2b433a838?response-content-disposition=attachment%3B%20filename%3D%22ICER_UC_Modeling_Analysis_Plan_020320.pdf%22%3B%20filename%2A%3DUTF-8%27%27ICER_UC_Modeling_Analysis_Plan_020320.pdf&GoogleAccessId=files-us%40cos-osf-prod.iam.gserviceaccount.com&Expires=1777620216&Signature=BH4ZuX0amcsgxYE2aswLluI1yM6%2Bjwzj7jTj2Lyd1kFqkcSZ7Xu4m33e3IP5exD6S3of90yasJE2QIWNvmH8B6wiurm0N2bxcb4lkarC7xyNf2NmGrvP3%2F7muF1Yjz0Aacz7XsaIbYmGQmCvTnswDHqqBMgeN0qhnb%2BoOUkGKFKzUOsSwz92AxY35i1y%2FiCgXBO%2FGPGkW7EikdNvoVsNf6Bx5nBIjDxbp1A0CSvkNM5IAym0lsLze6erO4rEW9GRhgeJgZbl24p4hzRkPCMZqOZb58PYTX9c9CGHNXdG1jp33Uc%2BpRvxrjebl3k8rCK9Xjq20iabP45lq0HpAS%2BhtQ%3D%3D	200	application/octet-stream	549653	full_article_pdf		98c5a1cfe1c4a500cdfc5bebb557660c7fff48893839b4160eda59e2b433a838	needs_manual_identity_check	insufficient identity signal; coverage 0.286; text_dois=[]	0.286		osf_project_file	Ulcerative Colitis		identity_or_plausibility_failed	true
sr_b55639792416	work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	osf_file_download	osf	https://api.osf.io/v2/search/?q=Genome-wide+association+analysis+in+primary+sclerosing+cholangitis+and+ulcerative+colitis+identifies+risk+loci+at+GPR35+and+TCF4.&page%5Bsize%5D=3	5df1675b078b52000d5b99e9	https://osf.io/download/fdgpt/	https://storage.googleapis.com/cos-osf-prod-files-us-east1/fdad1dae844e8cfaff669e1b1887512c72b4fe7d600f30d1b42b568138551c80?response-content-disposition=attachment%3B%20filename%3D%22ICER_Ulcerative%20Colitis_Research%20Protocol_12112019.pdf%22%3B%20filename%2A%3DUTF-8%27%27ICER_Ulcerative%2520Colitis_Research%2520Protocol_12112019.pdf&GoogleAccessId=files-us%40cos-osf-prod.iam.gserviceaccount.com&Expires=1777620218&Signature=WfpjoYiy4HN%2B4%2F9mQ2%2BL3BvDcpiie0MJ%2F1XHg0S%2Bt%2F%2BkmcKba3KamouIFzkIE2wA9ScStsdbuVuMSfLJQBTCN1O%2BUhEl%2Bhtw6fmYZqdh9%2BrtSRuhjvcU650BdTB9O9zOxQVSH2R7ccGpNR7mIGeAtfbMLOvEFCwlhGhJR%2FDa5x7hL8PiKgyq%2FFSmAEwGfUp%2FI%2FCYKEOt27WIGsKC6mTj%2BeItHDQQ4pZURENfXBUc99MqHpBtml%2FulS3bu0S1MV%2Fxx%2FyyyjfBJflaLVqwmjL%2FENjKe9ZbND159NO51XAlwCfDRje3rzWR7oRl0owV5lMtCvEEjGmlO8HIc5SyKovv%2Bg%3D%3D	200	application/octet-stream	863275	full_article_pdf		fdad1dae844e8cfaff669e1b1887512c72b4fe7d600f30d1b42b568138551c80	needs_manual_identity_check	insufficient identity signal; coverage 0.214; text_dois=[]	0.214		osf_project_file	Ulcerative Colitis		identity_or_plausibility_failed	true
sr_b55639792416	work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?type=publication&search=Genome-wide%20association%20analysis%20in%20primary%20sclerosing%20cholangitis%20and%20ulcerative%20colitis%20identifies%20risk%20loci%20at%20GPR35%20and%20TCF4.	doi_dedup___::2610f65b0a88246f9a2ca87416f65eff	https://pubmed.ncbi.nlm.nih.gov/22821403	https://pubmed.ncbi.nlm.nih.gov/22821403/	200	text/html; charset=utf-8	196108	full_article_html		3fc650b0bfa1ea594d5ba45439217928f2e644c142d6ec1b8f694bd16cc0bc9e	needs_manual_identity_check	no primary DOI but strong title token coverage 1.0	1.0	10.1002/hep.25977				captcha_or_bot_block	true
sr_b55639792416	work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?type=publication&search=Genome-wide%20association%20analysis%20in%20primary%20sclerosing%20cholangitis%20and%20ulcerative%20colitis%20identifies%20risk%20loci%20at%20GPR35%20and%20TCF4.	doi_dedup___::2610f65b0a88246f9a2ca87416f65eff	https://research.rug.nl/en/publications/e1b0e366-8885-440d-a1ad-48770e6785d1	https://research.rug.nl/en/publications/genome-wide-association-analysis-in-primary-sclerosing-cholangiti-3/	200	text/html;charset=UTF-8	70108	full_article_html		a9890d0a325a3159cdc024234e947bdf508b1472685dfa365066602e96651a01	reject_not_full_article_text	html_landing_or_too_short_words=8231_body_terms=2	1.0	10.1002/hep.25977				captcha_or_bot_block	true
sr_b55639792416	work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?type=publication&search=Genome-wide%20association%20analysis%20in%20primary%20sclerosing%20cholangitis%20and%20ulcerative%20colitis%20identifies%20risk%20loci%20at%20GPR35%20and%20TCF4.	doi_dedup___::2610f65b0a88246f9a2ca87416f65eff	https://hdl.handle.net/11370/e1b0e366-8885-440d-a1ad-48770e6785d1	https://research.rug.nl/en/publications/genome-wide-association-analysis-in-primary-sclerosing-cholangiti-3/	200	text/html;charset=UTF-8	70108	full_article_html		2f3bc5e0f30c2ce19a8c0b2f80655a6e6fd5ba05f73e5ae336a23ba2ae093435	reject_not_full_article_text	html_landing_or_too_short_words=8231_body_terms=2	1.0	10.1002/hep.25977				captcha_or_bot_block	true
sr_b55639792416	work_title_genome_wide_association_analysis_in_primary_sclerosing_cholangitis	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?type=publication&search=Genome-wide%20association%20analysis%20in%20primary%20sclerosing%20cholangitis%20and%20ulcerative%20colitis%20identifies%20risk%20loci%20at%20GPR35%20and%20TCF4.	doi_dedup___::2610f65b0a88246f9a2ca87416f65eff	https://pure.amsterdamumc.nl/en/publications/9c192d43-e6d8-4ffb-97bd-93211b36b7bf	https://pure.amsterdamumc.nl/en/publications/genome-wide-association-analysis-in-primary-sclerosing-cholangiti-3/	200	text/html;charset=UTF-8	61708	full_article_html		f527b85f8a4bd8f76c057f7a90eb14b8076a3244d0d4f14e96a4f24e8eefa6c3	reject_not_full_article_text	html_landing_or_too_short_words=7155_body_terms=2	1.0	10.1002/hep.25977				captcha_or_bot_block	true
sr_5adb462eb079	work_title_jap_79_6_959	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/0021-9010.79.6.959?mailto=rexdouglass%40gmail.com	10.1037/0021-9010.79.6.959	http://psycnet.apa.org/journals/apl/79/6/959.pdf	http://psycnet.apa.org/journals/apl/79/6/959.pdf	403	text/html	854	full_article_pdf			not_accepted		0.0				10.1037/0021-9010.79.6.959	http_403_blocked	true
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.3102/0013189x16644602?mailto=rexdouglass%40gmail.com	10.3102/0013189x16644602	https://journals.sagepub.com/doi/pdf/10.3102/0013189X16644602	https://journals.sagepub.com/doi/pdf/10.3102/0013189X16644602	403	text/html; charset=UTF-8	5763	full_article_html			not_accepted		0.0	10.3102/0013189x16644602			10.3102/0013189x16644602	http_403_blocked	true
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.3102/0013189x16644602?mailto=rexdouglass%40gmail.com	10.3102/0013189x16644602	https://journals.sagepub.com/doi/full-xml/10.3102/0013189X16644602	https://journals.sagepub.com/doi/full-xml/10.3102/0013189X16644602	403	text/html; charset=UTF-8	5778	full_article_html			not_accepted		0.0	10.3102/0013189x16644602			10.3102/0013189x16644602	http_403_blocked	true
sr_581b0190b9f5	work_title_pressed_for_time_goal_conflict_shapes_how_time_is_perceived_spent	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1509/jmr.14.0130?mailto=rexdouglass%40gmail.com	10.1509/jmr.14.0130	https://journals.sagepub.com/doi/pdf/10.1509/jmr.14.0130	https://journals.sagepub.com/doi/pdf/10.1509/jmr.14.0130	403	text/html; charset=UTF-8	5748	full_article_html			not_accepted		0.0	10.1509/jmr.14.0130			10.1509/jmr.14.0130	http_403_blocked	true
sr_581b0190b9f5	work_title_pressed_for_time_goal_conflict_shapes_how_time_is_perceived_spent	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1509/jmr.14.0130?mailto=rexdouglass%40gmail.com	10.1509/jmr.14.0130	https://journals.sagepub.com/doi/full-xml/10.1509/jmr.14.0130	https://journals.sagepub.com/doi/full-xml/10.1509/jmr.14.0130	403	text/html; charset=UTF-8	10452	full_article_html			not_accepted		0.0	10.1509/jmr.14.0130			10.1509/jmr.14.0130	http_403_blocked	true
sr_581b0190b9f5	work_title_pressed_for_time_goal_conflict_shapes_how_time_is_perceived_spent	openalex_location_url	openalex	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1509%2Fjmr.14.0130?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W2152697593	https://pure.eur.nl/en/publications/5064572c-3bbc-4dc7-b488-998fa61a3056	https://pure.eur.nl/en/publications/pressed-for-time-goal-conflict-shapes-how-time-is-perceived-spent/	200	text/html;charset=UTF-8	48632	full_article_html		56599f859730d0db7be61c48795f4516087a7cf6995911dbe093d9d5c8dad02c	reject_not_full_article_text	html_landing_or_too_short_words=5420_body_terms=2	1.0	10.1509/jmr.14.0130			10.1509/jmr.14.0130	captcha_or_bot_block	true
sr_581b0190b9f5	work_title_pressed_for_time_goal_conflict_shapes_how_time_is_perceived_spent	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1509/jmr.14.0130	doi_dedup___::c3429d4b3cfe50740c609d7922dcfa0c	https://hdl.handle.net/11565/3984702	https://iris.unibocconi.it/handle/11565/3984702	200	text/html;charset=utf-8	50446	full_article_html		58495942c990517ccad75cbc9b5d3eee81bd2a673c619394ea678cfb88be6c67	reject_not_full_article_text	html_landing_or_too_short_words=6226_body_terms=2	1.0	10.1509/jmr.14.0130			10.1509/jmr.14.0130	captcha_or_bot_block	true
sr_581b0190b9f5	work_title_pressed_for_time_goal_conflict_shapes_how_time_is_perceived_spent	wayback_cdx_html	wayback	https://web.archive.org/cdx/search/cdx?url=https%3A%2F%2Fjournals.sagepub.com%2Fdoi%2Fpdf%2F10.1509%2Fjmr.14.0130&output=json&filter=statuscode%3A200&collapse=digest&fl=timestamp%2Coriginal%2Cmimetype%2Cstatuscode%2Cdigest%2Clength&limit=5	20200716060500	https://web.archive.org/web/20200716060500id_/https://journals.sagepub.com/doi/pdf/10.1509/jmr.14.0130	https://web.archive.org/web/20200716060500id_/https://journals.sagepub.com/doi/pdf/10.1509/jmr.14.0130	200	text/html; charset=UTF-8	232751	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_581b0190b9f5__wayback_cdx_html__fc35d25d4d39.html	d18f0c27c8d6b70c5cc3506e4a4629c3d3eb4b17de2e006abcf46aa247b89cb0	accepted_full_article_text	primary DOI appears in candidate text	1.0	10.1509/jmr.14.0130			10.1509/jmr.14.0130	full_article_text_obtained	true
sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1086/658469?mailto=rexdouglass%40gmail.com	10.1086/658469	http://academic.oup.com/jcr/article-pdf/38/1/62/5098821/38-1-62.pdf	https://academic.oup.com/jcr/article-pdf/38/1/62/5098821/38-1-62.pdf	403	text/html; charset=UTF-8	5792	full_article_pdf			not_accepted		0.0				10.1086/658469	http_403_blocked	true
sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	openalex_location_url	openalex	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1086%2F658469?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W2020655902	http://doi.org/10.1086/658469	https://academic.oup.com/jcr/article-lookup/doi/10.1086/658469	403	text/html; charset=UTF-8	5753	full_article_html			not_accepted		0.0	10.1086/658469			10.1086/658469	http_403_blocked	true
sr_9eeaae2c75a9	work_doi_10_1111_j_1467_9280_2008_02045_x	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1111/j.1467-9280.2008.02045.x%22&format=json&resultType=core	18181791	https://doi.org/10.1111/j.1467-9280.2008.02045.x	https://journals.sagepub.com/doi/10.1111/j.1467-9280.2008.02045.x	403	text/html; charset=UTF-8	5775	full_article_html			not_accepted		0.0	10.1111/j.1467-9280.2008.02045.x			10.1111/j.1467-9280.2008.02045.x	http_403_blocked	true
sr_9eeaae2c75a9	work_doi_10_1111_j_1467_9280_2008_02045_x	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1111/j.1467-9280.2008.02045.x?mailto=rexdouglass%40gmail.com	10.1111/j.1467-9280.2008.02045.x	https://journals.sagepub.com/doi/pdf/10.1111/j.1467-9280.2008.02045.x	https://journals.sagepub.com/doi/pdf/10.1111/j.1467-9280.2008.02045.x	403	text/html; charset=UTF-8	5808	full_article_html			not_accepted		0.0	10.1111/j.1467-9280.2008.02045.x			10.1111/j.1467-9280.2008.02045.x	http_403_blocked	true
sr_9eeaae2c75a9	work_doi_10_1111_j_1467_9280_2008_02045_x	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1111/j.1467-9280.2008.02045.x?mailto=rexdouglass%40gmail.com	10.1111/j.1467-9280.2008.02045.x	https://journals.sagepub.com/doi/full-xml/10.1111/j.1467-9280.2008.02045.x	https://journals.sagepub.com/doi/full-xml/10.1111/j.1467-9280.2008.02045.x	403	text/html; charset=UTF-8	5823	full_article_html			not_accepted		0.0	10.1111/j.1467-9280.2008.02045.x			10.1111/j.1467-9280.2008.02045.x	http_403_blocked	true
sr_9eeaae2c75a9	work_doi_10_1111_j_1467_9280_2008_02045_x	openalex_location_url	openalex	https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1111%2Fj.1467-9280.2008.02045.x?select=id%2Cdoi%2Ctitle%2Copen_access%2Cprimary_location%2Cbest_oa_location%2Clocations&mailto=rexdouglass%40gmail.com	https://openalex.org/W2143815033	https://pubmed.ncbi.nlm.nih.gov/18181791	https://pubmed.ncbi.nlm.nih.gov/18181791/	200	text/html; charset=utf-8	125078	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_9eeaae2c75a9__openalex_location_url__44d78dec4ff6.html	c527be1d77fb87ce02bdfc5fc04a1cd5a24fcc77321724f06e26cc333b0d07a0	accepted_full_article_text	primary DOI appears in candidate text	1.0	10.1111/j.1467-9280.2008.02045.x			10.1111/j.1467-9280.2008.02045.x	full_article_text_obtained	true
sr_a1c0077f9cb0	work_title_political_ideology_predicted_nostalgia_meaning_that_the_more_conse	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1037/pspi0000121%22&format=json&resultType=core	29323508	https://doi.org/10.1037/pspi0000121	https://doi.apa.org/doi/10.1037/pspi0000121	403	text/html	856	full_article_html			not_accepted		0.0	10.1037/pspi0000121			10.1037/pspi0000121	http_403_blocked	true
sr_a1c0077f9cb0	work_title_political_ideology_predicted_nostalgia_meaning_that_the_more_conse	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/pspi0000121?mailto=rexdouglass%40gmail.com	10.1037/pspi0000121	http://psycnet.apa.org/journals/psp/114/4/599.pdf	http://psycnet.apa.org/journals/psp/114/4/599.pdf	403	text/html	854	full_article_pdf			not_accepted		0.0				10.1037/pspi0000121	http_403_blocked	true
