canonical_result_id	represented_source_id	preferred_source_result_id	result_label	D	N	effect_metric_for_plot	panel	row_unit	source_result_count	aggregation_rule	D_min	D_median	D_max	N_min	N_median	N_max	resolution_status	resolution_notes
cr_cf0693a9bb10	work_title_2016_preregistered_key_question_effect_schaefer_2019_preg_60	sr_05a96a248d34	2016 preregistered key-question effect (schaefer_2019_preg_60)	0.4135353313582087	272.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	0.4135353313582087	0.4135353313582087	0.4135353313582087	272.0	272.0	272.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_be39d1bcfbd3	work_title_do_cannabis_based_medicinal_extracts_have_general_or_specific_effe	sr_6d53289e06ab	Do cannabis-based medicinal extracts have general or specific effects on symptoms in multiple sclerosis? A double-blind, randomized, placebo-controlled study on 160 patients.	0.5202779586591846	160.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.5202779586591846	0.5202779586591846	0.5202779586591846	160.0	160.0	160.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_1b2b1ee70f3e	work_title_maximizing_performance	sr_528e74f3ea09	Maximizing Performance	1.4611534228661185	18.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	1.4611534228661185	1.4611534228661185	1.4611534228661185	18.0	18.0	18.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_1d1425ddc05e	work_title_a_genome_wide_association_meta_analysis_of_preschool_internalizing	sr_68b9aab77905	A genome-wide association meta-analysis of preschool internalizing problems.	0.1217060381014085	5627.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1217060381014085	0.1217060381014085	0.1217060381014085	5627.0	5627.0	5627.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_e71227675295	work_title_organizational_learning_in_target_setting	sr_612caed0e0da	Organizational Learning In Target Setting	0.117922573274079	1105.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.117922573274079	0.117922573274079	0.117922573274079	1105.0	1105.0	1105.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_c26e3a80d45e	work_plot2_metabus_open_bosco_jap_77_4_453_3437	sr_21fe810427f5	plot2::JAP-77-4-453	0.472672040177118	1491.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.472672040177118	0.472672040177118	0.472672040177118	1491.0	1491.0	1491.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_dea9a4e408fb	work_plot2_metabus_open_bosco_jap_93_3_632_4351	sr_d77f8db1d1b7	plot2::JAP-93-3-632	0.1202165849551291	300.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.1202165849551291	0.1202165849551291	0.1202165849551291	300.0	300.0	300.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_6080be97b5c5	work_title_genome_wide_association_study_of_mri_markers_of_cerebral_small_ves	sr_31cedf25f0f0	Genome-wide association study of MRI markers of cerebral small vessel disease in 42,310 participants.	0.0806255795233538	43105.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0806255795233538	0.0806255795233538	0.0806255795233538	43105.0	43105.0	43105.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_dd1d616fa15c	work_plot2_metabus_open_bosco_jap_95_1_183_4501	sr_553821bb35af	plot2::JAP-95-1-183	0.5385204638677067	90.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.5385204638677067	0.5385204638677067	0.5385204638677067	90.0	90.0	90.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_8b4a324ac62b	work_title_percentage_of_patients_achieving_glycosylated_hemoglobin_hba1c_con	sr_6ec02a020539	Percentage of Patients Achieving Glycosylated Hemoglobin (HbA1c) Concentration ≤7.0% With Weight Loss (≥1.0 kg) at Endpoint (Week 26)	0.5222388605865403	222.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.5222388605865403	0.5222388605865403	0.5222388605865403	222.0	222.0	222.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_284926d25dbc	work_title_jap_91_4_971	sr_6b48885948a9	JAP-91-4-971	0.5833333333333334	123.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.5833333333333334	0.5833333333333334	0.5833333333333334	123.0	123.0	123.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_092b5d985968	work_title_alves_et_al_2018_score_24716_49_3	sr_afedb8c87b93	Alves et al. (2018) (SCORE 24716_49_3)	0.0234904946765196	1245.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	0.0234904946765196	0.0234904946765196	0.0234904946765196	1245.0	1245.0	1245.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_04f544e1f7a6	work_title_jap_86_6_1120	sr_fbb29ff3b4c7	JAP-86-6-1120	0.3034330424545041	125.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.3034330424545041	0.3034330424545041	0.3034330424545041	125.0	125.0	125.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_99676ce8b727	work_title_identification_of_common_genetic_polymorphisms_associated_with_dow	sr_dc4eddf69c3c	Identification of common genetic polymorphisms associated with down-regulated gonadotropin levels in an exome-wide association study.	0.6920814685342284	862.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.6920814685342284	0.6920814685342284	0.6920814685342284	862.0	862.0	862.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_45dd91a5cbc3	work_title_percentage_of_heavy_drinking_days_at_week_16_endpoint	sr_01b8db23d742	Percentage of Heavy Drinking Days at Week 16 Endpoint	0.1605763263732441	375.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1605763263732441	0.1605763263732441	0.1605763263732441	375.0	375.0	375.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_670d6a44e52d	work_doi_10_2466_pms_109_2_577_580	sr_0832a411bca2	Replicating a Simple Study of Asymmetry in Human Cognition	0.0632771997168332	26.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	0.0632771997168332	0.0632771997168332	0.0632771997168332	26.0	26.0	26.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_f55a63e299ad	work_title_olsson_sundell_2023_57	sr_47e74981aa68	olsson_sundell_2023_57	0.514	120.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.514	0.514	0.514	120.0	120.0	120.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_c9efa59802e6	work_title_many_labs_2_alter_1	sr_6c3663410cb7	Many Labs 2 - Alter.1	0.03287	6935.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	0.03287	0.03287	0.03287	6935.0	6935.0	6935.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_9f7bf74e8ec2	work_title_wage_stagnation_and_buyer_power_how_buyer_supplier_relations_affec	sr_0372d6c4f192	Wage Stagnation And Buyer Power: How Buyer-Supplier Relations Affect U.s. Workers’ Wages, 1978 To 2014	0.0359969916743802	33424.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.0359969916743802	0.0359969916743802	0.0359969916743802	33424.0	33424.0	33424.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_9735b4ab283f	work_plot2_metabus_open_bosco_pp_53_1_153_4827	sr_6c8fbd0ac45b	plot2::PP-53-1-153	0.472672040177118	461.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.472672040177118	0.472672040177118	0.472672040177118	461.0	461.0	461.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_52026d2d9766	work_title_phase_3_psoriatic_arthritis_trial_brodalumab_140_mg_csdmard_versus	sr_df148fcf0ce2	Phase 3 psoriatic_arthritis trial: Brodalumab 140 mg + csDMARD versus Brodalumab Placebo + csDMARD	0.3558154498042149	287.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	0.3558154498042149	0.3558154498042149	0.3558154498042149	287.0	287.0	287.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_2b369c6622b1	work_title_genomics_of_perivascular_space_burden_unravels_early_mechanisms_of	sr_d3539c7b3ccb	Genomics of perivascular space burden unravels early mechanisms of cerebral small vessel disease.	0.0645928523492454	38598.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0645928523492454	0.0645928523492454	0.0645928523492454	38598.0	38598.0	38598.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_27e04d097f8c	work_title_researchers_showed_images_to_the_adolescents_with_anorexia_nervosa	sr_b60e3b988d3b	Researchers showed images to the adolescents with anorexia nervosa and adolescents with major depression to make decisions on the nature of the stimulus presented. They had to indicate which emotion (happy, sad, afraid, angry, or neutral) the face expressed.	2.073343962472699	89.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	2.073343962472699	2.073343962472699	2.073343962472699	89.0	89.0	89.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_8fd3ec317d1c	work_title_log_transformed_log_28_day_seizure_rate_for_all_primary_generalize	sr_3fcd19c120b1	Log-transformed (Log) 28-day Seizure Rate for All Primary Generalized Tonic-Clonic (PGTC) Seizures During 12-Week Double-Blind Treatment Phase	0.0290671581010409	219.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0290671581010409	0.0290671581010409	0.0290671581010409	219.0	219.0	219.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_8cc70fc66b6b	work_title_explaining_explanations_how_legislators_explain_their_policy_posit	sr_a9a7d2fcc0d6	Explaining Explanations: How Legislators Explain Their Policy Positions And How Citizens React	0.4842534966876879	56.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.4842534966876879	0.4842534966876879	0.4842534966876879	56.0	56.0	56.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_f30d69dba27d	work_title_religious_beliefs_and_behavior_cognitive_orientation_towards_spiri	sr_be4fa916ebbe	Religious beliefs and behavior: Cognitive orientation towards spirituality - C	0.4838802312430977	595.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.4838802312430977	0.4838802312430977	0.4838802312430977	595.0	595.0	595.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_75fac1fd2e88	work_title_garry_et_al_2008_co_witness_memory_distortion_original_new_zealand	sr_e2cb991d651a	Garry et al. (2008) co-witness memory distortion original New Zealand study	1.46	40.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	1.46	1.46	1.46	40.0	40.0	40.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_3a2ce105a73e	work_nct_nct04244084	sr_76a99a771018	Time to Resolution of Acute Respiratory Viral Infection (ARVI) Symptoms	0.3124827209583985	240.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	0.3124827209583985	0.3124827209583985	0.3124827209583985	240.0	240.0	240.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_dce8b5cc444a	work_title_https_osf_io_8j9cg	sr_4018aa63d523	https://osf.io/8j9cg/	0.0122169439216606	270.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	0.0122169439216606	0.0122169439216606	0.0122169439216606	270.0	270.0	270.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_7ec691ba22d2	work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	sr_1ffcb30d1c76	"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""	0.2057911559798833	58.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.2057911559798833	0.2057911559798833	0.2057911559798833	58.0	58.0	58.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_ac6e3d563324	work_title_f_1_117_127_07	sr_5b1a0fc622e3	F(1,117)=127.07	2.256661635941559	115.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	2.256661635941559	2.256661635941559	2.256661635941559	115.0	115.0	115.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_62716ea314e5	work_title_complete_heartburn_relief_during_the_first_full_24_hour_period_in	sr_29a6bfd3a748	Complete Heartburn Relief During the First Full 24-Hour Period in the ITT Population.	0.2624037856306126	629.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.2624037856306126	0.2624037856306126	0.2624037856306126	629.0	629.0	629.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_d506005e9c6a	work_plot2_metabus_open_bosco_pp_63_2_439_4994	sr_1c71871780ff	plot2::PP-63-2-439	0.1605144707810256	668.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.1605144707810256	0.1605144707810256	0.1605144707810256	668.0	668.0	668.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_b36062c27101	work_title_aflibercept_versus_placebo_in_combination_with_docetaxel_and_predn	sr_1ba37b2938cd	Aflibercept versus placebo in combination with docetaxel and prednisone for treatment of men with metastatic castration-resistant prostate cancer (VENICE): a phase 3, double-blind randomised trial.	0.0501859908343787	1224.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.0501859908343787	0.0501859908343787	0.0501859908343787	1224.0	1224.0	1224.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
cr_7943bace02d2	work_doi_10_1007_s10683_011_9295_3	sr_0a4728aa6abf	Rodríguez-Lara and Moreno-Garrido (2011)	0.8370625330347348	38.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	0.8370625330347348	0.8370625330347348	0.8370625330347348	38.0	38.0	38.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 100-row sample.
