candidate_disposition_id	candidate_id	candidate_name	manifest_path	candidate_route	route_decision	final_row_status	final_row_reason	promoted_result_option_count	held_result_option_count	value_scanned_result_option_count	current_root_pair_ids	current_root_source_datasets	source_url_count	mirrored_source_count	mirror_errors	next_action
row_disposition_c3fbfdf1f77ebe78	api_candidate_be86ec9a8c504504	Testing Disruptive Effects of Irrelevant Speech on Visual-Spatial Working Memory -> Registered Replication Report: Testing Disruptive Effects of Irrelevant Speech on Visual-Spatial Working Memory	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	route_to_coverage_only	not_row_rejected_after_value_scan	retain_as_native_or_context_source_not_current_figure1_row	0	1	1			1	1		
row_disposition_d9540e1c65968391	api_candidate_d0641e56a84764ee	unresolved original target -> Reflections on the Time-Pressure Cooperation Registered Replication Report	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	route_to_coverage_only	not_row_unresolved_original_target	Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.	0	0	0			1	0	http_error_403	Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.
row_disposition_70b7fe6c73e6d640	api_candidate_719b82dee55c4342	unresolved original target -> Philosophy of science and the replicability crisis	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_seed_or_non_pair	Search hit is a review/methodology/supplement/context item, not an individual original-vs-replication result pair.	0	0	0			0	0		
row_disposition_023ae09122b992d5	api_candidate_531902e0a39b1d8c	unresolved original target -> Actor-observer asymmetries in explanations of behavior: New answers to an old question.	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_1f13336906c0eca4	api_candidate_4744525157c37154	unresolved original target -> Replicator degrees of freedom allow publication of misleading failures to replicate	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target|skip_until_original_target_resolved.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target|skip_until_original_target_resolved.
row_disposition_a1b8e0b9294048e7	api_candidate_9d6d2e540669c110	unresolved original target -> A creative destruction approach to replication: Implicit work and sex morality across cultures	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	route_to_coverage_only	not_row_unresolved_original_target	Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.	0	0	0			17	12	URLError: <urlopen error timed out>|http_error_403|http_error_404	Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.
row_disposition_6d91728b6a143657	api_candidate_da6d03ee9ec9090a	unresolved original target -> A New Replication Norm for Psychology	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_29a970ce671ad01c	FReD filtered pair table	0	0		
row_disposition_c57cc5db5e6fd863	api_candidate_9284ea61ff36814f	unresolved original target -> No Evidence That Experiencing Physical Warmth Promotes Interpersonal Warmth	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_84ae5b6f75f33291|fig1_pair_91a0019783508f95	Individual replication paper value scan	0	0		
row_disposition_488614288031da5e	api_candidate_c9556197558f1594	association studies -> Non-replication of association studies: “pseudo-failures” to replicate?	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	route_to_coverage_only	not_row_rejected_after_value_scan	reject_irrelevant_or_keep_as_context_source	0	1	1			1	1		
row_disposition_0170a06d2bb55254	api_candidate_ddd51f6a6a2663b8	unresolved original target -> Lack of Associations between Female Hormone Levels and Visuospatial Working Memory, Divided Attention and Cognitive Bias across Two Consecutive Menstrual Cycles	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_370f79cad4ffb7d4	api_candidate_215dace53b55d3a7	unresolved original target -> Underestimating Calorie Content When Healthy Foods Are Present: An Averaging Effect or a Reference-Dependent Anchoring Effect?	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	route_to_coverage_only	not_row_unresolved_original_target	Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.	0	0	0			12	11	URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1035)>	Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.
row_disposition_15e4bc502695372e	api_candidate_0f9d5e9a02bddf02	unresolved original target -> Are replications mainstream now? A comparison of support for replications expressed in the policies of social psychology journals in 2015 and 2022	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	route_to_coverage_only	not_row_unresolved_original_target	Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.	0	0	0			7	7		Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.
row_disposition_83cbdd0798f7a3cb	api_candidate_cb9a052960492641	unresolved original target -> Failing the Future: Three Unsuccessful Attempts to Replicate Bem's ‘Retroactive Facilitation of Recall’ Effect	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_3212a5f9117f1e44	Individual replication paper value scan	0	0		
row_disposition_61c38af30aa363ca	api_candidate_437584f7c9708c81	unresolved original target -> Unsuccessful attempts to replicate effects of self control operations and glucose on ego-depletion pose an interesting research question that demands explanation	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_1b9609b9a94959f1	api_candidate_36fbd2b47e30afcd	unresolved original target -> Three Attempts to Replicate the Behavioral Sunk‐Cost Effect: A Note on Cunha and Caldieraro (2009)	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_69b6df8ff84f8825	api_candidate_f5d329c70f4f290b	unresolved original target -> Breakthrough or One-Hit Wonder?	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target|skip_until_original_target_resolved.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target|skip_until_original_target_resolved.
row_disposition_cf27cadfdae393aa	api_candidate_6287214392755e51	Xu and Tenenbaum (2007b). -> Understanding the effect of social context on learning: A replication of Xu and Tenenbaum (2007b).	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_after_value_scan	manual_acquisition_if_native_learning_effects_are_in_scope	0	1	1			0	0		
row_disposition_f21739fa7f22755d	api_candidate_54bfbb526f90ed02	Bargh and Shalev (2012). -> Can physical warmth (or coldness) predict trait loneliness? A replication of Bargh and Shalev (2012).	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_ef80ab0f1baee360	FReD filtered pair table	0	0		
row_disposition_48766a84d92f7e84	api_candidate_cbbcd2d203411342	unresolved original target -> Revisiting the decoy effect: replication and extension of Ariely and Wallsten (1995) and Connolly, Reb, and Kausel (2013)	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_15c24aafa5b48250|fig1_pair_eeac2ccd7cc2a71c	FReD filtered pair table	0	0		
row_disposition_b6efe52aa1eb9c8c	api_candidate_6babb48338f16a8a	unresolved original target -> Effects of Preferred versus Nonpreferred Music on Bench Press Performance	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_9e74d7177e7d3ed7	api_candidate_a6531c0216f61f31	genome-wide association studies (GWAS) loci for fasting plasma glucose in African-Americans -> Replication of genome-wide association studies (GWAS) loci for fasting plasma glucose in African-Americans	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_after_value_scan	retain_as_native_or_context_source_not_current_figure1_row	0	1	1			0	0		
row_disposition_bdc9cb8050ccae0b	api_candidate_a848f855bce57e2b	over 180 Genetic Associations with Self-Reported Medical Data -> Efficient Replication of over 180 Genetic Associations with Self-Reported Medical Data	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_after_value_scan	retain_as_native_or_context_source_not_current_figure1_row	0	1	1			0	0		
row_disposition_b615b0c35d38db0e	api_candidate_3c0735598afbf79a	Hamlin <i>et al</i> . (2007) -> Do 15-month-old infants prefer helpers? A replication of Hamlin <i>et al</i> . (2007)	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	route_to_coverage_only	not_row_rejected_after_value_scan	retain_as_context_source_not_current_figure1_row	0	1	1			8	6	http_error_403	
row_disposition_f1ab2bf6c1f56632	api_candidate_dd966219198c26d2	unresolved original target -> Episodic memory improvements due to noninvasive stimulation targeting the cortical–hippocampal network: A replication and extension experiment	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_a3e66c7ba14f4501	api_candidate_786cc2f5ecc3de84	Bock, Loebell and Morey (1992) -> The effect of animacy on structural Priming: A replication of Bock, Loebell and Morey (1992)	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_after_value_scan	retain_as_native_or_context_source_not_current_figure1_row	0	1	1			0	0		
row_disposition_df314ca02a248478	api_candidate_0921978f51da17da	unresolved original target -> Does Social Exclusion Improve Detection of Real and Fake Smiles? A Replication Study	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_2b21ee6ceac708d5	api_candidate_c49eb133d5977b06	Rabbitt (1968) Experiment 2 -> Recall of Speech is Impaired by Subsequent Masking Noise: A Replication of Rabbitt (1968) Experiment 2	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_source_blocked_or_manual_acquisition	manual_acquisition_of_rabbitt_1968_original_or_authoritative_table_with_original_n	0	1	1			0	0		manual_acquisition_of_rabbitt_1968_original_or_authoritative_table_with_original_n
row_disposition_d9ecd26341a6ae04	api_candidate_28c2fe1d602af67c	“citizens' blame of politicians for public service failure -> A cross‐cultural replication of “citizens' blame of politicians for public service failure: Experimental evidence about blame reduction through delegation and contracting”	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_304a6225a7511f02|fig1_pair_3418f2fa77f0ab81|fig1_pair_5b669e817c3bdbd9|fig1_pair_6354aa74af5614df|fig1_pair_d66726faa5655a34|fig1_pair_d7b61fe17b5d3f7e|fig1_pair_e449a6987f62689e|fig1_pair_e60370d4575fe9c3|fig1_pair_edd654024fc8eea9	Public-admin blame Wiley table reconstruction	0	0		
row_disposition_6e928f375fc91a43	api_candidate_e224769ca5daf536	unresolved original target -> Mixed findings in directly replicated experimental studies on fake news	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_e0660466db35b41b	api_candidate_5820a95a7334907e	unresolved original target -> “I Remember Having Chicken Pox at Age 3”: How Can Age Manipulations Affect One’s Earliest Childhood Memories?	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target|skip_until_original_target_resolved.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target|skip_until_original_target_resolved.
row_disposition_3e7dfa43807f6dd3	api_candidate_4c81f1c12188acdd	unresolved original target -> Role of Colour Priming on Memory and Sustained Attention: A Direct Replication Study	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_9e2e77bbb90a2c6b	api_candidate_00e27cab90640913	unresolved original target -> Understanding the (perverse) effects of disclosing conflicts of interest: A direct replication study	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_5dabbc32cd65d579	api_candidate_f6fe02e8fc6a4794	unresolved original target -> Confirmation of No Causal Relationship Between Tracheotomy and Aspiration Status: A Direct Replication Study	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_f2f62c3635fc03f7	api_candidate_b6908a974331b8bf	unresolved original target -> Vocal Fold Immobility and Aspiration Status: A Direct Replication Study	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_after_value_scan	retain_as_native_or_context_source_not_current_figure1_row	0	1	1			0	0		
row_disposition_a8086cfe2b2d3a9a	api_candidate_8b0f57e6dcf5f55d	unresolved original target -> Acceptance and motivational effect of AI-driven feedback in the workplace: an experimental study with direct replication	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target|skip_until_original_target_resolved.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target|skip_until_original_target_resolved.
row_disposition_b69e1a091aafc288	api_candidate_09fc517904a40142	unresolved original target -> Lateral Eye Movements Do Not Increase False-Memory Rates: A Failed Direct-Replication Study	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target|skip_until_original_target_resolved.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target|skip_until_original_target_resolved.
row_disposition_b250dc299cf4c5e5	api_candidate_bb6c827070cfa1f7	Zajonc, Heingartner, and Herman’s (1969) Social-Facilitation Study -> Replicating Roaches: A Preregistered Direct Replication of Zajonc, Heingartner, and Herman’s (1969) Social-Facilitation Study	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	route_to_coverage_only	not_row_rejected_after_value_scan	manual_acquisition_if_interaction_effects_become_in_scope	0	1	1			1	0	http_error_403	
row_disposition_5b90e38e2e585de1	api_candidate_50123881cbf08349	the Scaffolding Experimental Study by D. Wood et al. (1978) -> Supplemental Material for What It Takes to Tutor—A Preregistered Direct Replication of the Scaffolding Experimental Study by D. Wood et al. (1978)	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	route_to_coverage_only	not_row_rejected_seed_or_non_pair	Search hit is a review/methodology/supplement/context item, not an individual original-vs-replication result pair.	0	0	0			1	1		
row_disposition_eccdf0a5751eb1d3	api_candidate_b5436d689117e031	unresolved original target -> The psychophysiology of mixed emotional states: Internal and external replicability analysis of a direct replication study	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	route_to_coverage_only	not_row_unresolved_original_target	Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.	0	0	0			1	1		Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.
row_disposition_802f40281d9db95f	api_candidate_d98523e0ce3e5e0d	Shen et al.'s (2019) Study on Online Image Credibility -> Contextual Changes, Credible Conclusions? A Direct and Conceptual Replication of Shen et al.'s (2019) Study on Online Image Credibility	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	route_to_coverage_only	not_row_source_blocked_or_manual_acquisition	manual_acquisition_if_this_2025_communication_replication_is_prioritized	0	1	1			1	1		manual_acquisition_if_this_2025_communication_replication_is_prioritized
row_disposition_c6b30a8ee7cbcd07	api_candidate_79a60b36adeac558	unresolved original target -> Pointing gestures do not influence the perception of lexical stress	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_a71fa563e27e375c	api_candidate_4047d23b0380c97b	Kovács and Mehler (2009) -> Robustness of the cognitive gains in 7‐month‐old bilingual infants: A close multi‐center replication of Kovács and Mehler (2009)	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	route_to_coverage_only	not_row_rejected_after_value_scan	retain_as_native_or_context_source_not_current_figure1_row	0	1	1			13	13		
row_disposition_b0083d72770a9597	api_candidate_28e50579766f477c	unresolved original target -> Predicting long-distance lexical content in German verb-particle constructions	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	route_to_coverage_only	not_row_unresolved_original_target	Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.	0	0	0			5	4	http_error_500	Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.
row_disposition_1c13eb067813c1f6	api_candidate_39fd826b8a364bf3	unresolved original target -> The Olfactory Stress Test does not replicate in a larger sample	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_b1c5b88b0ae5f20c	api_candidate_fbe05a26e9edabb8	the Procedures from Bem (2010, Study 8) and a Failure to Replicate the Same Results -> A Replication of the Procedures from Bem (2010, Study 8) and a Failure to Replicate the Same Results	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	1	1	fig1_pair_522390bddbfb99c0	Galak et al. 2012 psi meta-analysis (manual)	0	0		
row_disposition_e09a213fe170db4e	api_candidate_5b9f95d4c0a9b686	methods caused the failure to replicate results. -> Panero et al. (2016): Failure to replicate methods caused the failure to replicate results.	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_after_value_scan	reject_irrelevant_or_keep_as_context_source	0	1	1			0	0		
row_disposition_19a6fd50c0c7910b	api_candidate_9b24b3097426c83d	unresolved original target -> The Effects of Repeated Finger Flexion Movements on Self-Reported Affect and Reward System Activation Are Weak and Inconsistent.	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_322cd9d32988f037	api_candidate_dae655618ec4c3be	unresolved original target -> New evidence finds young people in Mainland China are now bicultural.	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_6a98dcec16c8fdfe	api_candidate_af2810096cc74997	unresolved original target -> The tainted altruism effect: a successful pre-registered replication.	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_93808dc8cbd8b8b4	api_candidate_6609346be8040f27	unresolved original target -> The first direct replication on using verbal credibility assessment for the detection of deceptive intentions.	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_803f6430b49e324a	api_candidate_38f85ce298c4da7a	unresolved original target -> Expectation of irrelevant novel stimuli has no consistent effect on recognition memory.	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_after_value_scan	retain_as_native_or_context_source_not_current_figure1_row	0	1	1			0	0		
row_disposition_ff154bee0492be6b	api_candidate_ded0ad9adac6bb6c	unresolved original target -> Replicability of proton MR spectroscopic imaging findings in mild traumatic brain injury: Implications for clinical applications.	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target|skip_until_original_target_resolved.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target|skip_until_original_target_resolved.
row_disposition_cfc2c72712389ad9	api_candidate_49114652db6026d3	Heintzelman, Trent & King (2013). -> The effects of exposure to objective coherence on perceived meaning in life: a preregistered direct replication of Heintzelman, Trent & King (2013).	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	promoted_to_current_root_row	2 result option(s) promoted and rebuilt into FIGURE1_REPLICATION_PAIRS.tsv.	2	0	2	fig1_pair_38c3dbaec110de6a|fig1_pair_391216fda553efc4	Individual replication paper value scan	0	0		
row_disposition_cac33291009fb8b9	api_candidate_08441367c496003e	unresolved original target -> Can race really be erased? A pre-registered replication study.	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
row_disposition_2621ea11d8ae0b08	api_candidate_36f51c606536f02e	unresolved original target -> Anticipating words during spoken discourse comprehension: A large-scale, pre-registered replication study using brain potentials.	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	route_to_coverage_only	not_row_unresolved_original_target	Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.	0	0	0			3	3		Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.
row_disposition_e299f19d32e6955c	api_candidate_7eb4c716527ffcd5	effects on social and food judgments. -> Priming of social distance? Failure to replicate effects on social and food judgments.	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_under_current_policy_unless_policy_changes|skip_under_current_figure1_policy.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_under_current_policy_unless_policy_changes|skip_under_current_figure1_policy.
row_disposition_0b32c9655f5a0c5f	api_candidate_3a85115b6a4aad63	Haselton (2003) in a more gender-equal culture. -> Evidence of systematic bias in sexual over- and underperception of naturally occurring events: a direct replication of Haselton (2003) in a more gender-equal culture.	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	route_to_coverage_only	not_row_rejected_after_value_scan	retain_as_native_or_context_source_not_current_figure1_row	0	1	1			2	2		
row_disposition_0a9031a92ceb34ee	api_candidate_7529248cc277118d	unresolved original target -> Does social distance modulate adults’ egocentric biases when reasoning about false beliefs?	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target|skip_until_original_target_resolved.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target|skip_until_original_target_resolved.
row_disposition_fab4732b0fd8417f	api_candidate_e4cc547f0371b1c2	Gervais & Norenzayan (2012) -> Direct replication of Gervais & Norenzayan (2012): No evidence that analytic thinking decreases religious belief	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_76cc5e41ca68fd7d	FReD filtered pair table	0	0		
row_disposition_9fd8568d6e6111af	api_candidate_181ee9af07d31046	unresolved original target -> Possessing potential weapons (still) heightens anger perception: Replicating and extending a test of error management theory	steps/searches/figure1/individualrepsearch-api-batch003.json	coverage_only	already_screened_prior_batch	not_row_rejected_or_duplicate	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	0	0	0			0	0		Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.
