batch002_seed_id	candidate_id	batch002_action	dedupe_action	final_row_status	original_doi	replication_doi	original_title	replication_title	current_root_pair_ids	dedupe_key_text	created_at
batch002_seed_ddc0857080dbcb6a	api_candidate_359168184573cff4	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1038/s41467-025-62155-5		Large-scale multi-site study shows no association between musical training and early auditory neural sound encoding.		10 1038 s41467 025 62155 5 large scale multi site study shows no association between musical training and early auditory neural sound encoding unresolved original target large scale multi site study shows no association between musical training and early auditory neural sound encoding	2026-05-05T23:56:58+00:00
batch002_seed_44e32282d2edf3ef	api_candidate_b57d1582d17c5de3	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table		10.70252/nkky8370		The Effects of Augmented Feedback, Focus of Attention, and Monetary Reward on Vertical Jump Height: A Replication Study.	fig1_pair_534251d6a3df2cde	10 70252 nkky8370 the effects of augmented feedback focus of attention and monetary reward on vertical jump height a replication study unresolved original target the effects of augmented feedback focus of attention and monetary reward on vertical jump height a replication study	2026-05-05T23:56:58+00:00
batch002_seed_cf68ba033958dfa9	api_candidate_4b3dfa6a8bcf03d8	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1016/j.ijpsycho.2026.113330		Predictable changes within fast-paced sound sequences do not elicit the mismatch negativity: A conceptual in-class replication study.		10 1016 j ijpsycho 2026 113330 predictable changes within fast paced sound sequences do not elicit the mismatch negativity a conceptual in class replication study unresolved original target predictable changes within fast paced sound sequences do not elicit the mismatch negativity a conceptual in class replication study	2026-05-05T23:56:58+00:00
batch002_seed_d6151a38522d06c5	api_candidate_42033881acc11e29	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.31234/osf.io/9j2v7_v1		Epigenetic signatures of different types of childhood maltreatment in a high-risk sample: a preregistered replication study		10 31234 osf io 9j2v7 v1 epigenetic signatures of different types of childhood maltreatment in a high risk sample a preregistered replication study unresolved original target epigenetic signatures of different types of childhood maltreatment in a high risk sample a preregistered replication study	2026-05-05T23:56:58+00:00
batch002_seed_80ff9d8ec7e529d7	api_candidate_dc6c6a569f92ba75	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1186/s40345-026-00420-2		Examining the associations between manic symptoms and cognitive performance in bipolar disorders: evidence from a cross-sectional replication study in the FACE-BD cohort.		10 1186 s40345 026 00420 2 examining the associations between manic symptoms and cognitive performance in bipolar disorders evidence from a cross sectional replication study in the face bd cohort unresolved original target examining the associations between manic symptoms and cognitive performance in bipolar disorders evidence from a cross sectional replication study in the face bd cohort	2026-05-05T23:56:58+00:00
batch002_seed_86e17e7462bc6cef	api_candidate_6567045e2123a4f9	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_result_current_row	promoted_to_current_root_row	10.1126/science.abh1054	10.1098/rsos.240229	Early concepts of intimacy: young humans use saliva sharing to infer close relationships	Do infants use cues of saliva-sharing to infer close relationships? A replication of Thomas &lt;i&gt;et al&lt;/i&gt;. (2022).	fig1_pair_6f4eb8922f2083e6	10 1126 science abh1054 10 1098 rsos 240229 early concepts of intimacy young humans use saliva sharing to infer close relationships do infants use cues of saliva sharing to infer close relationships a replication of thomas lt i gt et al lt i gt 2022 thomas lt i gt et al lt i gt 2022 do infants use cues of saliva sharing to infer close relationships a replication of thomas lt i gt et al lt i gt 2022	2026-05-05T23:56:58+00:00
batch002_seed_aea961d18d13aeb9	api_candidate_81a2563a7e8390b2	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.3389/fpsyg.2026.1725609		Moving beyond attraction, compassion, and competence: evidence for compatibility as a distinct component of mate preferences.		10 3389 fpsyg 2026 1725609 moving beyond attraction compassion and competence evidence for compatibility as a distinct component of mate preferences unresolved original target moving beyond attraction compassion and competence evidence for compatibility as a distinct component of mate preferences	2026-05-05T23:56:58+00:00
batch002_seed_5e749e1f997b8ddf	api_candidate_5f2fab6f2fd7d599	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1002/ana.78099		Anatomical Associations Between Focal Mitochondrial Metabolism and Patterns of Neurodegeneration in Amyotrophic Lateral Sclerosis.		10 1002 ana 78099 anatomical associations between focal mitochondrial metabolism and patterns of neurodegeneration in amyotrophic lateral sclerosis unresolved original target anatomical associations between focal mitochondrial metabolism and patterns of neurodegeneration in amyotrophic lateral sclerosis	2026-05-05T23:56:58+00:00
batch002_seed_a31078e9c1e564b1	api_candidate_0af1c7cfbe0300bc	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.3390/cimb48010094		Ensemble Machine Learning on Bulk RNA-Seq Identifies 17-Gene Signature Predicting Neoadjuvant Chemotherapy Response in Breast Cancer.		10 3390 cimb48010094 ensemble machine learning on bulk rna seq identifies 17 gene signature predicting neoadjuvant chemotherapy response in breast cancer unresolved original target ensemble machine learning on bulk rna seq identifies 17 gene signature predicting neoadjuvant chemotherapy response in breast cancer	2026-05-05T23:56:58+00:00
batch002_seed_6d24090f0c4c9b29	api_candidate_c3c8c248e174d524	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.3389/fimmu.2026.1783026		Plasma miR-134-5p: a candidate biomarker for predicting non-response to anti-TNF therapy in rheumatoid arthritis.		10 3389 fimmu 2026 1783026 plasma mir 134 5p a candidate biomarker for predicting non response to anti tnf therapy in rheumatoid arthritis unresolved original target plasma mir 134 5p a candidate biomarker for predicting non response to anti tnf therapy in rheumatoid arthritis	2026-05-05T23:56:58+00:00
batch002_seed_1f7ed05d1cc47b47	api_candidate_d474103de3a81710	exclude_until_query_resolves_specific_original_target	skip_until_original_target_resolved	not_row_unresolved_original_target		10.1093/ehjdh/ztag040		An artificial intelligence prediction model for optimizing patient selection for cardiac imaging for the investigation of suspected coronary artery disease.		10 1093 ehjdh ztag040 an artificial intelligence prediction model for optimizing patient selection for cardiac imaging for the investigation of suspected coronary artery disease unresolved original target an artificial intelligence prediction model for optimizing patient selection for cardiac imaging for the investigation of suspected coronary artery disease	2026-05-05T23:56:58+00:00
batch002_seed_b1f9b59dddcfef6c	facial_feedback_strack_wagenmakers	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1037/0022-3514.54.5.768	10.1177/1745691616674458	Inhibiting and facilitating conditions of the human smile: A nonobtrusive test of the facial feedback hypothesis	Registered Replication Report: Strack, Martin, & Stepper (1988)	fig1_pair_24eafbef1b71e982	10 1037 0022 3514 54 5 768 10 1177 1745691616674458 inhibiting and facilitating conditions of the human smile a nonobtrusive test of the facial feedback hypothesis registered replication report strack martin stepper 1988 strack martin stepper facial feedback pen in mouth study wagenmakers et al registered replication report	2026-05-05T23:56:58+00:00
batch002_seed_db979fffd414cf0e	verbal_overshadowing_schooler_alogna	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1037/0278-7393.16.1.36	10.1177/1745691614545653	Verbal overshadowing of visual memories: Some things are better left unsaid	Registered Replication Report: Schooler and Engstler-Schooler (1990)	fig1_pair_42afd55e91864fca|fig1_pair_d98cbd8f7c1565ab|fig1_pair_dee27ee8b2d7a819	10 1037 0278 7393 16 1 36 10 1177 1745691614545653 verbal overshadowing of visual memories some things are better left unsaid registered replication report schooler and engstler schooler 1990 schooler engstler schooler verbal overshadowing of visual memories alogna et al registered replication report	2026-05-05T23:56:58+00:00
batch002_seed_1811b69108916a23	ego_depletion_sripada_hagger	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1177/0956797614526415	10.1177/1745691616652873	Methylphenidate Blocks Effort-Induced Depletion of Regulatory Control in Healthy Volunteers	A Multilab Preregistered Replication of the Ego-Depletion Effect	fig1_pair_93a91b91e99e430f	10 1177 0956797614526415 10 1177 1745691616652873 methylphenidate blocks effort induced depletion of regulatory control in healthy volunteers a multilab preregistered replication of the ego depletion effect sripada kessler jonides ego depletion sequential task paradigm hagger et al multilab preregistered replication	2026-05-05T23:56:58+00:00
batch002_seed_74ec0e1df6124a49	power_posing_carney_ranehill	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1177/0956797610383437	10.1177/0956797614553946	Power Posing: Brief Nonverbal Displays Affect Neuroendocrine Levels and Risk Tolerance	Assessing the Robustness of Power Posing: No Effect on Hormones and Risk Tolerance in a Large Sample of Men and Women	fig1_pair_9df5d7da1920b181|fig1_pair_e139db473cb46932|fig1_pair_e6e89ed78512d56a|fig1_pair_f0e27aee9b58f7dd	10 1177 0956797610383437 10 1177 0956797614553946 power posing brief nonverbal displays affect neuroendocrine levels and risk tolerance assessing the robustness of power posing no effect on hormones and risk tolerance in a large sample of men and women carney cuddy yap power posing ranehill et al larger sample robustness replication	2026-05-05T23:56:58+00:00
batch002_seed_137114a28417e628	professor_priming_dijksterhuis_odonnell	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1037/0022-3514.74.4.865	10.1177/1745691618755704	The Relation Between Perception and Behavior, or How to Win a Game of Trivial Pursuit	Registered Replication Report: Dijksterhuis and van Knippenberg (1998)	fig1_pair_1213ee7bb08629ca	10 1037 0022 3514 74 4 865 10 1177 1745691618755704 the relation between perception and behavior or how to win a game of trivial pursuit registered replication report dijksterhuis and van knippenberg 1998 dijksterhuis van knippenberg professor hooligan priming o donnell et al registered replication report	2026-05-05T23:56:58+00:00
batch002_seed_0f8527df50104f4c	verb_aspect_intent_hart_eerland	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1177/0956797610395393	10.1177/1745691615605826	Learning About What Others Were Doing: Verb Aspect and Attributions of Mundane and Criminal Intent for Past Actions	Registered Replication Report: Hart & Albarracin (2011)	fig1_pair_1af7b2b6916a7851|fig1_pair_8129ce9c9b441387|fig1_pair_af0138ea4be12592	10 1177 0956797610395393 10 1177 1745691615605826 learning about what others were doing verb aspect and attributions of mundane and criminal intent for past actions registered replication report hart albarracin 2011 hart albarracin verb aspect and intent attributions eerland et al registered replication report	2026-05-05T23:56:58+00:00
batch002_seed_c136ea8d0f0e1d0d	intuitive_cooperation_rand_bouwmeester	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1038/nature11467	10.1177/1745691617693624	Spontaneous Giving and Calculated Greed	Registered Replication Report: Rand, Greene, and Nowak (2012)	fig1_pair_95422a3a660f774f	10 1038 nature11467 10 1177 1745691617693624 spontaneous giving and calculated greed registered replication report rand greene and nowak 2012 rand greene nowak intuitive cooperation time pressure bouwmeester et al registered replication report	2026-05-05T23:56:58+00:00
batch002_seed_1230ec2435f23e4d	commitment_forgiveness_finkel_cheung	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1037/0022-3514.82.6.956	10.1177/1745691616664694	Dealing With Betrayal in Close Relationships: Does Commitment Promote Forgiveness?	Registered Replication Report: Study 1 From Finkel, Rusbult, Kumashiro, & Hannon (2002)	fig1_pair_33640b8856bb339f	10 1037 0022 3514 82 6 956 10 1177 1745691616664694 dealing with betrayal in close relationships does commitment promote forgiveness registered replication report study 1 from finkel rusbult kumashiro hannon 2002 finkel et al commitment prime and forgiveness cheung et al registered replication report	2026-05-05T23:56:58+00:00
batch002_seed_b4a352614a7e8c51	moral_forecasting_teper_bo	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_result_current_row	promoted_to_current_root_row	10.1177/0956797611402513	10.1016/j.jesp.2024.104662	Are We More Moral Than We Think? Exploring the Role of Affect in Moral Behavior and Moral Forecasting	Revisiting the moral forecasting error - A preregistered replication and extension of 'Are we more moral than we think?'	fig1_pair_a16ee692280cfc30	10 1177 0956797611402513 10 1016 j jesp 2024 104662 are we more moral than we think exploring the role of affect in moral behavior and moral forecasting revisiting the moral forecasting error a preregistered replication and extension of are we more moral than we think teper inzlicht page gould moral forecasting error bo sjastad preregistered replication and extension	2026-05-05T23:56:58+00:00
batch002_seed_656dafbf4b4deca7	spacing_induction_kornell_verkoeijen	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_result_current_row	promoted_to_current_root_row	10.1111/j.1467-9280.2008.02127.x	10.3389/fpsyg.2014.00259	Learning Concepts and Categories: Is Spacing the 'Enemy of Induction'?	Is spacing really the 'friend of induction'?	fig1_pair_edad9df532d82302	10 1111 j 1467 9280 2008 02127 x 10 3389 fpsyg 2014 00259 learning concepts and categories is spacing the enemy of induction is spacing really the friend of induction kornell bjork spacing in inductive category learning verkoeijen bouwmeester exact high powered replication	2026-05-05T23:56:58+00:00
batch002_seed_eec14885216ab39c	rubber_hand_disgust_jalal_nitta	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_result_current_row	promoted_to_current_root_row	10.1371/journal.pone.0139159	10.1186/s41235-018-0101-z	'I Feel Contaminated in My Fake Hand': Obsessive-Compulsive-Disorder like Disgust Sensations Arise from Dummy during Rubber Hand Illusion	Disgust and the rubber hand illusion: A registered replication report of Jalal, Krishnakumar, and Ramachandran (2015)	fig1_pair_774ff3c7b825cb82	10 1371 journal pone 0139159 10 1186 s41235 018 0101 z i feel contaminated in my fake hand obsessive compulsive disorder like disgust sensations arise from dummy during rubber hand illusion disgust and the rubber hand illusion a registered replication report of jalal krishnakumar and ramachandran 2015 jalal krishnakumar ramachandran disgust during rubber hand illusion nitta et al registered replication report	2026-05-05T23:56:58+00:00
batch002_seed_213aa566cf7c2ea9	attentional_snarc_fischer_colling	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1038/nn1066	10.1177/2515245920903079	Perceiving Numbers Causes Spatial Shifts of Attention	Registered Replication Report on Fischer, Castel, Dodd, and Pratt (2003)	fig1_pair_077069f6635c17e3|fig1_pair_54a3f52e8b1fb3b9|fig1_pair_beb2d4113a4a7213|fig1_pair_eb3705eb8ac5f57b	10 1038 nn1066 10 1177 2515245920903079 perceiving numbers causes spatial shifts of attention registered replication report on fischer castel dodd and pratt 2003 fischer castel dodd pratt attentional snarc effect colling et al registered replication report	2026-05-05T23:56:58+00:00
batch002_seed_0ddc13067d679a10	gustatory_disgust_moral_judgment_ghelfi	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1177/0956797611398497	10.1177/2515245919881152	A Bad Taste in the Mouth: Gustatory Disgust Influences Moral Judgment	Reexamining the Effect of Gustatory Disgust on Moral Judgment: A Multilab Direct Replication of Eskine, Kacinik, and Prinz (2011)	fig1_pair_0ea72410366ea938|fig1_pair_2ec80f37d16d4d84	10 1177 0956797611398497 10 1177 2515245919881152 a bad taste in the mouth gustatory disgust influences moral judgment reexamining the effect of gustatory disgust on moral judgment a multilab direct replication of eskine kacinik and prinz 2011 eskine kacinik prinz gustatory disgust and moral judgment ghelfi et al multilab direct replication	2026-05-05T23:56:58+00:00
batch002_seed_6a04ab51687911dc	dishonesty_moral_reminders_mazar_verschuere	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1509/jmkr.45.6.633	10.1177/2515245918781032	The Dishonesty of Honest People: A Theory of Self-Concept Maintenance	Registered Replication Report on Mazar, Amir, and Ariely (2008)	fig1_pair_1dac71566ac34525	10 1509 jmkr 45 6 633 10 1177 2515245918781032 the dishonesty of honest people a theory of self concept maintenance registered replication report on mazar amir and ariely 2008 mazar amir ariely moral reminders reduce cheating verschuere et al registered replication report	2026-05-05T23:56:58+00:00
batch002_seed_fa7ec6458aaa4bd9	hostility_priming_srull_mccarthy	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1037/0022-3514.37.10.1660	10.1177/2515245918777487	The Role of Category Accessibility in the Interpretation of Information About Persons: Some Determinants and Implications	Registered Replication Report on Srull and Wyer (1979)	fig1_pair_fe48a14db182357f	10 1037 0022 3514 37 10 1660 10 1177 2515245918777487 the role of category accessibility in the interpretation of information about persons some determinants and implications registered replication report on srull and wyer 1979 srull wyer hostility category accessibility priming mccarthy et al registered replication report	2026-05-05T23:56:58+00:00
batch002_seed_f2d42d74c5c821c0	medusa_effect_will_han	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_result_current_row	promoted_to_current_root_row	10.1073/pnas.2106640118	10.1098/rsos.231802	The Medusa effect reveals levels of mind perception in pictures	The Medusa effect: a registered replication report of Will, Merritt, Jenkins and Kingstone (2021)	fig1_pair_0836dc36089471eb|fig1_pair_09c55de9a08e9fb8|fig1_pair_6ed7ad107ca47f29|fig1_pair_7764c40f4a76352c	10 1073 pnas 2106640118 10 1098 rsos 231802 the medusa effect reveals levels of mind perception in pictures the medusa effect a registered replication report of will merritt jenkins and kingstone 2021 will merritt jenkins kingstone medusa effect han et al registered replication report	2026-05-05T23:56:58+00:00
batch002_seed_d7bc6ec11b0465a5	spontaneous_verbal_rehearsal_flavell_elliott	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.2307/1126804	10.1177/25152459211018187	Spontaneous Verbal Rehearsal in a Memory Task as a Function of Age	Multilab Direct Replication of Flavell, Beach, and Chinsky (1966): Spontaneous Verbal Rehearsal in a Memory Task as a Function of Age	fig1_pair_54f364ecc7dc5776|fig1_pair_92216933846ce290|fig1_pair_b28858cab7cb4960	10 2307 1126804 10 1177 25152459211018187 spontaneous verbal rehearsal in a memory task as a function of age multilab direct replication of flavell beach and chinsky 1966 spontaneous verbal rehearsal in a memory task as a function of age flavell beach chinsky spontaneous verbal rehearsal by age elliott et al multilab direct replication	2026-05-05T23:56:58+00:00
batch002_seed_3506da33ddca665a	IND-001	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1177/0956797610383437	10.1177/0956797614553946	Power Posing: Brief Nonverbal Displays Affect Neuroendocrine Levels and Risk Tolerance	Assessing the Robustness of Power Posing: No Effect on Hormones and Risk Tolerance in a Large Sample of Men and Women	fig1_pair_9df5d7da1920b181|fig1_pair_e139db473cb46932|fig1_pair_e6e89ed78512d56a|fig1_pair_f0e27aee9b58f7dd	10 1177 0956797610383437 10 1177 0956797614553946 power posing brief nonverbal displays affect neuroendocrine levels and risk tolerance assessing the robustness of power posing no effect on hormones and risk tolerance in a large sample of men and women power posing hormones risk tolerance	2026-05-05T23:56:58+00:00
batch002_seed_15aeba626556c884	IND-002	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_result_current_row	promoted_to_current_root_row	10.1016/j.biopsycho.2010.05.010	10.1371/journal.pone.0137000	Oxytocin does not only increase trust when money is at stake, but also when confidential information is in the balance	Failed Replication of Oxytocin Effects on Trust: The Envelope Task Case	fig1_pair_48321f50417489a1	10 1016 j biopsycho 2010 05 010 10 1371 journal pone 0137000 oxytocin does not only increase trust when money is at stake but also when confidential information is in the balance failed replication of oxytocin effects on trust the envelope task case oxytocin trust envelope task	2026-05-05T23:56:58+00:00
batch002_seed_3de9e74413c7aac4	IND-003	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1037/0022-3514.74.4.865	10.1371/journal.pone.0056515	The Relation Between Perception and Behavior, or How to Win a Game of Trivial Pursuit	Priming Intelligent Behavior: An Elusive Phenomenon	fig1_pair_1213ee7bb08629ca	10 1037 0022 3514 74 4 865 10 1371 journal pone 0056515 the relation between perception and behavior or how to win a game of trivial pursuit priming intelligent behavior an elusive phenomenon professor intelligence priming	2026-05-05T23:56:58+00:00
batch002_seed_501e310d9d837b54	IND-004	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1037/0022-3514.71.2.230	10.1371/journal.pone.0029081	Automaticity of Social Behavior: Direct Effects of Trait Construct and Stereotype Activation on Action	Behavioral Priming: It's All in the Mind, but Whose Mind?	fig1_pair_03a73fae45f65f8a|fig1_pair_148c5df2573b9e53|fig1_pair_1eb9f36868d40a44|fig1_pair_3bc2e212d22180a7|fig1_pair_e29e1b200afb4fea	10 1037 0022 3514 71 2 230 10 1371 journal pone 0029081 automaticity of social behavior direct effects of trait construct and stereotype activation on action behavioral priming it s all in the mind but whose mind elderly walking stereotype priming	2026-05-05T23:56:58+00:00
batch002_seed_d9a59a0b0092f436	IND-005	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_result_current_row	promoted_to_current_root_row	10.1037/a0021524	10.1371/journal.pone.0033423	Feeling the Future: Experimental Evidence for Anomalous Retroactive Influences on Cognition and Affect	Failing the Future: Three Unsuccessful Attempts to Replicate Bem's 'Retroactive Facilitation of Recall' Effect	fig1_pair_3212a5f9117f1e44	10 1037 a0021524 10 1371 journal pone 0033423 feeling the future experimental evidence for anomalous retroactive influences on cognition and affect failing the future three unsuccessful attempts to replicate bem s retroactive facilitation of recall effect bem retroactive facilitation of recall ritchie wiseman french	2026-05-05T23:56:58+00:00
batch002_seed_c9d0b33fd953031b	IND-006	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1037/a0021524		Feeling the Future: Experimental Evidence for Anomalous Retroactive Influences on Cognition and Affect	Correcting the Past: Failures to Replicate Psi	fig1_pair_3212a5f9117f1e44	10 1037 a0021524 feeling the future experimental evidence for anomalous retroactive influences on cognition and affect correcting the past failures to replicate psi bem retroactive recall galak et al	2026-05-05T23:56:58+00:00
batch002_seed_bef9cf49ddaff4a7	IND-007	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1126/science.1215647	10.1371/journal.pone.0172636	Analytic Thinking Promotes Religious Disbelief	Direct Replication of Gervais & Norenzayan (2012): No Evidence That Analytic Thinking Decreases Religious Belief	fig1_pair_76cc5e41ca68fd7d	10 1126 science 1215647 10 1371 journal pone 0172636 analytic thinking promotes religious disbelief direct replication of gervais norenzayan 2012 no evidence that analytic thinking decreases religious belief analytic thinking and religious disbelief	2026-05-05T23:56:58+00:00
batch002_seed_60572c71c9b69c9d	IND-008	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_result_current_row	promoted_to_current_root_row		10.1371/journal.pone.0140806	Bullseye! How Power Improves Motor Performance	Power May Have Little to No Effect on Motor Performance: A Direct Replication of Burgmer & Englich (2013)	fig1_pair_b045a3a75ab7af31	10 1371 journal pone 0140806 bullseye how power improves motor performance power may have little to no effect on motor performance a direct replication of burgmer englich 2013 power improves motor performance	2026-05-05T23:56:58+00:00
batch002_seed_c80a0a3a96b61646	IND-009	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_result_current_row	promoted_to_current_root_row	10.1177/1948550612447114	10.1177/1948550616639649	Wholesome Foods and Wholesome Morals? Organic Foods Reduce Prosocial Behavior and Harshen Moral Judgments	Direct and Conceptual Replications of Eskine (2013): Organic Food Exposure Has Little to No Effect on Moral Judgments and Prosocial Behavior	fig1_pair_5fd8dad166addf97|fig1_pair_804ddc85017ffb89	10 1177 1948550612447114 10 1177 1948550616639649 wholesome foods and wholesome morals organic foods reduce prosocial behavior and harshen moral judgments direct and conceptual replications of eskine 2013 organic food exposure has little to no effect on moral judgments and prosocial behavior organic food exposure and moral judgments prosocial behavior	2026-05-05T23:56:58+00:00
batch002_seed_7f617dadd2f7b280	IND-010	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_result_current_row	promoted_to_current_root_row	10.1037/0022-3514.81.6.1014	10.1371/journal.pone.0072467	The Automated Will: Nonconscious Activation and Pursuit of Behavioral Goals	Goal Priming and the Remoteness of Goals: Failure to Replicate Bargh et al. (2001)	fig1_pair_d296a67b1df1c9c1	10 1037 0022 3514 81 6 1014 10 1371 journal pone 0072467 the automated will nonconscious activation and pursuit of behavioral goals goal priming and the remoteness of goals failure to replicate bargh et al 2001 goal priming and remoteness of goals	2026-05-05T23:56:58+00:00
batch002_seed_b1ebe7572cc9c81e	IND-011	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table		10.1371/journal.pone.0042510	Keeping One's Distance: The Influence of Spatial Distance Cues on Affect and Evaluation	Priming of Social Distance? Failure to Replicate Effects on Social and Food Judgments	fig1_pair_a7e3c2ac1c5467f9	10 1371 journal pone 0042510 keeping one s distance the influence of spatial distance cues on affect and evaluation priming of social distance failure to replicate effects on social and food judgments social distance priming and food social judgments	2026-05-05T23:56:58+00:00
batch002_seed_52166dbb0930306c	IND-012	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_result_current_row	promoted_to_current_root_row	10.1126/science.1162548	10.1027/1864-9335/a000361	Experiencing Physical Warmth Promotes Interpersonal Warmth	No Evidence That Experiencing Physical Warmth Promotes Interpersonal Warmth: Two Failures to Replicate	fig1_pair_84ae5b6f75f33291|fig1_pair_91a0019783508f95	10 1126 science 1162548 10 1027 1864 9335 a000361 experiencing physical warmth promotes interpersonal warmth no evidence that experiencing physical warmth promotes interpersonal warmth two failures to replicate physical warmth and interpersonal warmth	2026-05-05T23:56:58+00:00
batch002_seed_a177a5447c3470e2	IND-013	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1037/a0023527	10.1037/arc0000007	The Substitutability of Physical and Social Warmth in Daily Life	Can Physical Warmth (or Coldness) Predict Trait Loneliness? A Replication of Bargh and Shalev (2012)	fig1_pair_4ead51ca39507d9b|fig1_pair_573583e116cf6d52|fig1_pair_ef80ab0f1baee360|fig1_pair_fd98bc17e84cc7ee	10 1037 a0023527 10 1037 arc0000007 the substitutability of physical and social warmth in daily life can physical warmth or coldness predict trait loneliness a replication of bargh and shalev 2012 physical warmth coldness and loneliness	2026-05-05T23:56:58+00:00
batch002_seed_9a68b5e3dfbaef93	IND-014	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_already_represented	already_in_current_root_table	10.1126/science.1130726	10.1080/01973533.2013.856792	Washing Away Your Sins: Threatened Morality and Physical Cleansing	Out, Damned Spot: Can the Macbeth Effect Be Replicated?	fig1_pair_0c7b9dde4ed87a80|fig1_pair_1f65d46cea7d2203|fig1_pair_23ba10c92a45c2af|fig1_pair_2400484062eb84d6|fig1_pair_2fa5ae0c219577fb|fig1_pair_3c2ab33cb081aa48|fig1_pair_5a967f27891c0f52|fig1_pair_c2af5a8bc68abf6e	10 1126 science 1130726 10 1080 01973533 2013 856792 washing away your sins threatened morality and physical cleansing out damned spot can the macbeth effect be replicated macbeth effect moral cleansing	2026-05-05T23:56:58+00:00
batch002_seed_db1b1f68a406435c	IND-015	do_not_repull_via_search_send_to_manual_acquisition_queue	route_to_manual_acquisition_not_new_search	held_not_row_source_blocked_or_manual_acquisition		10.1027/1864-9335/a000296	Romantic Red: Red Enhances Men's Attraction to Women; plus related red-romance women-rating-men study	Is Red Really Romantic? Two Pre-Registered Replications of the Red-Romance Hypothesis		10 1027 1864 9335 a000296 romantic red red enhances men s attraction to women plus related red romance women rating men study is red really romantic two pre registered replications of the red romance hypothesis red romance hypothesis	2026-05-05T23:56:58+00:00
