manifest_path	candidate_index	candidate_id	candidate_name	domain	candidate_route	confidence	original_title	original_doi	replication_title	replication_doi	conversion_route	dedupe_risk	source_object_urls_json	dedupe_terms_json	relationship_evidence_json	value_availability_json	local_match_count	prior_seed_match_count	matched_root_pair_ids	matched_source_family_keys	route_decision	route_reason	created_at
steps/searches/figure1/individualrepsearch-api-batch007.json	198	api_candidate_093e10bcb4d926df	unresolved original target -> Effects of Oral Contraceptive Pills on Brain Networks: A Conceptual Replication and Extension.	metadata_api_search	coverage_only	low			Effects of Oral Contraceptive Pills on Brain Networks: A Conceptual Replication and Extension.	10.1002/hbm.70318	unknown_until_full_text	medium	"[""https://doi.org/10.1002/hbm.70318"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12335007/"", ""https://pubmed.ncbi.nlm.nih.gov/40782033/""]"	"[""10.1002/hbm.70318"", ""Effects of Oral Contraceptive Pills on Brain Networks: A Conceptual Replication and Extension."", ""api_candidate_093e10bcb4d926df""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""l replication of three prior studies and to explore broader network-level effects of OCPs. Replication analyses largely did not confirm previously reported seed-based connectivity changes in edges containing amygdala, putamen, or dorsal anterior cingulate nodes (ps > 0.05). In the absence of a clear replication, we pursued exploratory analyses using fun"", ""where_seen"": ""clinical_confirmatory_trial""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	199	api_candidate_196fbc597027d1f2	unresolved original target -> Interrater agreement of two adverse drug reaction causality assessment methods: A randomised comparison of the Liverpool Adverse Drug Reaction Causality Assessment Tool and the World Health Organization-Uppsala Monitoring Centre system	metadata_api_search	coverage_only	low			Interrater agreement of two adverse drug reaction causality assessment methods: A randomised comparison of the Liverpool Adverse Drug Reaction Causality Assessment Tool and the World Health Organization-Uppsala Monitoring Centre system	10.1371/journal.pone.0172830	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pone.0172830""]"	"[""10.1371/journal.pone.0172830"", ""Interrater agreement of two adverse drug reaction causality assessment methods: A randomised comparison of the Liverpool Adverse Drug Reaction Causality Assessment Tool and the World Health Organization-Uppsala Monitoring Centre system"", ""api_candidate_196fbc597027d1f2""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": "".39 to 0.77) on the LCAT. Two LCAT questions were identified as significant points of disagreement. Discussion: We were unable to replicate the high interrater agreement achieved by the LCAT developers and instead found its interrater agreement to be lower than that achieved when using the WHO-UMC system. We identified potential reasons for this and recomme"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	200	api_candidate_0af1c7cfbe0300bc	unresolved original target -> Ensemble Machine Learning on Bulk RNA-Seq Identifies 17-Gene Signature Predicting Neoadjuvant Chemotherapy Response in Breast Cancer.	metadata_api_search	coverage_only	low			Ensemble Machine Learning on Bulk RNA-Seq Identifies 17-Gene Signature Predicting Neoadjuvant Chemotherapy Response in Breast Cancer.	10.3390/cimb48010094	unknown_until_full_text	medium	"[""https://doi.org/10.3390/cimb48010094"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12840044/"", ""https://pubmed.ncbi.nlm.nih.gov/41614924/""]"	"[""10.3390/cimb48010094"", ""Ensemble Machine Learning on Bulk RNA-Seq Identifies 17-Gene Signature Predicting Neoadjuvant Chemotherapy Response in Breast Cancer."", ""api_candidate_0af1c7cfbe0300bc""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""ature consistently ranked across algorithms. The stacked ensemble achieved 0.97 AUC post-testing on hold-out test data. External validation on the independent GSE240671 cohort (37 pCR, 25 RD) following ComBat batch correction achieved ROC AUC of 0.78 and PR AUC of 0.85 with isotonic calibration, demonstrating balanced accuracy of 0.71 and 0.86 sensitivity f"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	201	api_candidate_c3c8c248e174d524	unresolved original target -> Plasma miR-134-5p: a candidate biomarker for predicting non-response to anti-TNF therapy in rheumatoid arthritis.	metadata_api_search	coverage_only	low			Plasma miR-134-5p: a candidate biomarker for predicting non-response to anti-TNF therapy in rheumatoid arthritis.	10.3389/fimmu.2026.1783026	unknown_until_full_text	medium	"[""https://doi.org/10.3389/fimmu.2026.1783026"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC13036163/"", ""https://pubmed.ncbi.nlm.nih.gov/41924283/""]"	"[""10.3389/fimmu.2026.1783026"", ""Plasma miR-134-5p: a candidate biomarker for predicting non-response to anti-TNF therapy in rheumatoid arthritis."", ""api_candidate_c3c8c248e174d524""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""fferentially expressed miRNAs identified in the discovery phase were quantified using real-time quantitative PCR in the validation cohort. Logistic regression analysis assessed associations between miRNA expression and response to anti-TNF treatment.<h4>Results</h4>A total of 94 participants were included: 70 anti-TNF-na\u00efve RA patients (discovery n = 28;"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	202	api_candidate_d474103de3a81710	unresolved original target -> An artificial intelligence prediction model for optimizing patient selection for cardiac imaging for the investigation of suspected coronary artery disease.	metadata_api_search	coverage_only	low			An artificial intelligence prediction model for optimizing patient selection for cardiac imaging for the investigation of suspected coronary artery disease.	10.1093/ehjdh/ztag040	unknown_until_full_text	medium	"[""https://doi.org/10.1093/ehjdh/ztag040"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12994141/"", ""https://pubmed.ncbi.nlm.nih.gov/41853638/""]"	"[""10.1093/ehjdh/ztag040"", ""An artificial intelligence prediction model for optimizing patient selection for cardiac imaging for the investigation of suspected coronary artery disease."", ""api_candidate_d474103de3a81710""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""analysis was employed to estimate health system impact. Subgroup analysis was used to assess model fairness. Following external validation, the model was updated on data from the entire outpatient population (<i>N</i> = 319 012) receiving ICA from 2008 to 2023. As expected, performance of the local model was lower on the geographical validation cohort (AUR"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	203	api_candidate_15cf0d81f899edcb	unresolved original target -> Neurological manifestations and MMP8 as a prognostic biomarker in severe fever with thrombocytopenia syndrome.	metadata_api_search	coverage_only	low			Neurological manifestations and MMP8 as a prognostic biomarker in severe fever with thrombocytopenia syndrome.	10.1371/journal.pntd.0013875	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pntd.0013875"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12758824/"", ""https://pubmed.ncbi.nlm.nih.gov/41452925/""]"	"[""10.1371/journal.pntd.0013875"", ""Neurological manifestations and MMP8 as a prognostic biomarker in severe fever with thrombocytopenia syndrome."", ""api_candidate_15cf0d81f899edcb""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 2, ""verbatim_or_paraphrased_basis"": ""= 1.060, 95% CI: 1.010-1.112). The MMP8-incorporated multivariable Cox model showed good discriminative ability in the external validation cohort (AUC = 0.843, 95% CI: 0.723-0.962).<h4>Conclusions</h4>Neurological symptoms during the early stages of SFTS are strongly associated with patient outcomes. MMP8 may serve as a potential biomarker for SFTS prognos"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	2			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	204	api_candidate_056aa5d84f02d8ee	unresolved original target -> Liver Metabolomic Profiling Reveals Distinct Signatures Between Steatosis and Metabolic Dysfunction-Associated Steatohepatitis.	metadata_api_search	coverage_only	low			Liver Metabolomic Profiling Reveals Distinct Signatures Between Steatosis and Metabolic Dysfunction-Associated Steatohepatitis.	10.1111/liv.70552	unknown_until_full_text	medium	"[""https://doi.org/10.1111/liv.70552"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12902203/"", ""https://pubmed.ncbi.nlm.nih.gov/41684045/""]"	"[""10.1111/liv.70552"", ""Liver Metabolomic Profiling Reveals Distinct Signatures Between Steatosis and Metabolic Dysfunction-Associated Steatohepatitis."", ""api_candidate_056aa5d84f02d8ee""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""-galactose (\u03b2 = -0.413), gamma/beta-tocopherol (\u03b2 = -0.317), and guanidinosuccinate (\u03b2 = -0.289) (all p < 0.05). In the validation cohort, 8 of 20 metabolites, including n-acetylneuraminate and plasmalogens 1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE(P-16:0/20:4) and 1-(1-enyl-stearoyl)-2-arachidonoyl-GPE(P-18:0/20:4), were linked to MASH (p < 0.05). The 45 s"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	205	api_candidate_fcc9df5027e966f3	unresolved original target -> Early mortality risk prediction in severe fever with thrombocytopenia syndrome using an interpretable machine learning model based on routine clinical parameters.	metadata_api_search	coverage_only	low			Early mortality risk prediction in severe fever with thrombocytopenia syndrome using an interpretable machine learning model based on routine clinical parameters.	10.3389/fpubh.2026.1776344	unknown_until_full_text	medium	"[""https://doi.org/10.3389/fpubh.2026.1776344"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC13006680/"", ""https://pubmed.ncbi.nlm.nih.gov/41878102/""]"	"[""10.3389/fpubh.2026.1776344"", ""Early mortality risk prediction in severe fever with thrombocytopenia syndrome using an interpretable machine learning model based on routine clinical parameters."", ""api_candidate_fcc9df5027e966f3""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 2, ""verbatim_or_paraphrased_basis"": ""e training set and 0.938 in the internal validation set. Crucially, it maintained strong performance in two independent external validation cohorts (AUC 0.871 and 0.877). SHAP analysis revealed that Age and LDH were the strongest risk factors, while Temperature exhibited a non-linear relationship with mortality risk.<h4>Conclusion</h4>We developed and valid"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	206	api_candidate_55bacba5e7972a07	unresolved original target -> Machine learning-based prediction of nasopharyngeal carcinoma risk: a clinical approach.	metadata_api_search	coverage_only	low			Machine learning-based prediction of nasopharyngeal carcinoma risk: a clinical approach.	10.3389/fimmu.2025.1648648	unknown_until_full_text	medium	"[""https://doi.org/10.3389/fimmu.2025.1648648"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12695806/"", ""https://pubmed.ncbi.nlm.nih.gov/41394826/""]"	"[""10.3389/fimmu.2025.1648648"", ""Machine learning-based prediction of nasopharyngeal carcinoma risk: a clinical approach."", ""api_candidate_55bacba5e7972a07""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""69 participants were enrolled in the internal training and validation cohorts, and 160 were enrolled in the independent external validation cohort. Several Epstein-Barr virus (EBV)-related antibodies and serological and hematological markers were assessed to identify discriminatory features between NPC and non-NPC individuals. Feature selection was performe"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	207	api_candidate_6a07eaa4405ce30a	unresolved original target -> Development and Validation of a Temporal Progression-based Risk Assessment Tool for Respiratory Syncytial Virus Infection in Infants.	metadata_api_search	coverage_only	low			Development and Validation of a Temporal Progression-based Risk Assessment Tool for Respiratory Syncytial Virus Infection in Infants.	10.1097/inf.0000000000004912	unknown_until_full_text	medium	"[""https://doi.org/10.1097/inf.0000000000004912"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12594119/"", ""https://pubmed.ncbi.nlm.nih.gov/40674645/""]"	"[""10.1097/inf.0000000000004912"", ""Development and Validation of a Temporal Progression-based Risk Assessment Tool for Respiratory Syncytial Virus Infection in Infants."", ""api_candidate_6a07eaa4405ce30a""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""g characteristic curve (AUROC), 0.746; 95% confidence interval (CI): 0.715-0.777] and maintained its performance in the validation cohort (AUROC, 0.712; 95% CI: 0.626-0.798). Risk stratification effectively identified RSV-positive cases, with RSV probability rates of 5.6%, 7.2%, 22.6% and 41.2% across baseline, moderate, elevated and high-risk groups, res"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	208	api_candidate_577d1ffe8b86c2dc	unresolved original target -> Predicting rTMS treatment response in schizophrenia using interpretable machine learning: a SHAP-based analysis.	metadata_api_search	coverage_only	low			Predicting rTMS treatment response in schizophrenia using interpretable machine learning: a SHAP-based analysis.	10.1177/20451253251403262	unknown_until_full_text	medium	"[""https://doi.org/10.1177/20451253251403262"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12708982/"", ""https://pubmed.ncbi.nlm.nih.gov/41415016/""]"	"[""10.1177/20451253251403262"", ""Predicting rTMS treatment response in schizophrenia using interpretable machine learning: a SHAP-based analysis."", ""api_candidate_577d1ffe8b86c2dc""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""atures associated with individual response to rTMS. These findings can inform personalized interventions, though future external validation is needed.<h4>Trail registration</h4>Not applicable."", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	209	api_candidate_de30164a38c1ec90	unresolved original target -> Circulating low-density neutrophils as biomarkers of resistance to first-line anti-PD-1/PD-L1 immunotherapy in non-small cell lung cancer.	metadata_api_search	coverage_only	low			Circulating low-density neutrophils as biomarkers of resistance to first-line anti-PD-1/PD-L1 immunotherapy in non-small cell lung cancer.	10.1016/j.tranon.2026.102755	unknown_until_full_text	medium	"[""https://doi.org/10.1016/j.tranon.2026.102755"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC13090963/"", ""https://pubmed.ncbi.nlm.nih.gov/41950668/""]"	"[""10.1016/j.tranon.2026.102755"", ""Circulating low-density neutrophils as biomarkers of resistance to first-line anti-PD-1/PD-L1 immunotherapy in non-small cell lung cancer."", ""api_candidate_de30164a38c1ec90""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""f circulating low-density neutrophils (LDNs) and resistance to ICI monotherapy. We present updated results, including a validation cohort, proteomic characterization of LDNs, and in vivo experiments exploring mechanisms of resistance.<h4>Methods</h4>NSCLC patients treated with first line ICI monotherapy (n=60) or combined with chemotherapy (CT+ICI) (n=60)"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	210	api_candidate_6edf87af50cb894b	unresolved original target -> From musk to body odor: Decoding olfaction through genetic variation	metadata_api_search	coverage_only	low			From musk to body odor: Decoding olfaction through genetic variation	10.1371/journal.pgen.1009564	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pgen.1009564""]"	"[""10.1371/journal.pgen.1009564"", ""From musk to body odor: Decoding olfaction through genetic variation"", ""api_candidate_6edf87af50cb894b""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""ix of these odors in an ethnically diverse population (n = 364). In both populations, consistent with previous studies, we replicated three previously reported associations (\u03b2-ionone/OR5A1, androstenone/OR7D4, cis-3-hexen-1-ol/OR2J3 LD-band), but not for odors containing aldehydes, suggesting that olfactory phenotype/genotype studies are robust across"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	211	api_candidate_cb509fc862309e66	unresolved original target -> The effect of H1N1 vaccination on serum miRNA expression in children: A tale of caution for microRNA microarray studies	metadata_api_search	coverage_only	low			The effect of H1N1 vaccination on serum miRNA expression in children: A tale of caution for microRNA microarray studies	10.1371/journal.pone.0221143	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pone.0221143""]"	"[""10.1371/journal.pone.0221143"", ""The effect of H1N1 vaccination on serum miRNA expression in children: A tale of caution for microRNA microarray studies"", ""api_candidate_cb509fc862309e66""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""ncing data. Real time PCR (RT-qPCR) confirmed downregulation of miR-142-3p in the discovery cohort. These findings were not replicated in the subsequent validation cohort (n = 22). Conclusion: This study is the first study to profile microRNA expression after vaccination. An important feature of this study is many of the differentially expressed microR"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	212	api_candidate_feaf374564b1ede3	unresolved original target -> Putative Transcriptomic Biomarkers in the Inflammatory Cytokine Pathway Differentiate Major Depressive Disorder Patients from Control Subjects and Bipolar Disorder Patients	metadata_api_search	coverage_only	low			Putative Transcriptomic Biomarkers in the Inflammatory Cytokine Pathway Differentiate Major Depressive Disorder Patients from Control Subjects and Bipolar Disorder Patients	10.1371/journal.pone.0091076	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pone.0091076""]"	"[""10.1371/journal.pone.0091076"", ""Putative Transcriptomic Biomarkers in the Inflammatory Cytokine Pathway Differentiate Major Depressive Disorder Patients from Control Subjects and Bipolar Disorder Patients"", ""api_candidate_feaf374564b1ede3""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""aining primers for 87 inflammation-related genes. Initially, we use ANOVA to test for transcriptional differences in a \u2018discovery cohort\u2019 (total n = 90) and then we use t-tests to assess the reliability of any identified transcriptional differences in a \u2018validation cohort\u2019 (total n = 35). The two most robust and reliable biomarkers identified across both"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	213	api_candidate_046c312614027876	unresolved original target -> MTHFR Glu429Ala and ERCC5 His46His Polymorphisms Are Associated with Prognosis in Colorectal Cancer Patients: Analysis of Two Independent Cohorts from Newfoundland	metadata_api_search	coverage_only	low			MTHFR Glu429Ala and ERCC5 His46His Polymorphisms Are Associated with Prognosis in Colorectal Cancer Patients: Analysis of Two Independent Cohorts from Newfoundland	10.1371/journal.pone.0061469	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pone.0061469""]"	"[""10.1371/journal.pone.0061469"", ""MTHFR Glu429Ala and ERCC5 His46His Polymorphisms Are Associated with Prognosis in Colorectal Cancer Patients: Analysis of Two Independent Cohorts from Newfoundland"", ""api_candidate_046c312614027876""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""ation cohorts comprised of 532 and 252 patients, respectively. Genotypes of 27 polymorphisms were first obtained in the discovery cohort and survival analyses were performed assuming the co-dominant genetic model. Polymorphisms associated with disease outcomes in the discovery cohort were then investigated in the validation cohort. Results: When adjusted"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	214	api_candidate_8a60e29a6602ab66	unresolved original target -> Decreased total iron binding capacity upon intensive care unit admission predicts red blood cell transfusion in critically ill patients	metadata_api_search	coverage_only	low			Decreased total iron binding capacity upon intensive care unit admission predicts red blood cell transfusion in critically ill patients	10.1371/journal.pone.0210067	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pone.0210067""]"	"[""10.1371/journal.pone.0210067"", ""Decreased total iron binding capacity upon intensive care unit admission predicts red blood cell transfusion in critically ill patients"", ""api_candidate_8a60e29a6602ab66""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""unction and an expected stay of \u2265 48 hours, without hemorrhage, were prospectively studied (derivation cohort, n = 121; validation cohort, n = 54). Serum levels of 12 biomarkers (hemoglobin, creatinine, albumin, interleukin-6 [IL-6], erythropoietin, Fe, total iron binding capacity [TIBC], transferrin, ferritin, transferrin saturation, folate, and vitamin"", ""where_seen"": ""abstract_independent_validation""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
