candidate_disposition_id	candidate_id	candidate_name	manifest_path	candidate_route	route_decision	final_row_status	final_row_reason	promoted_result_option_count	held_result_option_count	value_scanned_result_option_count	current_root_pair_ids	current_root_source_datasets	source_url_count	mirrored_source_count	mirror_errors	next_action
row_disposition_69043b971fdabb61	api_candidate_0af1c7cfbe0300bc	unresolved original target -> Ensemble Machine Learning on Bulk RNA-Seq Identifies 17-Gene Signature Predicting Neoadjuvant Chemotherapy Response in Breast Cancer.	steps/searches/figure1/individualrepsearch-api-batch001.json	coverage_only	route_to_coverage_only	not_row_unresolved_original_target	Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.	0	0	0			3	2	http_error_403	Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.
row_disposition_7abc1b7fa24b99ea	api_candidate_c3c8c248e174d524	unresolved original target -> Plasma miR-134-5p: a candidate biomarker for predicting non-response to anti-TNF therapy in rheumatoid arthritis.	steps/searches/figure1/individualrepsearch-api-batch001.json	coverage_only	route_to_coverage_only	not_row_unresolved_original_target	Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.	0	0	0			3	3		Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.
row_disposition_48a35ed973bac34a	api_candidate_d474103de3a81710	unresolved original target -> An artificial intelligence prediction model for optimizing patient selection for cardiac imaging for the investigation of suspected coronary artery disease.	steps/searches/figure1/individualrepsearch-api-batch001.json	coverage_only	route_to_coverage_only	not_row_unresolved_original_target	Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.	0	0	0			3	2	http_error_403	Metadata hit has replication language but no resolved original paper/result target; retained only as a no-repull/search lead.
row_disposition_4e40d14f1add9ebd	facial_feedback_strack_wagenmakers	Strack, Martin & Stepper facial-feedback pen-in-mouth study -> Wagenmakers et al. Registered Replication Report	steps/searches/figure1/individualrepsearch-gpt-batch001.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_24eafbef1b71e982	Wagenmakers 2016 site csv	0	0		
row_disposition_9499b2a44187bfdc	verbal_overshadowing_schooler_alogna	Schooler & Engstler-Schooler verbal overshadowing of visual memories -> Alogna et al. Registered Replication Report	steps/searches/figure1/individualrepsearch-gpt-batch001.json	d_equivalent_figure1b	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_42afd55e91864fca|fig1_pair_d98cbd8f7c1565ab|fig1_pair_dee27ee8b2d7a819	Alogna 2014 table 1 site counts|RRR Alogna 2014 (manual)	0	0		
row_disposition_4787c0366f411da6	ego_depletion_sripada_hagger	Sripada, Kessler & Jonides ego-depletion sequential-task paradigm -> Hagger et al. multilab preregistered replication	steps/searches/figure1/individualrepsearch-gpt-batch001.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_93a91b91e99e430f	Hagger 2016 RTV.csv	0	0		
row_disposition_779a064149748d5d	power_posing_carney_ranehill	Carney, Cuddy & Yap power posing -> Ranehill et al. larger-sample robustness replication	steps/searches/figure1/individualrepsearch-gpt-batch001.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_9df5d7da1920b181|fig1_pair_e139db473cb46932|fig1_pair_e6e89ed78512d56a|fig1_pair_f0e27aee9b58f7dd	FReD filtered pair table	0	0		
row_disposition_e00c1468d0e2bfab	professor_priming_dijksterhuis_odonnell	Dijksterhuis & van Knippenberg professor/hooligan priming -> O'Donnell et al. Registered Replication Report	steps/searches/figure1/individualrepsearch-gpt-batch001.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_1213ee7bb08629ca	O'Donnell 2018 site-level meta csvs	0	0		
row_disposition_3f9abea9ec58fedc	verb_aspect_intent_hart_eerland	Hart & Albarracin verb aspect and intent attributions -> Eerland et al. Registered Replication Report	steps/searches/figure1/individualrepsearch-gpt-batch001.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_1af7b2b6916a7851|fig1_pair_8129ce9c9b441387|fig1_pair_af0138ea4be12592	Eerland 2016 Intention_attribution.csv|Eerland 2016 Intentionality.csv|Eerland 2016 imagery.csv	0	0		
row_disposition_512e1bce59720f88	intuitive_cooperation_rand_bouwmeester	Rand, Greene & Nowak intuitive cooperation/time pressure -> Bouwmeester et al. Registered Replication Report	steps/searches/figure1/individualrepsearch-gpt-batch001.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_95422a3a660f774f	RRR Bouwmeester 2017 (manual)	0	0		
row_disposition_5883cd0d03e11119	commitment_forgiveness_finkel_cheung	Finkel et al. commitment prime and forgiveness -> Cheung et al. Registered Replication Report	steps/searches/figure1/individualrepsearch-gpt-batch001.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_33640b8856bb339f		0	0		
row_disposition_ee7711c735ffea14	moral_forecasting_teper_bo	Teper, Inzlicht & Page-Gould moral forecasting error -> Bo & Sjastad preregistered replication and extension	steps/searches/figure1/individualrepsearch-gpt-batch001.json	strict_figure1a	already_in_root_table	promoted_to_current_root_row	1 result option(s) promoted and rebuilt into FIGURE1_REPLICATION_PAIRS.tsv.	1	0	1	fig1_pair_a16ee692280cfc30	Individual replication paper value scan	0	0		
row_disposition_a2e186c81979ec70	spacing_induction_kornell_verkoeijen	Kornell & Bjork spacing in inductive category learning -> Verkoeijen & Bouwmeester exact high-powered replication	steps/searches/figure1/individualrepsearch-gpt-batch001.json	strict_figure1a	already_in_root_table	promoted_to_current_root_row	1 result option(s) promoted and rebuilt into FIGURE1_REPLICATION_PAIRS.tsv.	1	0	1	fig1_pair_edad9df532d82302	Individual replication paper value scan	0	0		
row_disposition_c5c890d4f19a3225	rubber_hand_disgust_jalal_nitta	Jalal, Krishnakumar & Ramachandran disgust during rubber-hand illusion -> Nitta et al. registered replication report	steps/searches/figure1/individualrepsearch-gpt-batch001.json	strict_figure1a	already_in_root_table	promoted_to_current_root_row	1 result option(s) promoted and rebuilt into FIGURE1_REPLICATION_PAIRS.tsv.	1	0	1	fig1_pair_774ff3c7b825cb82	Individual replication paper value scan	0	0		
row_disposition_b7b3aa5f1bef20d9	attentional_snarc_fischer_colling	Fischer, Castel, Dodd & Pratt attentional SNARC effect -> Colling et al. Registered Replication Report	steps/searches/figure1/individualrepsearch-gpt-batch001.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_077069f6635c17e3|fig1_pair_54a3f52e8b1fb3b9|fig1_pair_beb2d4113a4a7213|fig1_pair_eb3705eb8ac5f57b	RRR Colling 2020 Att-SNARC table reconstruction	0	0		
row_disposition_4c0b688c4f951918	gustatory_disgust_moral_judgment_ghelfi	Eskine, Kacinik & Prinz gustatory disgust and moral judgment -> Ghelfi et al. multilab direct replication	steps/searches/figure1/individualrepsearch-gpt-batch001.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_0ea72410366ea938|fig1_pair_2ec80f37d16d4d84	FReD filtered pair table	0	0		
row_disposition_37a89e8b1ddc96a2	dishonesty_moral_reminders_mazar_verschuere	Mazar, Amir & Ariely moral reminders reduce cheating -> Verschuere et al. Registered Replication Report	steps/searches/figure1/individualrepsearch-gpt-batch001.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_1dac71566ac34525		0	0		
row_disposition_9de3cdfdfdfb31a8	hostility_priming_srull_mccarthy	Srull & Wyer hostility/category-accessibility priming -> McCarthy et al. Registered Replication Report	steps/searches/figure1/individualrepsearch-gpt-batch001.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_fe48a14db182357f	FReD filtered pair table	0	0		
row_disposition_981887694ccf8d71	medusa_effect_will_han	Will, Merritt, Jenkins & Kingstone Medusa effect -> Han et al. registered replication report	steps/searches/figure1/individualrepsearch-gpt-batch001.json	strict_figure1a	already_in_root_table	promoted_to_current_root_row	4 result option(s) promoted and rebuilt into FIGURE1_REPLICATION_PAIRS.tsv.	4	0	4	fig1_pair_0836dc36089471eb|fig1_pair_09c55de9a08e9fb8|fig1_pair_6ed7ad107ca47f29|fig1_pair_7764c40f4a76352c	Individual replication paper value scan	0	0		
row_disposition_df6f03016eb6934e	spontaneous_verbal_rehearsal_flavell_elliott	Flavell, Beach & Chinsky spontaneous verbal rehearsal by age -> Elliott et al. multilab direct replication	steps/searches/figure1/individualrepsearch-gpt-batch001.json	native_only	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_54f364ecc7dc5776|fig1_pair_92216933846ce290|fig1_pair_b28858cab7cb4960	RRR Elliott 2021 aggregate table rows	0	0		
row_disposition_4e4b6c6661673a2b	IND-001	Power posing hormones/risk tolerance	steps/searches/figure1/individualrepsearch-gpt-batch002.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_9df5d7da1920b181|fig1_pair_e139db473cb46932|fig1_pair_e6e89ed78512d56a|fig1_pair_f0e27aee9b58f7dd	FReD filtered pair table	0	0		
row_disposition_8529dd2a609ea563	IND-002	Oxytocin trust: Envelope Task	steps/searches/figure1/individualrepsearch-gpt-batch002.json	coverage_only	route_to_coverage_only	promoted_to_current_root_row	1 result option(s) promoted and rebuilt into FIGURE1_REPLICATION_PAIRS.tsv.	1	0	1	fig1_pair_48321f50417489a1	Individual replication paper value scan	2	2		
row_disposition_7674a2cc3e1eb402	IND-003	Professor/intelligence priming	steps/searches/figure1/individualrepsearch-gpt-batch002.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_1213ee7bb08629ca		0	0		
row_disposition_9c3ffd1c1b6b4c86	IND-004	Elderly walking stereotype priming	steps/searches/figure1/individualrepsearch-gpt-batch002.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_03a73fae45f65f8a|fig1_pair_148c5df2573b9e53|fig1_pair_1eb9f36868d40a44|fig1_pair_3bc2e212d22180a7|fig1_pair_e29e1b200afb4fea	FReD filtered pair table	0	0		
row_disposition_8bc888789e34c57a	IND-005	Bem retroactive facilitation of recall: Ritchie/Wiseman/French	steps/searches/figure1/individualrepsearch-gpt-batch002.json	strict_figure1a	already_in_root_table	promoted_to_current_root_row	1 result option(s) promoted and rebuilt into FIGURE1_REPLICATION_PAIRS.tsv.	1	0	1	fig1_pair_3212a5f9117f1e44	Individual replication paper value scan	0	0		
row_disposition_f4cdf81a9d3c7a9b	IND-006	Bem retroactive recall: Galak et al.	steps/searches/figure1/individualrepsearch-gpt-batch002.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_3212a5f9117f1e44	Individual replication paper value scan	0	0		
row_disposition_9dd14d70344bdb07	IND-007	Analytic thinking and religious disbelief	steps/searches/figure1/individualrepsearch-gpt-batch002.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_76cc5e41ca68fd7d	FReD filtered pair table	0	0		
row_disposition_b5c8732c48e91cd2	IND-008	Power improves motor performance	steps/searches/figure1/individualrepsearch-gpt-batch002.json	strict_figure1a	already_in_root_table	promoted_to_current_root_row	1 result option(s) promoted and rebuilt into FIGURE1_REPLICATION_PAIRS.tsv.	1	0	1	fig1_pair_b045a3a75ab7af31	Individual replication paper value scan	0	0		
row_disposition_8c4a03aa6a949a71	IND-009	Organic food exposure and moral judgments/prosocial behavior	steps/searches/figure1/individualrepsearch-gpt-batch002.json	strict_figure1a	already_in_root_table	promoted_to_current_root_row	2 result option(s) promoted and rebuilt into FIGURE1_REPLICATION_PAIRS.tsv.	2	0	2	fig1_pair_5fd8dad166addf97|fig1_pair_804ddc85017ffb89	Individual replication paper value scan	0	0		
row_disposition_fbcf58abd17520a2	IND-010	Goal priming and remoteness of goals	steps/searches/figure1/individualrepsearch-gpt-batch002.json	strict_figure1a	already_in_root_table	promoted_to_current_root_row	1 result option(s) promoted and rebuilt into FIGURE1_REPLICATION_PAIRS.tsv.	1	0	1	fig1_pair_d296a67b1df1c9c1	Individual replication paper value scan	0	0		
row_disposition_665ab4939e54b0ba	IND-011	Social-distance priming and food/social judgments	steps/searches/figure1/individualrepsearch-gpt-batch002.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_a7e3c2ac1c5467f9		0	0		
row_disposition_e7ed1c0e065e4684	IND-012	Physical warmth and interpersonal warmth	steps/searches/figure1/individualrepsearch-gpt-batch002.json	strict_figure1a	already_in_root_table	promoted_to_current_root_row	2 result option(s) promoted and rebuilt into FIGURE1_REPLICATION_PAIRS.tsv.	2	0	2	fig1_pair_84ae5b6f75f33291|fig1_pair_91a0019783508f95	Individual replication paper value scan	0	0		
row_disposition_eb1f2149bfb6c2df	IND-013	Physical warmth/coldness and loneliness	steps/searches/figure1/individualrepsearch-gpt-batch002.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_4ead51ca39507d9b|fig1_pair_573583e116cf6d52|fig1_pair_ef80ab0f1baee360|fig1_pair_fd98bc17e84cc7ee	FReD filtered pair table	0	0		
row_disposition_76876aa9adb1e8f9	IND-014	Macbeth effect / moral cleansing	steps/searches/figure1/individualrepsearch-gpt-batch002.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_0c7b9dde4ed87a80|fig1_pair_1f65d46cea7d2203|fig1_pair_23ba10c92a45c2af|fig1_pair_2400484062eb84d6|fig1_pair_2fa5ae0c219577fb|fig1_pair_3c2ab33cb081aa48|fig1_pair_5a967f27891c0f52|fig1_pair_c2af5a8bc68abf6e	FReD filtered pair table	0	0		
row_disposition_3e4f7807023c257d	IND-015	Red-romance hypothesis	steps/searches/figure1/individualrepsearch-gpt-batch002.json	coverage_only	route_to_coverage_only	not_row_source_blocked_or_manual_acquisition	manual_acquisition_of_hogrefe_article_or_author_manuscript_or_original_red_romance_value_tables	0	1	1			1	0	http_error_403	manual_acquisition_of_hogrefe_article_or_author_manuscript_or_original_red_romance_value_tables
row_disposition_0583b23f544fb803	IND-016	Marshmallow test / delay of gratification	steps/searches/figure1/individualrepsearch-gpt-batch002.json	native_only	route_to_native_only_extraction	not_row_rejected_after_value_scan	retain_as_native_or_context_source_not_current_figure1_row	0	1	1			2	1	http_error_403	
row_disposition_73509bc5946f8571	IND-017	Signing at the beginning and dishonesty	steps/searches/figure1/individualrepsearch-gpt-batch002.json	d_equivalent_figure1b	route_to_individual_d_equivalent_extraction	promoted_to_current_root_row	1 result option(s) promoted and rebuilt into FIGURE1_REPLICATION_PAIRS.tsv.	1	0	1	fig1_pair_d5806eef9e3be177	Individual replication paper value scan	2	0	http_error_403	
row_disposition_fcd4f47d88605393	IND-018	Verbal credibility assessment of deceptive intentions	steps/searches/figure1/individualrepsearch-gpt-batch002.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_e7fe5d66d76eef5f		0	0		
row_disposition_5196c619c4731b88	IND-019	Romance, risk, and mating-motive priming in consumer choice	steps/searches/figure1/individualrepsearch-gpt-batch002.json	coverage_only	route_to_coverage_only	promoted_to_current_root_row	6 result option(s) promoted and rebuilt into FIGURE1_REPLICATION_PAIRS.tsv.	6	1	7	fig1_pair_00b2f89899322851|fig1_pair_3e72a1c300df2014|fig1_pair_401c0a909ab9eed1|fig1_pair_7a8123ae31825d0d|fig1_pair_7e8f0afe6950e8fb|fig1_pair_913bf67a4ec0c10c	Individual replication paper value scan	1	1		
row_disposition_ebd9214426b61a9c	IND-020	Growth mindset / praise and educational outcomes	steps/searches/figure1/individualrepsearch-gpt-batch002.json	native_only	route_to_native_only_extraction	not_row_rejected_after_value_scan	retain_as_native_or_context_source_not_current_figure1_row	0	1	1			1	1		
row_disposition_ea626c8dda39dff4	IND-021	Mental fatigue and exercise time-to-exhaustion	steps/searches/figure1/individualrepsearch-gpt-batch002.json	strict_figure1a	already_in_root_table	already_in_current_root_table	Current root table already contains a matching DOI/title/source-family row; no new row needed.	0	0	0	fig1_pair_dc2c696a87d37bd9	FReD filtered pair table	0	0		
row_disposition_05cf61c62f253cd6	IND-022	Early goal-directed therapy for severe sepsis/septic shock	steps/searches/figure1/individualrepsearch-gpt-batch002.json	d_equivalent_figure1b	route_to_individual_d_equivalent_extraction	promoted_to_current_root_row	3 result option(s) promoted and rebuilt into FIGURE1_REPLICATION_PAIRS.tsv.	3	0	3	fig1_pair_7334d44a2b8f0dce|fig1_pair_b1a8ce3120e5e04b|fig1_pair_cb17e1f86d1df909	Individual replication paper value scan	5	1	http_error_403	
row_disposition_b94ad8c0469bb69b	IND-023	Activated protein C for severe sepsis	steps/searches/figure1/individualrepsearch-gpt-batch002.json	d_equivalent_figure1b	route_to_individual_d_equivalent_extraction	not_row_rejected_after_value_scan	retain_as_context_until_policy_allows_same_order_or_randomized_n_larger_than_analyzed_n	0	1	1			2	0	http_error_403	
row_disposition_1c438b68a586a80f	IND-024	Intensive insulin therapy / tight glucose control in ICU	steps/searches/figure1/individualrepsearch-gpt-batch002.json	d_equivalent_figure1b	route_to_individual_d_equivalent_extraction	promoted_to_current_root_row	1 result option(s) promoted and rebuilt into FIGURE1_REPLICATION_PAIRS.tsv.	1	0	1	fig1_pair_0b062ad17882701b	Individual replication paper value scan	2	0	http_error_403	
row_disposition_c5b0af6422ef9830	IND-025	5-HTTLPR stress-depression gene-by-environment effect	steps/searches/figure1/individualrepsearch-gpt-batch002.json	native_only	route_to_native_only_extraction	not_row_rejected_after_value_scan	retain_as_native_or_context_source_not_current_figure1_row	0	1	1			2	1	http_error_403	
