manifest_path	candidate_index	candidate_id	candidate_name	domain	candidate_route	confidence	original_title	original_doi	replication_title	replication_doi	conversion_route	dedupe_risk	source_object_urls_json	dedupe_terms_json	relationship_evidence_json	value_availability_json	local_match_count	prior_seed_match_count	matched_root_pair_ids	matched_source_family_keys	route_decision	route_reason	created_at
steps/searches/figure1/individualrepsearch-api-batch002.json	65	api_candidate_f6fe02e8fc6a4794	unresolved original target -> Confirmation of No Causal Relationship Between Tracheotomy and Aspiration Status: A Direct Replication Study	metadata_api_search	coverage_only	medium			Confirmation of No Causal Relationship Between Tracheotomy and Aspiration Status: A Direct Replication Study	10.1007/s00455-009-9226-z	unknown_until_full_text	medium	"[""https://doi.org/10.1007/s00455-009-9226-z""]"	"[""10.1007/s00455-009-9226-z"", ""Confirmation of No Causal Relationship Between Tracheotomy and Aspiration Status: A Direct Replication Study"", ""api_candidate_f6fe02e8fc6a4794""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Confirmation of No Causal Relationship Between Tracheotomy and Aspiration Status: A Direct Replication Study"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	66	api_candidate_b6908a974331b8bf	unresolved original target -> Vocal Fold Immobility and Aspiration Status: A Direct Replication Study	metadata_api_search	coverage_only	medium			Vocal Fold Immobility and Aspiration Status: A Direct Replication Study	10.1007/s00455-011-9362-0	unknown_until_full_text	medium	"[""https://doi.org/10.1007/s00455-011-9362-0""]"	"[""10.1007/s00455-011-9362-0"", ""Vocal Fold Immobility and Aspiration Status: A Direct Replication Study"", ""api_candidate_b6908a974331b8bf""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Vocal Fold Immobility and Aspiration Status: A Direct Replication Study"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	67	api_candidate_8b0f57e6dcf5f55d	unresolved original target -> Acceptance and motivational effect of AI-driven feedback in the workplace: an experimental study with direct replication	metadata_api_search	coverage_only	medium			Acceptance and motivational effect of AI-driven feedback in the workplace: an experimental study with direct replication	10.3389/forgp.2024.1468907	unknown_until_full_text	medium	"[""https://doi.org/10.3389/forgp.2024.1468907""]"	"[""10.3389/forgp.2024.1468907"", ""Acceptance and motivational effect of AI-driven feedback in the workplace: an experimental study with direct replication"", ""api_candidate_8b0f57e6dcf5f55d""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""Acceptance and motivational effect of AI-driven feedback in the workplace: an experimental study with direct replication"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	68	api_candidate_09fc517904a40142	unresolved original target -> Lateral Eye Movements Do Not Increase False-Memory Rates: A Failed Direct-Replication Study	metadata_api_search	coverage_only	low			Lateral Eye Movements Do Not Increase False-Memory Rates: A Failed Direct-Replication Study	10.1177/2167702619859335	unknown_until_full_text	medium	"[""https://doi.org/10.1177/2167702619859335""]"	"[""10.1177/2167702619859335"", ""Lateral Eye Movements Do Not Increase False-Memory Rates: A Failed Direct-Replication Study"", ""api_candidate_09fc517904a40142""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""<jats:p>In this direct replication of Houben, Otgaar, Roelofs, and Merckelbach ( Clinical Psychological Science, 6, 610\u2013616, 2018), we tested whether making eye movements during memory recall increases susceptibility to creating false memories. Undergrad"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	69	api_candidate_79a60b36adeac558	unresolved original target -> Pointing gestures do not influence the perception of lexical stress	metadata_api_search	coverage_only	low			Pointing gestures do not influence the perception of lexical stress	10.21437/interspeech.2011-586	unknown_until_full_text	medium	"[""https://doi.org/10.21437/interspeech.2011-586"", ""https://www.um.edu.mt/library/oar//handle/123456789/25356"", ""http://www.isca-speech.org/archive/interspeech_2011/"", ""http://hdl.handle.net/11858/00-001M-0000-0011-F2D9-1"", ""https://openalex.org/W247994436""]"	"[""10.21437/interspeech.2011-586"", ""Pointing gestures do not influence the perception of lexical stress"", ""api_candidate_79a60b36adeac558""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""s influenced stress perception (Experiment 1 and 2), especially when auditory context preceded (Experiment 2). This was not replicated in Experiment 3. Natural pointing gestures failed to affect the categorization of a pitch peak timing continuum (Experiment 4). There is thus no convincing evidence that seeing a pointing gesture influences lexical stre"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	70	api_candidate_39fd826b8a364bf3	unresolved original target -> The Olfactory Stress Test does not replicate in a larger sample	metadata_api_search	coverage_only	low			The Olfactory Stress Test does not replicate in a larger sample	10.1002/alz.078041	unknown_until_full_text	medium	"[""https://doi.org/10.1002/alz.078041""]"	"[""10.1002/alz.078041"", ""The Olfactory Stress Test does not replicate in a larger sample"", ""api_candidate_39fd826b8a364bf3""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""or hippocampal volume.</jats:p></jats:sec><jats:sec><jats:title>Conclusion</jats:title><jats:p>In this larger study, we failed to replicate our earlier findings. The \u2019Olfactory Stress Test\u2019 is unlikely to aid in the early detection of AD.</jats:p></jats:sec>"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	71	api_candidate_fbe05a26e9edabb8	the Procedures from Bem (2010, Study 8) and a Failure to Replicate the Same Results -> A Replication of the Procedures from Bem (2010, Study 8) and a Failure to Replicate the Same Results	metadata_api_search	coverage_only	medium	the Procedures from Bem (2010, Study 8) and a Failure to Replicate the Same Results		A Replication of the Procedures from Bem (2010, Study 8) and a Failure to Replicate the Same Results	10.2139/ssrn.1699970	unknown_until_full_text	high	"[""https://doi.org/10.2139/ssrn.1699970""]"	"[""10.2139/ssrn.1699970"", ""the Procedures from Bem (2010, Study 8) and a Failure to Replicate the Same Results"", ""A Replication of the Procedures from Bem (2010, Study 8) and a Failure to Replicate the Same Results"", ""api_candidate_fbe05a26e9edabb8""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""A Replication of the Procedures from Bem (2010, Study 8) and a Failure to Replicate the Same Results"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=do_not_repull_via_search_send_to_manual_acquisition_queue.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	72	api_candidate_5b9f95d4c0a9b686	methods caused the failure to replicate results. -> Panero et al. (2016): Failure to replicate methods caused the failure to replicate results.	metadata_api_search	coverage_only	medium	methods caused the failure to replicate results.		Panero et al. (2016): Failure to replicate methods caused the failure to replicate results.	10.1037/pspa0000072	unknown_until_full_text	high	"[""https://doi.org/10.1037/pspa0000072""]"	"[""10.1037/pspa0000072"", ""methods caused the failure to replicate results."", ""Panero et al. (2016): Failure to replicate methods caused the failure to replicate results."", ""api_candidate_5b9f95d4c0a9b686""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Panero et al. (2016): Failure to replicate methods caused the failure to replicate results."", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_under_current_policy_unless_policy_changes.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	73	api_candidate_9b24b3097426c83d	unresolved original target -> The Effects of Repeated Finger Flexion Movements on Self-Reported Affect and Reward System Activation Are Weak and Inconsistent.	metadata_api_search	coverage_only	low			The Effects of Repeated Finger Flexion Movements on Self-Reported Affect and Reward System Activation Are Weak and Inconsistent.	10.1002/jclp.70017	unknown_until_full_text	medium	"[""https://doi.org/10.1002/jclp.70017"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12501816/"", ""https://pubmed.ncbi.nlm.nih.gov/40662266/""]"	"[""10.1002/jclp.70017"", ""The Effects of Repeated Finger Flexion Movements on Self-Reported Affect and Reward System Activation Are Weak and Inconsistent."", ""api_candidate_9b24b3097426c83d""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""sk. Results were highly inconsistent across two pre-registered studies-a direct and conceptual replication. In Study 1 (direct replication), undergraduates (n = 216) randomly assigned to the repeated flexion movement condition reported greater positive affect than those assigned to an active control condition. But there were no differences in approach-rewa"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	74	api_candidate_dae655618ec4c3be	unresolved original target -> New evidence finds young people in Mainland China are now bicultural.	metadata_api_search	coverage_only	low			New evidence finds young people in Mainland China are now bicultural.	10.1111/bjop.12767	unknown_until_full_text	medium	"[""https://doi.org/10.1111/bjop.12767"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC11984341/"", ""https://pubmed.ncbi.nlm.nih.gov/39804441/""]"	"[""10.1111/bjop.12767"", ""New evidence finds young people in Mainland China are now bicultural."", ""api_candidate_dae655618ec4c3be""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""ts with images from two different cultures and measuring whether those images activate different thought styles. First, we replicated findings from 25 years ago that college students in Hong Kong are bicultural (Study 1). Next, we found that priming Mainland Chinese college students with Chinese culture increased external attributions (which are more"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	75	api_candidate_af2810096cc74997	unresolved original target -> The tainted altruism effect: a successful pre-registered replication.	metadata_api_search	coverage_only	medium			The tainted altruism effect: a successful pre-registered replication.	10.1098/rsos.211152	unknown_until_full_text	medium	"[""https://doi.org/10.1098/rsos.211152"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC8790362/"", ""https://pubmed.ncbi.nlm.nih.gov/35116147/""]"	"[""10.1098/rsos.211152"", ""The tainted altruism effect: a successful pre-registered replication."", ""api_candidate_af2810096cc74997""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""The tainted altruism effect: a successful pre-registered replication."", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	2			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	76	api_candidate_6609346be8040f27	unresolved original target -> The first direct replication on using verbal credibility assessment for the detection of deceptive intentions.	metadata_api_search	coverage_only	medium			The first direct replication on using verbal credibility assessment for the detection of deceptive intentions.	10.1002/acp.3439	unknown_until_full_text	medium	"[""https://doi.org/10.1002/acp.3439"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC6174984/"", ""https://pubmed.ncbi.nlm.nih.gov/30333683/""]"	"[""10.1002/acp.3439"", ""The first direct replication on using verbal credibility assessment for the detection of deceptive intentions."", ""api_candidate_6609346be8040f27""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""The first direct replication on using verbal credibility assessment for the detection of deceptive intentions."", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	2			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_exact_pair_result_unless_new_outcome_or_new_source_family|exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	77	api_candidate_38f85ce298c4da7a	unresolved original target -> Expectation of irrelevant novel stimuli has no consistent effect on recognition memory.	metadata_api_search	coverage_only	low			Expectation of irrelevant novel stimuli has no consistent effect on recognition memory.	10.1111/sjop.12807	unknown_until_full_text	medium	"[""https://doi.org/10.1111/sjop.12807"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC9542624/"", ""https://pubmed.ncbi.nlm.nih.gov/35390179/""]"	"[""10.1111/sjop.12807"", ""Expectation of irrelevant novel stimuli has no consistent effect on recognition memory."", ""api_candidate_38f85ce298c4da7a""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""results showed that there was no memory enhancement for expected novel pictures in any of the examined indices, thus we could not replicate the main behavioral finding of Wittmann et al. (2007). These results call into question the original effect, and we argue that this fits more into current thinking on memory formation and brain function in general. Our"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	78	api_candidate_ded0ad9adac6bb6c	unresolved original target -> Replicability of proton MR spectroscopic imaging findings in mild traumatic brain injury: Implications for clinical applications.	metadata_api_search	coverage_only	low			Replicability of proton MR spectroscopic imaging findings in mild traumatic brain injury: Implications for clinical applications.	10.1016/j.nicl.2023.103325	unknown_until_full_text	medium	"[""https://doi.org/10.1016/j.nicl.2023.103325"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC9898311/"", ""https://pubmed.ncbi.nlm.nih.gov/36724732/""]"	"[""10.1016/j.nicl.2023.103325"", ""Replicability of proton MR spectroscopic imaging findings in mild traumatic brain injury: Implications for clinical applications."", ""api_candidate_ded0ad9adac6bb6c""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 2, ""verbatim_or_paraphrased_basis"": ""m) exhibited unidirectional effect sizes for Cho and Cr (Cho, d = 0.03 - 0.34; Cr, d = 0.16 - 0.51).<h4>Conclusions</h4>We replicated findings of diffuse WM injury, which correlated with clinical outcome (supporting H1-H2, H4). These findings, however, were among the glial markers Cho and Cr, not the neuronal marker NAA (not supporting H3). No differe"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	79	api_candidate_49114652db6026d3	Heintzelman, Trent & King (2013). -> The effects of exposure to objective coherence on perceived meaning in life: a preregistered direct replication of Heintzelman, Trent & King (2013).	metadata_api_search	coverage_only	medium	Heintzelman, Trent & King (2013).		The effects of exposure to objective coherence on perceived meaning in life: a preregistered direct replication of Heintzelman, Trent & King (2013).	10.1098/rsos.160431	unknown_until_full_text	high	"[""https://doi.org/10.1098/rsos.160431"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC5180121/"", ""https://pubmed.ncbi.nlm.nih.gov/28018623/""]"	"[""10.1098/rsos.160431"", ""Heintzelman, Trent & King (2013)."", ""The effects of exposure to objective coherence on perceived meaning in life: a preregistered direct replication of Heintzelman, Trent & King (2013)."", ""api_candidate_49114652db6026d3""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""The effects of exposure to objective coherence on perceived meaning in life: a preregistered direct replication of Heintzelman, Trent & King (2013)."", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	80	api_candidate_7529248cc277118d	unresolved original target -> Does social distance modulate adults’ egocentric biases when reasoning about false beliefs?	metadata_api_search	coverage_only	low			Does social distance modulate adults’ egocentric biases when reasoning about false beliefs?	10.1371/journal.pone.0198616	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pone.0198616""]"	"[""10.1371/journal.pone.0198616"", ""Does social distance modulate adults\u2019 egocentric biases when reasoning about false beliefs?"", ""api_candidate_7529248cc277118d""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""blished continuous false belief task, in Experiment 2 (N = 281) we modified this task, and Experiment 3 (N = 744) was a direct replication of Experiment 2. Across these experiments, the curse of knowledge effect was reliably replicated when adults mentalised about an in-group protagonist, and replicated in two of the three studies (Experiments 1 and 3) whe"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	81	api_candidate_e4cc547f0371b1c2	Gervais & Norenzayan (2012) -> Direct replication of Gervais & Norenzayan (2012): No evidence that analytic thinking decreases religious belief	metadata_api_search	coverage_only	medium	Gervais & Norenzayan (2012)		Direct replication of Gervais & Norenzayan (2012): No evidence that analytic thinking decreases religious belief	10.1371/journal.pone.0172636	unknown_until_full_text	high	"[""https://doi.org/10.1371/journal.pone.0172636""]"	"[""10.1371/journal.pone.0172636"", ""Gervais & Norenzayan (2012)"", ""Direct replication of Gervais & Norenzayan (2012): No evidence that analytic thinking decreases religious belief"", ""api_candidate_e4cc547f0371b1c2""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Direct replication of Gervais & Norenzayan (2012): No evidence that analytic thinking decreases religious belief"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	2	1	fig1_pair_76cc5e41ca68fd7d	fred_other_additions	already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_exact_pair_result_unless_new_outcome_or_new_source_family.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	82	api_candidate_181ee9af07d31046	unresolved original target -> Possessing potential weapons (still) heightens anger perception: Replicating and extending a test of error management theory	metadata_api_search	coverage_only	low			Possessing potential weapons (still) heightens anger perception: Replicating and extending a test of error management theory	10.1371/journal.pone.0326446	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pone.0326446""]"	"[""10.1371/journal.pone.0326446"", ""Possessing potential weapons (still) heightens anger perception: Replicating and extending a test of error management theory"", ""api_candidate_181ee9af07d31046""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""be both higher in state anger and more anger-prone, relative to individuals holding control objects. Here, we conduct a direct replication of one such study examining these effects [13] and exploratorily test whether friends of an individual possessing a potentially lethal tool are also perceived as angrier\u2014and hence more dangerous\u2014in a \u201creverse-halo\u201d effe"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	83	api_candidate_6260c1eb06960347	unresolved original target -> Measuring objectification through the Body Inversion Paradigm: Methodological issues	metadata_api_search	coverage_only	low			Measuring objectification through the Body Inversion Paradigm: Methodological issues	10.1371/journal.pone.0229161	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pone.0229161""]"	"[""10.1371/journal.pone.0229161"", ""Measuring objectification through the Body Inversion Paradigm: Methodological issues"", ""api_candidate_6260c1eb06960347""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""might potentially be a useful cognitive measure of objectification. We conducted three studies. Study 1 (N = 101) is a direct replication of Bernard et al.\u2019s study: participants were presented with the same photos of sexualized male and female targets used in the original research. Study 2a (N = 100) is a conceptual replication: we used different images o"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	84	api_candidate_f43c0a346030c8c1	unresolved original target -> Exact replication: Foundation of science or game of chance?	metadata_api_search	coverage_only	medium			Exact replication: Foundation of science or game of chance?	10.1371/journal.pbio.3000188	unknown_until_full_text	medium	"[""https://doi.org/10.1371/journal.pbio.3000188""]"	"[""10.1371/journal.pbio.3000188"", ""Exact replication: Foundation of science or game of chance?"", ""api_candidate_f43c0a346030c8c1""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 2, ""verbatim_or_paraphrased_basis"": ""Exact replication: Foundation of science or game of chance?"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
